track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,EL JEFE,C466,1,81.69,A Hamelin,C H Yip,128.0,1142.0,2,7 8 7 1,13.0,13.69,21.58,22.81,23.61,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,CHIU CHOW BROTHER,E188,2,82.18,C L Chau,T P Yung,130.0,1019.0,13,3 2 2 2,8.4,13.45,21.02,23.21,24.5,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,SUNNY BABY,E166,3,82.43,Z Purton,D A Hayes,134.0,1090.0,8,13 13 13 3,3.1,14.01,21.7,23.05,23.67,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,ZACIAN,E078,4,82.43,M F Poon,C S Shum,116.0,1064.0,6,4 3 4 4,10.0,13.49,21.14,23.25,24.55,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,FORTUNE MASTER,D371,5,82.46000000000001,R Maia,J Richards,124.0,1081.0,3,6 6 5 5,7.7,13.53,21.46,22.97,24.5,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,GOLDEN MISSION,C106,6,82.49,M Chadwick,C W Chang,127.0,1153.0,1,5 4 3 6,13.0,13.53,21.18,23.13,24.65,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,U W BROTHER,C389,7,82.5,Y L Chung,Y S Tsui,118.0,1146.0,12,1 1 1 7,5.9,13.25,21.14,23.17,24.94,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,QUORUM,G005,8,82.7,L Currie,R Gibson,133.0,1260.0,14,14 14 9 8,89.0,14.33,21.58,22.57,24.22,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,POLARIS WINNER,G167,9,82.85,H Bentley,A T Millard,134.0,1170.0,4,12 12 8 9,33.0,13.93,21.7,22.69,24.53,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,RUN RUN GOOD,D310,10,83.06,V Borges,K L Man,128.0,1183.0,5,10 10 11 10,22.0,13.85,21.66,23.09,24.46,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,THE JOLLY,E263,11,83.43,L Hewitson,D J Whyte,124.0,1003.0,10,2 5 6 11,34.0,13.41,21.58,23.05,25.39,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,SPLENDID STAR,G026,12,83.65,H T Mo,L Ho,128.0,1065.0,9,8 7 10 12,55.0,13.69,21.58,23.29,25.09,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,MANY WINS,E468,13,84.09,C Y Ho,K W Lui,131.0,1267.0,7,11 11 14 13,117.0,13.89,21.66,23.41,25.13,,
Sha Tin,2022/10/23,1,Class 5,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,AURORA HERO,G024,14,87.67,S De Sousa,C Fownes,133.0,1086.0,11,9 9 12 14,12.0,13.77,21.58,23.41,28.91,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,ACCELERANDO,G270,1,93.99000000000001,A Badel,J Size,124.0,1189.0,6,9 7 6 1,17.0,25.02,22.92,23.08,22.97,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,OSCAR GLORY,E109,2,94.1,Y L Chung,F C Lor,125.0,1113.0,3,4 3 3 2,5.6,24.5,23.04,23.2,23.36,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,PAKISTAN FRIEND,B370,3,94.11,M Chadwick,W Y So,122.0,1071.0,5,10 9 7 3,9.5,25.02,23.04,23.0,23.05,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,SHANGHAI DRAGON,B114,4,94.25999999999999,C L Chau,T P Yung,127.0,1208.0,2,1 1 1 4,22.0,24.22,22.92,23.36,23.76,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,ODE TO JOY,E228,5,94.36,A Hamelin,D J Whyte,134.0,1209.0,4,7 6 5 5,30.0,24.74,23.08,23.08,23.46,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,TURQUOISE ALPHA,E197,6,94.37,S De Sousa,P C Ng,128.0,1023.0,7,12 12 11 6,3.1,25.3,23.08,22.96,23.03,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,ARTHUR'S KINGDOM,E194,7,94.45,L Currie,Y S Tsui,130.0,990.0,1,5 4 4 7,59.0,24.66,22.88,23.24,23.67,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,ROYAL PRIDE,E351,8,94.47,K H Chan,C Fownes,125.0,1099.0,10,13 11 9 8,32.0,25.42,22.92,22.92,23.21,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,FOREVER GLORIOUS,G229,9,94.58,C Y Ho,K W Lui,119.0,1126.0,9,6 8 10 9,22.0,24.66,23.32,23.32,23.28,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,EZRA,C056,10,94.68,L Hewitson,A T Millard,129.0,1139.0,12,8 10 13 10,23.0,24.94,23.2,23.24,23.3,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,RING BELLS,G036,11,94.72,R Maia,R Gibson,117.0,1198.0,14,14 14 12 11,14.0,25.42,23.16,22.76,23.38,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,TOYCOON,D203,12,94.82,C Wong,P F Yiu,129.0,1049.0,11,2 2 2 12,33.0,24.3,23.04,23.32,24.16,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,KASI FARASI,B385,13,94.93,Z Purton,C H Yip,127.0,1082.0,13,3 5 8 13,6.7,24.46,23.28,23.36,23.83,,
Sha Tin,2022/10/23,2,Class 4,1600,"TURF - ""B+2"" Course",GOOD TO FIRM,LIFELINE VISION,E318,14,95.06,K C Leung,D A Hayes,128.0,1124.0,8,11 13 14 14,10.0,25.18,23.24,23.0,23.64,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,ONE VOICE,G274,1,82.01,C Y Ho,F C Lor,129.0,1218.0,11,2 3 5 1,2.8,13.7,22.15,23.53,22.63,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,PERFECT PEACH,E488,2,82.09,L Hewitson,A S Cruz,123.0,1079.0,13,1 2 1 2,10.0,13.66,22.03,23.25,23.15,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,MARADO,E245,3,82.11,S De Sousa,P C Ng,126.0,1055.0,2,9 8 6 3,12.0,14.1,22.11,23.21,22.69,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,CASA LEGEND,G126,4,82.22,M F Poon,C S Shum,113.0,1121.0,14,13 14 12 4,7.8,14.62,22.07,23.05,22.48,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,SUPER RED DRAGON,C191,5,82.27,Z Purton,W Y So,128.0,1153.0,8,3 4 2 5,4.6,13.78,22.11,23.29,23.09,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,RED BRICK FIGHTER,C304,6,82.3,K H Chan,D J Hall,123.0,1079.0,1,7 5 3 6,37.0,14.06,21.91,23.21,23.12,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,SPLENDID LIVING,E192,7,82.5,M Chadwick,P F Yiu,123.0,1128.0,5,8 9 8 7,8.0,14.06,22.27,23.25,22.92,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,WIN WIN,B472,8,82.6,C L Chau,T P Yung,129.0,1242.0,10,14 12 10 8,31.0,14.66,21.79,23.25,22.9,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,MASTER OF LUCK,G276,9,82.68,H Bentley,K W Lui,122.0,1149.0,7,11 10 11 9,21.0,14.3,22.07,23.37,22.94,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,MAXIMIZE HEART,D311,10,82.7,R Maia,C H Yip,123.0,1062.0,12,10 11 13 10,27.0,14.1,22.35,23.33,22.92,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,SO YOU TRUST,G441,11,82.97,A Badel,J Size,127.0,1112.0,9,12 13 14 11,27.0,14.34,22.27,23.37,22.99,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,ROYAL AGILITY,D349,12,83.03999999999999,L Currie,Y S Tsui,129.0,1078.0,6,5 7 7 12,110.0,13.9,22.23,23.29,23.62,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,HAPPY FOREVER,G118,13,83.71000000000001,H W Lai,K L Man,121.0,1038.0,3,4 6 9 13,65.0,13.86,22.19,23.57,24.09,,
Sha Tin,2022/10/23,3,Class 4,1400,"TURF - ""B+2"" Course",GOOD TO FIRM,DREAM CATCHER,G200,14,85.57,M L Yeung,K H Ting,118.0,983.0,4,6 1 4 14,112.0,14.02,21.67,23.61,26.27,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,UNTOLD RICHES,D414,1,68.78999999999999,M L Yeung,K H Ting,132.0,1288.0,8,2 2 1,10.0,23.55,21.65,23.59,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,REGENCY BO BO,A050,2,68.93,M F Poon,C S Shum,128.0,1205.0,9,11 10 2,10.0,24.43,21.73,22.77,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,SUPER SUNNY SING,G319,3,69.17,K C Leung,W Y So,133.0,1102.0,13,5 4 3,10.0,23.87,21.85,23.45,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,UNITED WE STAND,D048,4,69.19,Y L Chung,P C Ng,110.0,1238.0,3,1 1 4,6.8,23.31,21.77,24.11,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,KING ECCELLENTE,G264,5,69.34,L Hewitson,D J Whyte,120.0,1101.0,1,6 6 5,16.0,23.95,21.85,23.54,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,GALLANT HERO,E480,6,69.52,A Hamelin,D J Hall,122.0,1052.0,4,9 9 6,10.0,24.19,21.89,23.44,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,SNOWALOT,E397,7,69.53999999999999,L Currie,D A Hayes,122.0,1087.0,11,13 11 7,14.0,24.55,21.73,23.26,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,BEAUTY MISSION,G098,8,69.74,Z Purton,F C Lor,133.0,1024.0,14,3 3 8,7.9,23.67,21.93,24.14,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,MACH TEN,G382,9,70.37,V Borges,P F Yiu,125.0,1264.0,2,8 8 9,14.0,24.11,21.93,24.33,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,AUGUST MOON,D409,10,70.58,M Chadwick,J Richards,129.0,1140.0,7,7 7 10,12.0,24.07,21.93,24.58,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,DARING PURSUIT,G424,11,71.62,C Y Ho,C Fownes,125.0,1195.0,10,12 12 11,5.6,24.47,23.73,23.42,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,GREAT FOR YOU,G186,12,71.7,H T Mo,Y S Tsui,122.0,1221.0,5,4 5 12,87.0,23.79,21.97,25.94,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,DUBLIN STAR,C436,13,72.4,C L Chau,K L Man,124.0,1261.0,12,14 14 13,28.0,24.55,24.01,23.84,,,
Sha Tin,2022/10/23,4,Class 4,1200,"TURF - ""B+2"" Course",GOOD TO FIRM,GLENEALY GENERALS,B475,14,72.73,R Maia,C H Yip,125.0,1140.0,6,10 13 14,19.0,24.31,24.01,24.41,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,SUPERB BOY,G335,1,56.09,Z Purton,K W Lui,120.0,1113.0,8,3 4 1,6.1,13.28,20.73,22.08,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,FLYING DRAGON,E360,2,56.19,K C Leung,C H Yip,122.0,1210.0,11,6 9 2,3.7,13.48,20.77,21.94,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,METRO WARRIOR,D387,3,56.25,K H Chan,D A Hayes,130.0,1196.0,3,2 2 3,9.0,13.12,20.77,22.36,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,CIRCUIT TEN,G429,4,56.28,Y L Chung,A S Cruz,109.0,1006.0,12,4 5 4,15.0,13.4,20.69,22.19,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,STAR ASCENSION,G206,5 DH,56.66,L Currie,D J Hall,120.0,1103.0,9,9 7 5,42.0,13.56,20.65,22.45,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,COMING PATCH,G222,5 DH,56.66,M L Yeung,K H Ting,116.0,1210.0,7,8 3 5,47.0,13.52,20.49,22.65,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,SUMMIT CHEERS,E221,7,56.74,M F Poon,D J Hall,121.0,1158.0,4,1 1 7,4.4,13.08,20.81,22.85,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,FLAMING PASSION,E084,8,56.77,A Hamelin,F C Lor,118.0,1155.0,2,7 11 8,13.0,13.48,20.89,22.4,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,PING HAI BRAVO,D123,9,56.77,A Badel,J Size,130.0,1313.0,5,5 6 9,17.0,13.4,20.73,22.64,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,PINS PRINCE,G013,10,56.92,V Borges,J Size,121.0,1172.0,6,11 10 10,10.0,13.72,20.61,22.59,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,SUPER VINCE,G363,11,56.97,M Chadwick,F C Lor,120.0,1156.0,1,10 8 11,22.0,13.6,20.65,22.72,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,SPARKLING KNIGHT,C201,12,57.71,C Wong,C H Yip,115.0,1168.0,10,12 12 12,15.0,14.0,20.53,23.18,,,
Sha Tin,2022/10/23,5,Class 3,1000,"TURF - ""B+2"" Course",GOOD TO FIRM,JOYFUL WIN,D451,WV,,L Hewitson,P F Yiu,134.0,,,---,,,,,,,
