track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,TURBO POWER,E270,1,56.96,C Y Ho,K W Lui,126.0,1077.0,5,4 5 1,8.0,13.4,20.91,22.65,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,SMART IDEA,E344,2,57.12,J Moreira,F C Lor,121.0,1062.0,3,5 3 2,3.6,13.4,20.67,23.05,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,HK DRAGON,E222,3,57.15,C L Chau,D J Whyte,119.0,1221.0,9,8 7 3,7.5,13.64,20.87,22.64,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,CHEVAL VALIANT,E336,4,57.77,B Shinn,D J Whyte,121.0,1062.0,7,1 2 4,5.5,13.24,20.83,23.7,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,COMPULSORY,E328,5,57.79,A Hamelin,A T Millard,121.0,1172.0,8,3 6 5,28.0,13.36,20.99,23.44,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,CHIU CHOW WARRIOR,E226,6,57.94,A Badel,K W Lui,126.0,1226.0,2,10 8 6,9.9,13.68,20.83,23.43,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,CORDYCEPS SIX,E363,7,58.03,C Schofield,R Gibson,121.0,1098.0,4,2 1 7,45.0,13.28,20.79,23.96,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,SUPER KINGDOM,E334,8,58.16,K Teetan,A T Millard,121.0,1074.0,1,6 4 8,9.3,13.48,20.79,23.89,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,GREAT KING,E308,9,58.71,Z Purton,C H Yip,126.0,1117.0,10,9 10 9,4.7,13.64,20.99,24.08,,,
Sha Tin,2021/04/11,1,Griffin Race,1000,"TURF - ""C"" Course",GOOD,HANG'S CHOICE,E311,10,59.41,M L Yeung,W Y So,126.0,1078.0,6,7 9 10,39.0,13.6,20.99,24.82,,,
