track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,MIRACLE VICTORY,E325,1,69.47,L Currie,D A Hayes,119.0,1149.0,6,3 3 1,22.0,24.11,22.42,22.94,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,VOYAGE BUBBLE,E436,2,69.49,K Teetan,P F Yiu,122.0,1239.0,12,5 6 2,12.0,24.43,22.42,22.64,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,BRILLIANT WAY,G215,3,69.52,J Moreira,J Size,122.0,1125.0,10,8 7 3,1.7,24.71,22.3,22.51,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,SMART WONGCHOY,D208,4,69.69,L Hewitson,D J Whyte,118.0,1130.0,1,1 1 4,8.9,23.83,22.58,23.28,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,KING OF THE COURT,E384,5,69.75,Z Purton,W Y So,124.0,1157.0,7,6 5 5,4.8,24.47,22.38,22.9,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,HERO STAR,D033,6,69.9,K C Leung,K L Man,120.0,1141.0,2,4 4 6,19.0,24.11,22.46,23.33,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,CELESTIAL WARRIOR,G039,7,70.08,D Moor,K W Lui,122.0,1251.0,3,9 10 7,238.0,24.75,22.62,22.71,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,SUPER HIGHWAY,G050,8,70.11,H Bentley,F C Lor,122.0,1196.0,11,10 9 8,14.0,24.91,22.42,22.78,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,KOKUSHI MUSOU,G006,9,70.39,A Badel,C Fownes,120.0,1103.0,5,2 2 9,82.0,23.91,22.62,23.86,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,FANTASY,D100,10,70.44,B Shinn,C W Chang,126.0,1282.0,14,14 11 10,47.0,25.35,22.18,22.91,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,CIRCUIT ELITE,E487,11,70.53999999999999,M L Yeung,A S Cruz,122.0,1160.0,13,7 8 11,41.0,24.67,22.46,23.41,,,
Sha Tin,2022/01/30,1,Class 4,1200,"TURF - ""A+3"" Course",GOOD,TUNG HAYE HAYE,G105,12,70.74,C L Chau,C S Shum,119.0,1132.0,4,11 12 12,131.0,24.99,22.54,23.21,,,
