track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/07/08,1,Class 5,1000,"TURF - ""B"" Course",GOOD,40,"3:13.0, 1:30.5, 5:56.5",167.5,"1,3:65.0, 3,5:112.5, 1,5:269.5",30.5,9,FLYING CHRISTIE,K483,11,57.58,K C Leung,P C Ng,129.0,1144.0,11,8 7 11,123.0,,,0,,13.25,21.4,22.93,,,
Happy Valley,2026/07/08,1,Class 5,1000,"TURF - ""B"" Course",GOOD,40,"3:13.0, 1:30.5, 5:56.5",167.5,"1,3:65.0, 3,5:112.5, 1,5:269.5",30.5,4,CONSPIRATOR,K090,WV,,L Hewitson,B Crawford,132.0,,,---,,,,0,"Withdrawn on 7.7.26 by order of the Stewards acting on veterinary advice (left fore foot injury).  Before being allowed to race again, CONSPIRATOR will be subjected to an official veterinary examination.",,,,,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,1,ANOTHER ZONDA,K176,1,99.83,P N Wong,Y S Tsui,128.0,1139.0,7,1 1 1 1,9.5,,,0,,26.76,24.55,24.48,24.04,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,6,SHOOTING TO TOP,L039,2,99.9,Z Purton,W K Mo,130.0,1167.0,12,6 7 8 2,4.0,,,0,,27.64,24.35,24.56,23.35,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,8,HAPPY SMILE,L202,3,99.95,A Badel,J Richards,123.0,1120.0,2,7 6 5 3,9.3,,,0,Passing the 100 Metres was shifted to the outside of VIVA BOSS and HAPPY SMILE to continue into clear running and made contact with THE LION KING approaching the winning post.,27.64,24.23,24.44,23.64,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,4,CASA ROCHESTER,J494,4,100.13,H Bowman,M Newnham,133.0,974.0,4,10 8 6 4,6.0,,,0,,28.2,23.87,24.28,23.78,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,7,AKERMANIS GOLD,L031,5,100.13,C L Chau,D Eustace,125.0,1094.0,10,12 12 11 5,46.0,,,0,Shortly after the start was steadied when crowded between AKERMANIS GOLD and THE LION KING which shifted out.  In the middle stages raced keenly and approaching the 700 Metres was steadied to avoid CELESTIAL STRIDER.  A veterinary inspection immediately following the race did not show any significant findings.,28.48,23.99,24.48,23.18,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,5,CHEAHA,K567,6,100.16,Y L Chung,A S Cruz,128.0,1071.0,6,8 10 9 6,22.0,,,0,,27.92,24.31,24.44,23.49,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,12,VIVA BOSS,L139,7,100.19,M Chadwick,K L Man,116.0,1027.0,11,2 2 2 7,42.0,,,0,Passing the 100 Metres was shifted to the outside of VIVA BOSS and HAPPY SMILE to continue into clear running and made contact with THE LION KING approaching the winning post.,26.8,24.67,24.44,24.28,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,10,THE LION KING,K265,8,100.24000000000001,A Atzeni,F C Lor,120.0,1103.0,8,3 3 4 8,10.0,,,0,Raced wide and without cover from the 1000 Metres.  Near the 500 Metres was eased to avoid THE LION KING when that runner shifted out to improve. Passing the 100 Metres was shifted to the outside of VIVA BOSS and HAPPY SMILE to continue into clear running and made contact with THE LION KING approaching the winning post. Shortly after the start was steadied when crowded between AKERMANIS GOLD and THE LION KING which shifted out.  In the middle stages raced keenly and approaching the 700 Metres was steadied to avoid CELESTIAL STRIDER.  A veterinary inspection immediately following the race did not show any significant findings.,27.08,24.51,24.56,24.09,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,2,CHARMING LEGEND,K127,9,100.62,J Moreira,C Fownes,135.0,1207.0,1,4 4 3 9,3.0,,,0,,27.12,24.51,24.4,24.59,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,9,SURE JOYFUL,G125,10,101.0,M F Poon,P F Yiu,121.0,1096.0,3,5 5 7 10,15.0,,,0,,27.44,24.39,24.56,24.61,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,11,CELESTIAL STRIDER,L009,11,102.47999999999999,M L Yeung,W Y So,116.0,1197.0,5,9 9 10 11,173.0,,,0,Shortly after the start was steadied when crowded between AKERMANIS GOLD and THE LION KING which shifted out.  In the middle stages raced keenly and approaching the 700 Metres was steadied to avoid CELESTIAL STRIDER.  A veterinary inspection immediately following the race did not show any significant findings.,28.04,24.15,24.72,25.57,,
Happy Valley,2026/07/08,2,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:26.0, 6:17.0, 8:27.5",222.0,"1,6:75.5, 1,8:141.5, 6,8:75.5",95.0,3,REAL TIME,L042,12,102.74000000000001,J Orman,D J Hall,135.0,1064.0,9,11 11 12 12,158.0,,,0,Shortly after the start became unbalanced when it made contact with REAL TIME.,28.4,24.03,24.88,25.43,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,11,JUMBO BLESSING,K529,1,56.81,J Moreira,C Fownes,120.0,1187.0,8,10 8 1,2.8,,,0,Leaving the 300 Metres was bumped by JUMBO BLESSING which shifted in slightly.  Leaving the 250 Metres was crowded between JUMBO BLESSING and HARMONY FIRE (Apprentice P N Wong) which shifted out.  Apprentice Wong was severely reprimanded.  In this incident GRAND NOVA shifted out and made contact with JUMBO BLESSING.,12.9,21.33,22.58,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,4,BEAUTY SHOW,L260,2,56.91,Z Purton,F C Lor,127.0,1194.0,9,1 1 2,3.3,,,0,,12.3,21.05,23.56,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,8,HARMONY FIRE,E175,3,57.03,P N Wong,D J Whyte,117.0,1116.0,7,5 5 3,10.0,,,0,Leaving the 300 Metres was bumped by JUMBO BLESSING which shifted in slightly.  Leaving the 250 Metres was crowded between JUMBO BLESSING and HARMONY FIRE (Apprentice P N Wong) which shifted out.  Apprentice Wong was severely reprimanded.  In this incident GRAND NOVA shifted out and made contact with JUMBO BLESSING.,12.54,21.33,23.16,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,1,GRAND NOVA,J323,4,57.19,B Avdulla,J Size,133.0,1082.0,6,7 7 4,6.2,,,0,"Slow to begin.  Shifted in leaving the 300 Metres and bumped GRAND NOVA.  After the 250 Metres was bumped by GRAND NOVA.  Sent for sampling post-race. Leaving the 300 Metres was bumped by JUMBO BLESSING which shifted in slightly.  Leaving the 250 Metres was crowded between JUMBO BLESSING and HARMONY FIRE (Apprentice P N Wong) which shifted out.  Apprentice Wong was severely reprimanded.  In this incident GRAND NOVA shifted out and made contact with JUMBO BLESSING. Approaching the 900 Metres raced tight between GRAND NOVA and HEY BROS, both of which shifted ground.  A veterinary inspection immediately following the race did not show any significant findings.",12.7,21.33,23.16,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,12,MAPOGO,L175,5,57.37,K Teetan,K L Man,120.0,1202.0,10,4 2 5,10.0,,,0,,12.54,21.01,23.82,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,9,JACKSON HABIT,L036,6,57.62,A Badel,J Richards,124.0,1046.0,12,12 12 6,65.0,,,0,,13.26,21.45,22.91,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,2,HEY BROS,L150,7,57.64,K C Leung,B Crawford,131.0,990.0,4,6 6 7,34.0,,,0,"Approaching the 900 Metres raced tight between GRAND NOVA and HEY BROS, both of which shifted ground.  A veterinary inspection immediately following the race did not show any significant findings.",12.62,21.37,23.65,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,6,SMART HIGH,L349,8,57.65,M Chadwick,C H Yip,126.0,1021.0,11,11 11 8,102.0,,,0,,13.02,21.53,23.1,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,3,GIANT SPIRIT,L169,9,57.71,H T Mo,Y S Tsui,127.0,1145.0,1,3 3 9,34.0,,,0,,12.38,21.21,24.12,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,10,ZOUPER FELLOW,K284,10,57.78,A Atzeni,D J Hall,123.0,1073.0,2,2 4 10,14.0,,,0,,12.34,21.29,24.15,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,5,BOLTZ,L385,11,58.43,M L Yeung,C W Chang,126.0,1079.0,3,8 9 11,145.0,,,0,,12.74,21.61,24.08,,,
Happy Valley,2026/07/08,3,Class 4,1000,"TURF - ""B"" Course",GOOD,60,"11:13.5, 4:14.5, 8:26.0",51.0,"4,11:24.5, 8,11:55.5, 4,8:62.5",28.5,7,LUCKY TWENTY,K392,12,58.56,J Orman,K H Ting,125.0,1035.0,5,9 10 12,23.0,,,0,Approaching the 900 Metres shifted out and made contact with LUCKY TWENTY.,12.82,21.65,24.09,,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,1,FORZA TORO,K355,1,99.33,J Moreira,C Fownes,133.0,1107.0,1,1 1 1 1,3.0,,,0,,28.43,23.11,23.44,24.35,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,7,PODIUM,H173,2,99.82,M F Poon,D Eustace,119.0,1060.0,3,3 3 2 2,14.0,,,0,Over the concluding stages could not be fully ridden out when racing tight between PRECISION HOPE and PODIUM which shifted out under pressure.  Sent for sampling post-race. On jumping became unbalanced when bumped by PODIUM which shifted out and away from LUCKY YEAR.  STAR ELEGANCE then shifted out and made contact with STURDY RUBY.  L Hewitson reported that his mount hung in throughout the event and in the Home Straight proved difficult to ride out.  A veterinary inspection immediately following the race did not show any significant findings.,28.67,23.15,23.48,24.52,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,6,PRECISION HOPE,L047,3,99.95,A Badel,D A Hayes,121.0,1069.0,8,4 4 4 3,5.6,,,0,Over the concluding stages could not be fully ridden out when racing tight between PRECISION HOPE and PODIUM which shifted out under pressure.  Sent for sampling post-race. Jumped only fairly.  Approaching the 1200 Metres was momentarily crowded by STAR ELEGANCE which was taken in by PRECISION HOPE (A Badel) which shifted in before being corrected by Jockey Badel.  A Badel was reprimanded.  Near the 500 Metres was momentarily crowded by STAR ELEGANCE which hung in.,28.75,23.23,23.6,24.37,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,5,LUCKY YEAR,K443,4,100.0,A Atzeni,C H Yip,126.0,1073.0,2,2 2 3 4,2.8,,,0,On jumping became unbalanced when bumped by PODIUM which shifted out and away from LUCKY YEAR.  STAR ELEGANCE then shifted out and made contact with STURDY RUBY.  L Hewitson reported that his mount hung in throughout the event and in the Home Straight proved difficult to ride out.  A veterinary inspection immediately following the race did not show any significant findings.,28.55,23.23,23.6,24.62,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,2,STURDY RUBY,H207,5,100.72,C Y Ho,K L Man,133.0,1138.0,5,7 7 6 5,8.2,,,0,On jumping became unbalanced when bumped by PODIUM which shifted out and away from LUCKY YEAR.  STAR ELEGANCE then shifted out and made contact with STURDY RUBY.  L Hewitson reported that his mount hung in throughout the event and in the Home Straight proved difficult to ride out.  A veterinary inspection immediately following the race did not show any significant findings.,28.99,23.31,23.64,24.78,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,4,THE AZURE,J227,6,100.77000000000001,Z Purton,F C Lor,127.0,1133.0,7,8 8 7 6,13.0,,,0,,29.11,23.23,23.6,24.83,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,3,SUPERB KID,H298,7,101.36,C L Chau,Y S Tsui,127.0,1051.0,6,6 6 8 7,47.0,,,0,,28.95,23.19,23.8,25.42,,
Happy Valley,2026/07/08,4,Class 4,1650,"TURF - ""B"" Course",GOOD,60,"1:13.5, 7:31.0, 6:17.0",198.0,"1,7:62.5, 1,6:33.5, 6,7:97.0",30.5,8,STAR ELEGANCE,K536,8,101.56,L Hewitson,D J Whyte,119.0,1109.0,4,5 5 5 8,15.0,,,0,Jumped only fairly.  Approaching the 1200 Metres was momentarily crowded by STAR ELEGANCE which was taken in by PRECISION HOPE (A Badel) which shifted in before being corrected by Jockey Badel.  A Badel was reprimanded.  Near the 500 Metres was momentarily crowded by STAR ELEGANCE which hung in. On jumping became unbalanced when bumped by PODIUM which shifted out and away from LUCKY YEAR.  STAR ELEGANCE then shifted out and made contact with STURDY RUBY.  L Hewitson reported that his mount hung in throughout the event and in the Home Straight proved difficult to ride out.  A veterinary inspection immediately following the race did not show any significant findings.,28.87,23.23,23.6,25.86,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,9,THE PERFECT MATCH,J253,1,70.11,C L Chau,C S Shum,122.0,1048.0,1,5 5 1,4.4,,,0,Over the concluding stages raced tight to the inside of LOOKING BRIGHT which was taken in by THE PERFECT MATCH.,23.71,23.01,23.39,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,2,LOOKING BRIGHT,K315,2,70.23,K Teetan,F C Lor,134.0,1143.0,7,1 1 2,13.0,,,0,Over the concluding stages raced tight to the inside of LOOKING BRIGHT which was taken in by THE PERFECT MATCH.,23.39,22.85,23.99,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,12,KWAI CHUNG TALENTS,L144,3,70.25,M L Yeung,C W Chang,119.0,1126.0,5,4 4 3,9.2,,,0,On jumping became badly unbalanced when crowded by KWAI CHUNG TALENTS which shifted in despite the efforts of its rider.  Over the concluding stages was steadied to avoid SPEEDY POWER (A Badel) which shifted in when not clear.  A Badel was severely reprimanded.  A Atzeni reported that in the Home Straight his mount lay in under pressure.  A veterinary inspection immediately following the race did not show any significant findings. Jumped only fairly and then shortly after the start was checked when crowded between QUARTZ LEGEND which shifted out despite the efforts of its rider and ACE POWER which was taken in by KWAI CHUNG TALENTS which shifted in despite the efforts of its rider.  Over the concluding stages was eased when racing tight to the inside of ACE POWER.,23.67,22.89,23.69,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,1,MATZDEN,L133,4,70.43,J Orman,J Richards,135.0,1180.0,10,8 7 4,14.0,,,0,,24.03,22.77,23.63,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,6,KING OBERON,H407,5,70.46000000000001,Z Purton,D J Whyte,127.0,1083.0,6,2 3 5,8.9,,,0,,23.55,22.97,23.94,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,3,SUPERB KING,K479,6,70.51,H Bowman,K W Lui,134.0,1022.0,9,3 2 6,4.9,,,0,,23.59,22.73,24.19,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,8,SPEEDY POWER,L362,7,70.59,A Badel,Y S Tsui,124.0,1049.0,11,11 11 7,48.0,,,0,On jumping became badly unbalanced when crowded by KWAI CHUNG TALENTS which shifted in despite the efforts of its rider.  Over the concluding stages was steadied to avoid SPEEDY POWER (A Badel) which shifted in when not clear.  A Badel was severely reprimanded.  A Atzeni reported that in the Home Straight his mount lay in under pressure.  A veterinary inspection immediately following the race did not show any significant findings.,24.43,22.85,23.31,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,4,GOOD LUCK HAPPY,K301,8,70.65,Y L Chung,A S Cruz,129.0,1113.0,8,6 6 8,4.6,,,0,In the middle stages raced keenly and near the 700 Metres was steadied to avoid GOOD LUCK HAPPY.  In the Home Straight lay in.,23.87,22.93,23.85,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,7,WARRIORS DREAM,K255,9,70.72,L Hewitson,B Crawford,126.0,1099.0,12,9 9 9,37.0,,,0,,24.15,22.89,23.68,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,10,ACE POWER,J181,10,70.85,A Atzeni,M Newnham,122.0,1106.0,4,10 10 10,13.0,,,0,Shifted in at the start and made contact with ACE POWER.  M L Yeung confirmed that he was instructed to take up a forward position from a favourable barrier. Jumped only fairly and then shortly after the start was checked when crowded between QUARTZ LEGEND which shifted out despite the efforts of its rider and ACE POWER which was taken in by KWAI CHUNG TALENTS which shifted in despite the efforts of its rider.  Over the concluding stages was eased when racing tight to the inside of ACE POWER.,24.39,22.85,23.61,,,
Happy Valley,2026/07/08,5,Class 4,1200,"TURF - ""B"" Course",GOOD,60,"9:17.0, 2:42.5, 12:28.5",368.5,"2,9:122.5, 9,12:76.5, 2,12:195.0",44.5,5,E PASSION,K497,11,71.03999999999999,L Ferraris,W Y So,128.0,1087.0,3,12 12 11,55.0,,,0,,24.63,22.85,23.56,,,
