track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,FLYING SEASON,G157,1,56.19,C L Chau,K L Man,117.0,1183.0,4,1 1 1,1.6,13.02,20.69,22.48,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,FORTE,D498,2,56.84,K Teetan,D A Hayes,119.0,1206.0,1,5 2 2,4.4,13.22,20.77,22.85,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,EQUALETTA BLITZ,D385,3,56.84,L Hewitson,D J Whyte,124.0,1084.0,6,3 3 3,20.0,13.14,20.93,22.77,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,ROYAL PRIDE,E351,4,56.89,A Badel,C Fownes,118.0,1085.0,2,7 5 4,22.0,13.54,20.77,22.58,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,ESCAPE ROUTE,E273,5,57.2,Z Purton,J Size,125.0,1058.0,5,6 7 5,20.0,13.34,21.09,22.77,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,TRUST ME,C134,6,57.9,K C Leung,C H Yip,120.0,1119.0,3,4 6 6,7.5,13.14,21.17,23.59,,,
Sha Tin,2022/03/27,1,Class 3,1000,"TURF - ""A+3"" Course",GOOD,UNITED WE STAND,D048,7,58.06,K H Chan,P O'Sullivan,115.0,1249.0,7,2 4 7,10.0,13.06,21.09,23.91,,,
Sha Tin,2022/03/27,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,GO GO SIXTEEN,E244,1,95.84,B Shinn,K W Lui,127.0,1253.0,7,13 14 12 1,6.7,25.4,23.18,23.7,23.56,,
Sha Tin,2022/03/27,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,DAILY CHARM,D398,2,95.88,M Chadwick,C S Shum,131.0,1132.0,10,6 5 4 2,12.0,24.76,23.06,24.06,24.0,,
Sha Tin,2022/03/27,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,MISSION SMART,C519,3,96.0,K C Leung,F C Lor,126.0,1114.0,5,2 2 1 3,9.1,24.48,22.82,24.34,24.36,,
Sha Tin,2022/03/27,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,SPEEDY DRAGON,B185,4,96.09,A Badel,K L Man,120.0,1094.0,11,5 6 7 4,15.0,24.72,23.22,24.14,24.01,,
Sha Tin,2022/03/27,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,BRAVE POWER,D153,5,96.21000000000001,H Bentley,A S Cruz,128.0,1187.0,14,10 9 13 5,16.0,25.28,22.86,24.18,23.89,,
