track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,CABLE SPEED,D459,1,109.59,K Teetan,C W Chang,115.0,1183.0,4,3 2 2 2 1,3.4,14.03,23.44,24.22,24.26,23.64,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,DRAGON PRIDE,D164,2,109.8,Z Purton,T P Yung,135.0,1101.0,9,5 6 6 6 2,7.5,14.23,23.72,24.26,24.14,23.45,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,LOYAL AMBITION,E489,3,109.81,H Bowman,C Fownes,126.0,1014.0,2,1 1 1 1 3,4.8,13.95,23.36,24.26,24.3,23.94,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,OWNERS' STAR,B427,4,109.87,M Chadwick,W Y So,128.0,1120.0,8,9 9 10 9 4,18.0,14.55,23.76,24.34,24.14,23.08,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,JUBILATION,G029,5,109.93,K C Leung,L Ho,127.0,1084.0,3,2 4 4 4 5,10.0,14.03,23.72,24.18,24.18,23.82,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,FORTUNE TRIPLE,D274,6,109.94,M L Yeung,Y S Tsui,116.0,1019.0,11,11 12 11 11 6,40.0,14.79,23.76,24.26,24.22,22.91,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,LUCKY MISSILE,C501,7,109.97,A Hamelin,D J Hall,131.0,1143.0,6,6 7 8 8 7,30.0,14.31,23.76,24.38,24.3,23.22,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,SMILING FACE,D192,8,109.97,L Ferraris,D J Whyte,120.0,1245.0,5,8 5 5 5 8,10.0,14.43,23.44,24.26,24.18,23.66,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,AI ONE,E139,9,109.97,C Y Ho,K H Ting,135.0,1020.0,1,4 3 3 3 9,5.9,14.19,23.44,24.22,24.22,23.9,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,GOLDEN FAIRY,E448,10,110.33,Y L Chung,A T Millard,123.0,1024.0,7,7 8 7 7 10,61.0,14.43,23.76,24.22,24.14,23.78,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,SMART COUSIN,D249,11,110.69,A Badel,C H Yip,117.0,1028.0,12,12 11 12 12 11,14.0,14.79,23.76,24.38,24.3,23.46,
Happy Valley,2023/03/15,1,Class 5,1800,"TURF - ""C"" Course",GOOD,BARON ZEE,G077,12,111.12,H Bentley,R Gibson,120.0,1054.0,10,10 10 9 10 12,42.0,14.63,23.8,24.22,24.3,24.17,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,RAGING BLAZE,E258,1,69.75,K Teetan,J Size,122.0,1144.0,7,10 11 1,3.5,24.74,22.88,22.13,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,JACK WIN,G155,2,69.92,Y L Chung,A S Cruz,118.0,1260.0,1,6 5 2,17.0,24.26,22.72,22.94,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,THE GOOD DEAL,G025,3,70.03999999999999,L Ferraris,D J Whyte,121.0,1106.0,8,2 2 3,9.9,23.7,22.96,23.38,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,HANDSOME GUYS,G044,4,70.08,L Currie,C Fownes,120.0,1138.0,2,3 3 4,12.0,23.78,22.92,23.38,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,U W BROTHER,C389,5,70.1,M Chadwick,Y S Tsui,120.0,1170.0,3,1 1 5,5.2,23.58,22.88,23.64,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,GENERAL ACE,G425,6,70.12,C Y Ho,K W Lui,134.0,1050.0,9,7 7 6,31.0,24.42,22.8,22.9,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,INSPIRING CITY,G267,7,70.19,Z Purton,D A Hayes,135.0,1026.0,11,9 9 7,7.0,24.62,22.8,22.77,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,M M JOHNNY,D115,8,70.34,H Bowman,K L Man,134.0,1098.0,10,12 10 8,11.0,25.02,22.56,22.76,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,EUROMISSILE,E277,9,70.47,M L Yeung,C W Chang,124.0,1023.0,4,8 8 9,17.0,24.46,22.76,23.25,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,CIRCUIT SPLENDOR,E482,10,70.6,C L Chau,T P Yung,118.0,1012.0,6,5 6 10,9.8,24.22,22.84,23.54,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,EVER FORCE,D453,11,70.69,K C Leung,J Richards,135.0,1076.0,5,4 4 11,18.0,23.98,22.88,23.83,,,
Happy Valley,2023/03/15,2,Class 5,1200,"TURF - ""C"" Course",GOOD,ALLOY KING,D287,12,71.0,H Bentley,K H Ting,125.0,1116.0,12,11 12 12,40.0,24.94,22.88,23.18,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,MELBOURNE HALL,D118,1,70.06,L Ferraris,D J Hall,121.0,1052.0,2,6 6 1,10.0,24.32,22.69,23.05,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,E RAINBOW,G314,2,70.14,K C Leung,C Fownes,122.0,1142.0,5,1 2 2,6.5,23.92,22.65,23.57,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,ALL IS GOOD,G269,3,70.15,C Y Ho,K W Lui,120.0,1195.0,1,4 4 3,2.2,24.16,22.65,23.34,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,TELECOM SPEED,G259,4,70.19,K Teetan,Y S Tsui,132.0,1142.0,7,10 9 4,12.0,24.6,22.69,22.9,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,HAPPY GATHERING,E029,5,70.23,M Chadwick,K L Man,115.0,1124.0,8,2 3 5,18.0,23.96,22.85,23.42,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,CHEONG FAT,H058,6,70.28,M L Yeung,L Ho,125.0,1141.0,12,12 11 6,59.0,25.0,22.49,22.79,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,HAPPY UNITED,H208,7,70.28999999999999,L Currie,J Richards,127.0,1107.0,11,11 12 7,90.0,24.84,22.65,22.8,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,FLAMING EAGLE,G108,8,70.44,A Badel,P C Ng,119.0,1061.0,4,8 8 8,8.7,24.36,22.81,23.27,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,TRAVEL GOLF,H063,9,70.49,H Bowman,C H Yip,131.0,1036.0,10,3 1 9,8.7,24.16,22.37,23.96,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,SUPER EAGLE,G408,10,70.52,C L Chau,D A Hayes,123.0,1052.0,3,5 5 10,17.0,24.16,22.81,23.55,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,H Z TOURBILLON,E149,11,70.77,M F Poon,C S Shum,127.0,1002.0,6,9 10 11,27.0,24.6,22.73,23.44,,,
Happy Valley,2023/03/15,3,Class 4,1200,"TURF - ""C"" Course",GOOD,CIRCUIT TEN,G429,12,70.78999999999999,A Hamelin,A S Cruz,135.0,1025.0,9,7 7 12,29.0,24.36,22.65,23.78,,,
Happy Valley,2023/03/15,4,Class 4,1650,"TURF - ""C"" Course",GOOD,GANG OF BROTHERS,G046,1,100.02000000000001,A Badel,P C Ng,125.0,1059.0,2,3 3 2 1,11.0,28.15,24.02,24.05,23.8,,
