track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,RIVER VIEWS,G212,1,82.77,K Teetan,T P Yung,118.0,1122.0,2,1 1 1 1,2.7,13.54,22.14,23.7,23.39,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,COMPASSION SPIRIT,D167,2,82.83,Z Purton,K L Man,135.0,1127.0,3,6 6 5 2,3.4,13.86,22.34,23.46,23.17,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,KARMA,G392,3,83.02,H Bowman,C Fownes,128.0,1196.0,13,11 11 12 3,7.0,14.22,22.22,23.66,22.92,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,TRUST ME,C134,4,83.06,M Dee,C H Yip,120.0,1144.0,4,9 7 6 4,11.0,14.06,22.14,23.54,23.32,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,DARCI LEGEND,G376,5,83.08,C Y Ho,K W Lui,124.0,1067.0,9,13 13 9 5,20.0,14.42,22.18,23.34,23.14,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,CHAMPION INSTINCT,H012,6,83.2,M Chadwick,D J Hall,126.0,1145.0,14,2 2 2 6,21.0,13.62,22.14,23.74,23.7,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,SHINKANSEN,H277,7,83.42,L Hewitson,D J Whyte,124.0,1132.0,8,10 12 13 7,37.0,14.22,22.34,23.54,23.32,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,DIAMOND FLARE,H224,8,83.46000000000001,B Avdulla,P F Yiu,129.0,1281.0,1,5 4 4 8,15.0,13.78,22.14,23.7,23.84,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,COPARTNER PUDONG,H313,9,83.59,L Currie,J Size,122.0,1195.0,6,8 9 8 9,55.0,14.06,22.3,23.54,23.69,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,BLISSFUL STAR,E168,10,83.64,H Bentley,K H Ting,131.0,1121.0,11,3 5 7 10,13.0,13.66,22.3,23.86,23.82,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,CYBER PATCH,H158,11,83.73,A Badel,P C Ng,128.0,1146.0,12,4 3 3 11,138.0,13.78,22.02,23.78,24.15,,
Sha Tin,2023/06/25,1,Class 4,1400,"TURF - ""A"" Course",GOOD,SINGAPORE SUNSHINE,G331,12,83.91,K C Leung,A T Millard,129.0,987.0,10,14 14 14 12,65.0,14.42,22.38,23.5,23.61,,
