track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,FOX CHEUNGER,B187,1,70.2,M Chadwick,K W Lui,115.0,1014.0,8,7 5 1,33.0,24.47,22.57,23.16,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,DEMONS ROCK,B263,2,70.5,Z Purton,D J Hall,129.0,1073.0,10,1 1 2,5.2,23.95,22.61,23.94,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,NASHASHUK,V143,3,70.5,K Teetan,J Size,113.0,1129.0,1,4 2 3,10.0,24.23,22.57,23.7,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,SHOW MISSION,T436,4,70.68,G van Niekerk,C W Chang,119.0,1120.0,6,11 8 4,8.7,24.79,22.65,23.24,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,TRIUMPHANT LORD,C101,5,70.7,M F Poon,C S Shum,115.0,1137.0,7,10 11 5,9.0,24.79,23.01,22.9,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,LA BOMBA,B143,6,70.75,J Moreira,D J Whyte,128.0,1069.0,5,3 4 6,4.5,24.11,22.93,23.71,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,EXPONENTS,A031,7,71.03999999999999,H N Wong,Y S Tsui,122.0,1144.0,11,8 9 7,36.0,24.55,23.01,23.48,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,PRAWN YEAH YEAH,B381,8,71.05,N Callan,R Gibson,133.0,1150.0,4,5 6 8,14.0,24.27,22.97,23.81,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,STARLOT,V367,9,71.06,T Piccone,P O'Sullivan,131.0,1203.0,9,12 12 9,17.0,24.79,23.25,23.02,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,LIGHTNING MISSILE,A281,10,71.68,C Y Ho,K L Man,122.0,1173.0,2,6 7 10,4.1,24.35,23.09,24.24,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,GOLDEN GENERAL,A346,11,71.94,H T Mo,K H Ting,128.0,1195.0,3,9 10 11,29.0,24.67,23.09,24.18,,,
Happy Valley,2020/02/05,1,Class 5,1200,"TURF - ""C"" Course",GOOD,JIMSON THE DRAGON,C017,12,72.52,M L Yeung,C H Yip,125.0,1047.0,12,2 3 12,56.0,24.11,22.77,25.64,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,WINNING WAYS,B332,1,57.25,Z Purton,C S Shum,121.0,1191.0,7,4 4 1,3.5,12.99,21.94,22.32,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,TRAVEL DATUK,V235,2,57.32,A Badel,R Gibson,120.0,1098.0,4,8 5 2,17.0,13.19,21.78,22.35,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,OVERSUBSCRIBED,C361,3,57.32,J Moreira,D J Hall,117.0,1147.0,11,9 9 3,10.0,13.27,22.14,21.91,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,HAPPY GOOD GUYS,B466,4,57.41,C Y Ho,P F Yiu,125.0,1130.0,1,2 2 4,1.8,12.91,21.7,22.8,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,SHANGHAI MASTER,A337,5,57.6,M Chadwick,K W Lui,133.0,1179.0,12,11 11 5,41.0,13.47,22.06,22.07,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,LOOK ERAS,V123,6,57.68,K H Chan,Y S Tsui,110.0,1089.0,5,1 1 6,14.0,12.87,21.54,23.27,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,DECISIVE ACTION,C152,7,57.73,H W Lai,C H Yip,128.0,1092.0,9,12 12 7,105.0,13.59,22.02,22.12,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,MR WISEGUY,C543,8,57.77,K Teetan,D J Whyte,127.0,1060.0,6,7 7 8,46.0,13.19,22.02,22.56,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,HAPPY WINNER,B450,9,57.92,K C Leung,C W Chang,121.0,1109.0,8,10 8 9,176.0,13.35,22.02,22.55,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,EVERBRAVE,A364,10,57.95,N Callan,K L Man,129.0,1224.0,3,5 6 10,27.0,12.99,22.14,22.82,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,DR PROACTIVE,A345,11,57.96,H N Wong,K H Ting,122.0,1094.0,10,6 10 11,23.0,13.03,22.38,22.55,,,
Happy Valley,2020/02/05,2,Class 4,1000,"TURF - ""C"" Course",GOOD,GOUTEN OF GARO,A291,12,58.19,L Hewitson,D E Ferraris,118.0,1114.0,2,3 3 12,31.0,12.91,21.94,23.34,,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,METHANE,C469,1,99.9,L Hewitson,D E Ferraris,121.0,1074.0,7,6 6 6 1,16.0,28.87,23.99,24.27,22.77,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,LET'S TAKE IT EASY,A140,2,100.03999999999999,K C Leung,L Ho,127.0,1066.0,8,8 8 7 2,8.0,29.15,23.99,24.07,22.83,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,HARRIER JET,T372,3,100.17,N Callan,P O'Sullivan,131.0,1136.0,3,4 4 4 3,12.0,28.43,24.19,24.35,23.2,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,ENJOY LIFE,A125,4,100.19,J Moreira,Y S Tsui,120.0,1121.0,11,11 12 9 4,14.0,29.55,23.99,23.83,22.82,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,SUPREME PLUS,C252,5,100.41,M L Yeung,F C Lor,114.0,1109.0,2,3 3 3 5,26.0,28.31,24.11,24.47,23.52,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,POLYMER LUCK,T326,6,100.44,G van Niekerk,K H Ting,120.0,1090.0,4,2 2 2 6,4.1,28.11,24.23,24.39,23.71,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,PERFECT TO PLAY,B095,7,100.45,C Y Ho,C Fownes,126.0,1040.0,12,12 11 12 7,6.2,29.63,23.83,24.15,22.84,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,PLAY WISE,A411,8,100.47999999999999,M F Poon,C H Yip,131.0,1077.0,9,9 9 11 8,23.0,29.35,23.87,24.31,22.95,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,CITY LEGEND,A086,9,100.53,Z Purton,T P Yung,120.0,1047.0,10,10 10 10 9,5.6,29.35,23.99,24.07,23.12,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,VILLA FIONN,B339,10,100.53999999999999,M Chadwick,P F Yiu,127.0,1013.0,6,7 7 8 10,7.2,29.07,23.95,24.31,23.21,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,CIRCUIT NUMBER ONE,B373,11,100.83,H T Mo,A S Cruz,118.0,1069.0,1,1 1 1 11,15.0,28.03,24.15,24.51,24.14,,
Happy Valley,2020/02/05,3,Class 4,1650,"TURF - ""C"" Course",GOOD,TOUCH OF FAITH,C529,12,101.16,K Teetan,D J Whyte,127.0,1068.0,5,5 5 5 12,80.0,28.67,24.15,24.31,24.03,,
Happy Valley,2020/02/05,4,Class 4,1200,"TURF - ""C"" Course",GOOD,GOOD FOR YOU,T265,1,69.83,G van Niekerk,Y S Tsui,129.0,1049.0,2,9 8 1,7.8,24.56,22.94,22.33,,,
Happy Valley,2020/02/05,4,Class 4,1200,"TURF - ""C"" Course",GOOD,CALIFORNIA RAD,D147,2,69.85,T Piccone,A S Cruz,124.0,1201.0,11,6 6 2,7.1,24.32,23.06,22.47,,,
Happy Valley,2020/02/05,4,Class 4,1200,"TURF - ""C"" Course",GOOD,MEHBOOB,C239,3,69.99,M Chadwick,P O'Sullivan,130.0,1220.0,8,2 2 3,6.2,23.92,22.94,23.13,,,
Happy Valley,2020/02/05,4,Class 4,1200,"TURF - ""C"" Course",GOOD,WINNER'S HEART,D044,4,70.14,Z Purton,F C Lor,128.0,1220.0,6,3 4 4,3.3,23.96,23.14,23.04,,,
Happy Valley,2020/02/05,4,Class 4,1200,"TURF - ""C"" Course",GOOD,SHINING ON,A359,5,70.2,C Y Ho,K W Lui,122.0,1021.0,10,10 10 5,14.0,24.72,22.94,22.54,,,
