track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2026/06/07,1,Class 5,1800,ALL WEATHER TRACK,WET SLOW,40,"1:13.0, 3:16.5, 8:136.5",37.0,"1,3:32.5, 1,8:241.5, 3,8:419.0",28.0,7,SPECIAL HEDGE,H354,11,110.62,C L Chau,C W Chang,125.0,1064.0,3,6 5 6 5 11,18.0,,,0,"A Atzeni was fined the sum of $2,000 for failing to present himself in the Parade Ring by the required time.  After improving to the inside of SPECIAL HEDGE leaving the 1500 Metres was steadied to avoid SPECIAL HEDGE which was taken in by HAILTOTHEVICTORS.  GENERAL SMART then raced keenly for some distance thereafter.  Leaving the 800 Metres was shifted to the outside of HAPPYDEARHAPPYDEER to endeavour to improve between HAPPYDEARHAPPYDEER and FORTUNE KINGO when there was not sufficient room to do so.  As a result GENERAL SMART made heavy contact with FORTUNE KINGO when the rider of FORTUNE KINGO, C Y Ho, rode in a competitive manner in an endeavour to maintain his position behind HAILTOTHEVICTORS.  As a result FORTUNE KINGO was hampered when taken wider by GENERAL SMART.  A Atzeni was reprimanded and advised in similar circumstances he should refrain from improving into positions where there is not sufficient room to do so.  C Y Ho was questioned in relation to his right arm extending towards GENERAL SMART in this incident.  Jockey Ho stated that as the incident occurred when the field commenced to turn after the 800 Metres he was endeavouring to maintain his position on the track by placing pressure on his right rein and also at the same time he became unbalanced when his mount was bumped heavily by GENERAL SMART.  After considering his explanation and also the evidence of Jockey Atzeni who did not identify any contact with his mount during the incident by Jockey Ho’s right arm, Jockey Ho was advised whilst the Stewards accepted his explanation he should endeavour, wherever possible, to have his arms remain within the confines of his body.",13.89,22.69,24.27,24.34,25.43,
Sha Tin,2026/06/07,1,Class 5,1800,ALL WEATHER TRACK,WET SLOW,40,"1:13.0, 3:16.5, 8:136.5",37.0,"1,3:32.5, 1,8:241.5, 3,8:419.0",28.0,9,VIVA TASTE,K415,12,110.84,H T Mo,K H Ting,122.0,1167.0,9,12 12 12 12 12,19.0,,,0,,14.53,23.21,24.07,23.94,25.09,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,10,TOP TO SKY,K339,1,82.34,E Brown,C H Yip,126.0,1051.0,7,2 2 1 1,22.0,,,0,Bumped at the start.  After obtaining clear running to the outside of TOP TO SKY near the 200 Metres then lay out under pressure over the final 100 Metres.  When questioned J Moreira stated that his instructions were to hold an on-pace position but not necessarily lead the event.  He said whilst WINNING MACHINE jumped well he elected to allow MAZING GRACE to improve to his inside to obtain a position with cover.  Trainer C Fownes confirmed the instructions issued and stated that his preference was for WINNING MACHINE to be ridden with cover.  J Moreira pleaded guilty to a careless riding charge for causing interference near the 50 Metres (see RATTAN GALAXY).  Sent for sampling post-race.,13.57,21.8,23.2,23.77,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,1,WINNING MACHINE,K239,2,82.36,J Moreira,C Fownes,132.0,1176.0,5,1 3 4 2,2.9,,,0,"Bumped at the start.  After obtaining clear running to the outside of TOP TO SKY near the 200 Metres then lay out under pressure over the final 100 Metres.  When questioned J Moreira stated that his instructions were to hold an on-pace position but not necessarily lead the event.  He said whilst WINNING MACHINE jumped well he elected to allow MAZING GRACE to improve to his inside to obtain a position with cover.  Trainer C Fownes confirmed the instructions issued and stated that his preference was for WINNING MACHINE to be ridden with cover.  J Moreira pleaded guilty to a careless riding charge for causing interference near the 50 Metres (see RATTAN GALAXY).  Sent for sampling post-race. Shifted out at the start and made contact with WINNING MACHINE.  Between the 300 Metres and the 200 Metres was held up for clear running.  A Atzeni pleaded guilty to a careless riding charge for causing interference after the 50 Metres (see WINDICATOR FAMILY). J Moreira (WINNING MACHINE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 50 Metres he allowed his mount to shift out when not clear of RATTAN GALAXY, resulting in RATTAN GALAXY having to be checked to avoid WINNING MACHINE.  J Moreira was suspended from riding in races for one Hong Kong raceday to be conducted on Wednesday, 1 July 2026 at Sha Tin.  In assessing penalty, the Stewards determined the carelessness grade 2 and the consequences grade 2 and also considered his very good race riding record. For some distance approaching the 1200 Metres was steadied when being crossed by WINNING MACHINE. Jumped only fairly.  K C Leung reported that the intention was to hold a position with cover.  He said when WINNING MACHINE did not cross his mount in the early stages he was obliged to lead the event without having to apply pressure to MAZING GRACE to do so.  He added that MAZING GRACE then raced keenly in the lead before giving ground in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.",13.53,21.96,23.32,23.55,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,8,DOUBLE BINGO,J309,3,82.4,A Atzeni,P F Yiu,126.0,1095.0,4,8 7 8 3,6.6,,,0,"A Atzeni (DOUBLE BINGO) pleaded guilty to a charge of careless riding [Rule 100(1)] in that after the 50 Metres he allowed his mount to shift out when not clear of WINDICATOR FAMILY, resulting in WINDICATOR FAMILY losing its rightful running and being checked.  A Atzeni was suspended from riding in races for one Hong Kong raceday to be conducted on Wednesday, 24 June 2026 at Happy Valley.  In addition, Jockey Atzeni was fined $60,000.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences 2 and also considered his neutral race riding record.  Noted to have sustained a small abrasion to the right knee after the race.",13.93,22.04,23.04,23.39,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,7,SUPERB GUY,K323,4,82.44,C L Chau,K W Lui,126.0,1153.0,11,11 11 9 4,22.0,,,0,,14.17,22.04,22.92,23.31,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,13,SPEEDY TRIDENT,K230,5,82.53999999999999,K Teetan,Y S Tsui,121.0,1014.0,14,14 14 14 5,78.0,,,0,,14.49,22.2,22.72,23.13,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,4,RATTAN GALAXY,K143,6,82.68,H Bowman,K L Man,130.0,1087.0,10,5 4 3 6,32.0,,,0,"Bumped at the start.  After obtaining clear running to the outside of TOP TO SKY near the 200 Metres then lay out under pressure over the final 100 Metres.  When questioned J Moreira stated that his instructions were to hold an on-pace position but not necessarily lead the event.  He said whilst WINNING MACHINE jumped well he elected to allow MAZING GRACE to improve to his inside to obtain a position with cover.  Trainer C Fownes confirmed the instructions issued and stated that his preference was for WINNING MACHINE to be ridden with cover.  J Moreira pleaded guilty to a careless riding charge for causing interference near the 50 Metres (see RATTAN GALAXY).  Sent for sampling post-race. J Moreira (WINNING MACHINE) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 50 Metres he allowed his mount to shift out when not clear of RATTAN GALAXY, resulting in RATTAN GALAXY having to be checked to avoid WINNING MACHINE.  J Moreira was suspended from riding in races for one Hong Kong raceday to be conducted on Wednesday, 1 July 2026 at Sha Tin.  In assessing penalty, the Stewards determined the carelessness grade 2 and the consequences grade 2 and also considered his very good race riding record.",13.73,21.84,23.08,24.03,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,11,WINDICATOR FAMILY,H419,7,82.77,C Y Ho,W K Mo,125.0,984.0,2,4 5 5 7,10.0,,,0,"Shifted out at the start and made contact with WINNING MACHINE.  Between the 300 Metres and the 200 Metres was held up for clear running.  A Atzeni pleaded guilty to a careless riding charge for causing interference after the 50 Metres (see WINDICATOR FAMILY). A Atzeni (DOUBLE BINGO) pleaded guilty to a charge of careless riding [Rule 100(1)] in that after the 50 Metres he allowed his mount to shift out when not clear of WINDICATOR FAMILY, resulting in WINDICATOR FAMILY losing its rightful running and being checked.  A Atzeni was suspended from riding in races for one Hong Kong raceday to be conducted on Wednesday, 24 June 2026 at Happy Valley.  In addition, Jockey Atzeni was fined $60,000.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences 2 and also considered his neutral race riding record.  Noted to have sustained a small abrasion to the right knee after the race.",13.65,22.08,23.16,23.88,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,9,NOBLE FANS,K038,8,82.82,M L Yeung,J Size,126.0,1158.0,6,9 9 10 8,51.0,,,0,Between the 500 Metres and the 400 Metres was badly held up for clear running behind NOBLE FANS.  After being shifted to the inside of NOBLE FANS leaving the 400 Metres then shifted in and made contact with MULTIDUTCH.  For some distance after the 250 Metres had further difficulty obtaining clear running when being shifted to the inside of HAPPY ACTION.,13.93,22.16,23.08,23.65,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,2,HAPPY ACTION,K399,9,83.02,H Bentley,D A Hayes,131.0,1142.0,3,6 6 6 9,31.0,,,0,Between the 500 Metres and the 400 Metres was badly held up for clear running behind NOBLE FANS.  After being shifted to the inside of NOBLE FANS leaving the 400 Metres then shifted in and made contact with MULTIDUTCH.  For some distance after the 250 Metres had further difficulty obtaining clear running when being shifted to the inside of HAPPY ACTION.,13.73,22.08,23.16,24.05,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,14,SUPREME WINNER,J255,10,83.05,A Badel,D J Whyte,121.0,1139.0,12,12 12 12 10,25.0,,,0,,14.25,22.16,22.92,23.72,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,3,FIGHT TIME,H409,11,83.27,P N Wong,D J Hall,123.0,1074.0,8,7 8 7 11,26.0,,,0,,13.81,22.16,23.04,24.26,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,5,CARRYON SMILING,J392,12,83.38,Z Purton,C S Shum,128.0,1120.0,9,10 10 11 12,5.5,,,0,,13.97,22.24,23.0,24.17,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,12,MULTIDUTCH,K171,13,84.06,Y L Chung,A S Cruz,120.0,1027.0,13,13 13 13 13,66.0,,,0,Between the 500 Metres and the 400 Metres was badly held up for clear running behind NOBLE FANS.  After being shifted to the inside of NOBLE FANS leaving the 400 Metres then shifted in and made contact with MULTIDUTCH.  For some distance after the 250 Metres had further difficulty obtaining clear running when being shifted to the inside of HAPPY ACTION.,14.29,22.28,22.76,24.73,,
Sha Tin,2026/06/07,2,Class 5,1400,"TURF - ""C"" Course",GOOD,40,"10:57.0, 1:14.5, 8:21.5",295.0,"1,10:106.5, 8,10:228.5, 1,8:42.5",225.5,6,MAZING GRACE,K166,14,84.09,K C Leung,C W Chang,128.0,1164.0,1,3 1 2 14,6.0,,,0,Bumped at the start.  After obtaining clear running to the outside of TOP TO SKY near the 200 Metres then lay out under pressure over the final 100 Metres.  When questioned J Moreira stated that his instructions were to hold an on-pace position but not necessarily lead the event.  He said whilst WINNING MACHINE jumped well he elected to allow MAZING GRACE to improve to his inside to obtain a position with cover.  Trainer C Fownes confirmed the instructions issued and stated that his preference was for WINNING MACHINE to be ridden with cover.  J Moreira pleaded guilty to a careless riding charge for causing interference near the 50 Metres (see RATTAN GALAXY).  Sent for sampling post-race. Jumped only fairly.  K C Leung reported that the intention was to hold a position with cover.  He said when WINNING MACHINE did not cross his mount in the early stages he was obliged to lead the event without having to apply pressure to MAZING GRACE to do so.  He added that MAZING GRACE then raced keenly in the lead before giving ground in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.,13.57,21.68,23.36,25.48,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,2,MASTER PAYMENT,L159,1,68.9,Z Purton,C H Yip,132.0,1086.0,1,1 1 1,3.1,,,0,,23.92,22.35,22.63,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,8,NEXT FORTUNE,L199,2,69.13,C L Chau,K W Lui,123.0,1142.0,2,4 3 2,20.0,,,0,,24.16,22.31,22.66,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,4,BETTER AND BETTER,K277,3,69.62,A Badel,F C Lor,127.0,1152.0,6,8 7 3,2.5,,,0,,24.48,22.23,22.91,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,12,YEUX DE LIFELINE,K455,4,69.69,K Teetan,J Size,117.0,1089.0,3,6 6 4,33.0,,,0,Shifted in at the start and was bumped.  B Avdulla reported that near the 550 Metres his mount became unbalanced when racing behind YEUX DE LIFELINE.,24.4,22.31,22.98,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,10,POWER PATCH,L100,5,69.83,C Y Ho,K L Man,123.0,1277.0,10,10 11 5,91.0,,,0,Shifted out at the start and made contact with POWER PATCH.  Shortly after ZOUPER FELLOW became badly unbalanced when crowded between POWER PATCH and GREEN ANGEL which shifted out.  A veterinary inspection immediately following the race did not show any significant findings.,24.8,22.27,22.76,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,1,SKY DEEP,K041,6,69.84,J Moreira,C Fownes,135.0,1245.0,5,5 5 6,6.6,,,0,"Near the 400 Metres shifted in, resulting in its rider J Moreira having to correct his mount.  SKY DEEP then lay in for some distance thereafter. Jumped awkwardly and made contact with the left side of its starting gate.  Approaching the 800 Metres, when racing ungenerously, was checked to avoid SKY DEEP when that runner shifted in slightly when racing close to the heels of ZOUPER FELLOW (Apprentice P N Wong) which shifted in.  Apprentice Wong was advised to exercise more care.  In this incident J Moreira, rider of SKY DEEP, was then unable to relieve the tightening to HYANNIS STAR when racing to the inside of E HOPEFUL which contributed to the interference sustained by HYANNIS STAR.  A veterinary inspection immediately following the race which included an endoscopic examination showed a substantial amount of blood in the horse’s trachea.  Before being allowed to race again, HYANNIS STAR will be subjected to an official veterinary examination.",24.2,22.47,23.17,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,6,GREEN ANGEL,L255,7,70.05,A Atzeni,P C Ng,127.0,1130.0,8,11 10 7,81.0,,,0,Shifted out at the start and made contact with POWER PATCH.  Shortly after ZOUPER FELLOW became badly unbalanced when crowded between POWER PATCH and GREEN ANGEL which shifted out.  A veterinary inspection immediately following the race did not show any significant findings.,24.92,22.15,22.98,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,9,TRENDY RUSH,L209,8,70.22,J Orman,J Richards,125.0,1148.0,11,12 12 8,76.0,,,0,"Lay in under pressure in the Home Straight when giving ground.  E Brown stated that he was instructed to go forward from his wide barrier.  He said after his mount shifted in abruptly at the start and made contact with TRENDY RUSH he then rode E HOPEFUL forward to comply with his instructions.  He added that when unable to cross runners to his inside his mount was obliged to race wide and without cover for the majority of the event before giving ground in the Home Straight.  He said, in his opinion, E HOPEFUL is better suited by being ridden in a more conservative manner in the early stages.  A veterinary inspection immediately following the race did not show any significant findings.",25.08,22.19,22.95,,,
Sha Tin,2026/06/07,3,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"2:13.5, 8:41.0, 4:12.5",267.0,"2,8:83.5, 2,4:19.5, 4,8:70.5",31.0,3,VIGOR FLY,L417,9,70.3,B Avdulla,D A Hayes,129.0,1227.0,7,9 8 9,22.0,,,0,"Shortly after the start was bumped by VIGOR FLY which shifted in.  Sent for sampling post-race. Jumped awkwardly, shifted out and became badly unbalanced when it made heavy contact with ZOUPER FELLOW.  Leaving the 600 Metres became unbalanced when being steadied away from VIGOR FLY.",24.68,22.23,23.39,,,
