track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,GO GO GO,H196,1,95.08,Z Purton,W Y So,129.0,1092.0,6,4 4 4 1,2.8,24.97,22.82,23.62,23.67,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,SUNNY BABY,E166,2,95.15,K Teetan,D A Hayes,126.0,1146.0,4,8 9 8 2,29.0,25.33,23.06,23.54,23.22,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,JOYFUL PROSPERITY,H213,3,95.28999999999999,H Bowman,C S Shum,135.0,1071.0,12,11 10 10 3,3.5,25.73,22.74,23.62,23.2,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,CIRCUIT NINE,G140,4,95.3,C L Chau,C H Yip,129.0,1120.0,1,7 6 5 4,16.0,25.21,22.82,23.66,23.61,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,HARRY'S HERO,H332,5,95.4,H Bentley,P F Yiu,130.0,1049.0,11,10 11 11 5,45.0,25.61,22.98,23.58,23.23,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,CASA LEGEND,G126,6,95.5,M F Poon,C W Chang,124.0,1129.0,5,9 8 6 6,9.6,25.49,22.74,23.5,23.77,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,MR ALADDIN,H386,7,95.6,A Badel,P C Ng,134.0,1093.0,8,3 3 2 7,9.7,24.93,22.7,23.58,24.39,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,FURY AND GOLD,H202,8,95.89,A Atzeni,C H Yip,135.0,1121.0,13,13 13 12 8,52.0,25.81,22.9,23.7,23.48,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,KINGLY DEMEANOR,H486,9,96.02000000000001,B Avdulla,A S Cruz,130.0,1158.0,9,6 7 9 9,17.0,25.17,23.06,23.74,24.05,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,HAPPY HUNK,H101,10,96.28999999999999,K C Leung,K L Man,119.0,1208.0,7,2 2 3 10,24.0,24.77,22.7,23.78,25.04,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,VERBIER,J187,11,96.72999999999999,E C W Wong,C Fownes,128.0,1242.0,2,1 1 1 11,30.0,24.65,22.62,23.86,25.6,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,LEATHER MASTER,H034,12,96.86,B Thompson,T P Yung,122.0,1122.0,3,5 5 7 12,11.0,25.01,22.86,23.86,25.13,,
Sha Tin,2024/09/08,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO YIELDING,TIGER AND GOLD,J064,13,98.3,M L Yeung,C H Yip,129.0,1225.0,10,12 12 13 13,131.0,25.77,22.9,23.98,25.65,,
Sha Tin,2024/09/08,2,Class 5,1200,"TURF - ""A"" Course",GOOD TO YIELDING,SAME TO YOU,H057,1,69.98,B Avdulla,M Newnham,126.0,974.0,9,3 2 1,15.0,24.38,22.57,23.03,,,
Sha Tin,2024/09/08,2,Class 5,1200,"TURF - ""A"" Course",GOOD TO YIELDING,HO HO STAR,H291,2,70.06,K C Leung,C H Yip,122.0,1109.0,12,11 12 2,7.8,25.1,22.53,22.43,,,
Sha Tin,2024/09/08,2,Class 5,1200,"TURF - ""A"" Course",GOOD TO YIELDING,SUPER ELITE,H247,3,70.21000000000001,H Bowman,D J Hall,134.0,1078.0,4,6 4 3,3.1,24.66,22.45,23.1,,,
Sha Tin,2024/09/08,2,Class 5,1200,"TURF - ""A"" Course",GOOD TO YIELDING,THE GOOD DEAL,G025,4,70.21000000000001,K Teetan,D J Whyte,124.0,1103.0,7,2 3 4,10.0,24.34,22.73,23.14,,,
Sha Tin,2024/09/08,2,Class 5,1200,"TURF - ""A"" Course",GOOD TO YIELDING,SMART LEADER,B456,5,70.36,Z Purton,W Y So,133.0,1129.0,5,8 8 5,4.5,24.86,22.61,22.89,,,
