track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,JOY MASTER,B222,1,94.78,K H Chan,C Fownes,119.0,1101.0,7,11 11 9 1,12.0,25.17,23.12,23.68,22.81,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,JIMMU,C266,2,94.94,J Moreira,Y S Tsui,129.0,1093.0,11,12 12 11 2,8.3,25.21,23.12,23.68,22.93,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,LUCKY MISSILE,C501,3,95.00999999999999,Z Purton,D J Hall,130.0,1115.0,6,7 7 3 3,5.1,24.77,23.12,23.76,23.36,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,JIANGXI STAMINA,D051,4,95.02000000000001,K Teetan,W Y So,133.0,1206.0,2,9 10 5 4,2.4,24.97,23.16,23.64,23.25,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,RIGHTEOUS WIN,D146,5,95.47999999999999,H Bentley,P F Yiu,124.0,1118.0,13,13 13 13 5,36.0,25.37,23.16,23.68,23.27,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,CHEEKY PRAWN,D378,6,95.62,B Shinn,J Size,130.0,1118.0,5,4 5 6 6,23.0,24.45,23.32,24.12,23.73,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,LIGHT MY DAY,C505,7,95.9,K C Leung,C H Yip,131.0,1277.0,14,3 1 1 7,18.0,24.41,22.96,23.96,24.57,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,RUN RUN GOOD,D310,8,96.02000000000001,A Badel,K L Man,133.0,1116.0,9,5 6 7 8,15.0,24.57,23.28,24.04,24.13,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,WONDER EXPRESS,C224,9,96.06,C Y Ho,K H Ting,129.0,1179.0,1,6 8 12 9,6.9,24.69,23.28,24.12,23.97,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,SMILING FACE,D192,10,96.44,C L Chau,D J Whyte,122.0,1180.0,10,2 3 4 10,31.0,24.37,23.24,24.04,24.79,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,HAPPY WINNER,B450,11,96.53999999999999,H N Wong,L Ho,112.0,1104.0,12,8 4 2 11,135.0,24.77,22.88,23.84,25.05,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,CRUCIATUS,C206,12,98.28999999999999,H W Lai,C W Chang,116.0,1089.0,3,10 9 10 12,38.0,24.97,23.16,23.88,26.28,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,MAGIC BONUS,E103,13,98.62,M L Yeung,D A Hayes,130.0,1107.0,8,1 2 8 13,100.0,24.37,23.24,24.32,26.69,,
Sha Tin,2021/06/20,1,Class 5,1600,"TURF - ""A"" Course",GOOD TO FIRM,ANONYMA,C496,WV-A,,N Callan,D E Ferraris,129.0,,,---,,,,,,,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,SWOT TROOPERS WIND,D101,1,123.41,M F Poon,D J Hall,120.0,1158.0,2,1 1 1 1 1,4.7,26.97,25.77,24.35,23.73,22.59,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,TAILOR MADE,C522,2,123.65,C Y Ho,C Fownes,118.0,1061.0,6,4 4 2 2 2,8.4,27.33,25.69,24.27,23.69,22.67,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,KUNGFUMASTER PANDA,C153,3,123.69,K C Leung,P O'Sullivan,128.0,1098.0,5,7 7 6 6 3,8.3,27.69,25.73,24.31,23.61,22.35,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,EZRA,C056,4,123.73,A Hamelin,A T Millard,129.0,1129.0,7,2 2 4 4 4,11.0,27.17,25.81,24.51,23.69,22.55,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,MAGNETISM,V114,5,123.81,M Chadwick,D E Ferraris,119.0,1191.0,3,5 5 5 5 5,17.0,27.41,25.81,24.31,23.69,22.59,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,PLAY WISE,A411,6,124.05,Z Purton,C H Yip,130.0,1091.0,8,9 9 9 7 6,15.0,27.89,25.77,24.31,23.45,22.63,
Sha Tin,2021/06/20,2,Class 4,2000,"TURF - ""A"" Course",GOOD TO FIRM,CLEMENT LEGEND,B137,7,124.21,H Bentley,C S Shum,133.0,1146.0,1,3 3 3 3 7,34.0,27.25,25.77,24.31,23.77,23.11,
