track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,SPEEDY FORTUNE,H097,1,69.27,M F Poon,J Size,116.0,1054.0,4,1 1 1,8.2,23.75,22.52,23.0,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,DREAM PURSUER,G241,2,69.73,C L Chau,K L Man,130.0,1223.0,11,12 11 2,11.0,24.87,22.36,22.5,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,STAR CLUB,H239,3,69.76,A Badel,R Gibson,128.0,1060.0,6,11 12 3,25.0,24.83,22.52,22.41,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,SUNLIGHT POWER,H244,4,69.8,K Teetan,P F Yiu,130.0,1077.0,7,8 7 4,2.3,24.35,22.56,22.89,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,HORSESAIN BOLT,D061,5,70.08,K C Leung,C S Shum,131.0,1185.0,9,6 5 5,5.7,24.23,22.56,23.29,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,HO HO STAR,H291,6,70.11,A Hamelin,C H Yip,128.0,1101.0,5,9 8 6,49.0,24.55,22.56,23.0,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,CRAIG'S MASTER,G440,7,70.2,H Bentley,K H Ting,119.0,1061.0,8,10 10 7,65.0,24.59,22.56,23.05,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,MAGIC TRAVELLER,H102,8,70.27,M Chadwick,W Y So,128.0,1089.0,2,5 3 8,15.0,24.11,22.6,23.56,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,EIGHT TRIGRAMS,C102,9,70.78999999999999,H T Mo,Y S Tsui,125.0,1170.0,3,2 2 9,15.0,23.91,22.56,24.32,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,DIAMOND FOREVER,H194,10,71.47,C Y Ho,K W Lui,124.0,1151.0,10,4 6 10,74.0,23.95,22.88,24.64,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,ART LITE,H249,11,71.71000000000001,L Ferraris,J Richards,128.0,1151.0,1,7 9 11,126.0,24.31,22.84,24.56,,,
Sha Tin,2023/05/21,1,Class 4,1200,"TURF - ""C+3"" Course",GOOD,SPEEDY SMARTIE,H108,12,74.15,Z Purton,T P Yung,133.0,1091.0,12,3 4 12,5.6,23.95,22.8,27.4,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,DREAM WINNER,H308,1,55.14,C Y Ho,F C Lor,128.0,1277.0,1,2 1 1,3.6,13.07,20.11,21.96,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,AMAZING ROCKY,D356,2,55.98,C L Chau,T P Yung,132.0,1196.0,4,6 2 2,19.0,13.15,20.19,22.64,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,TEAM SPIRIT,B230,3,56.21,Y L Chung,D A Hayes,125.0,1211.0,14,3 5 3,11.0,13.11,20.31,22.79,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,CIRCUIT SEVEN,D474,4,56.28,M F Poon,A S Cruz,115.0,1140.0,13,4 4 4,15.0,13.11,20.27,22.9,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,HONG KONG HALL,G315,5,56.33,Z Purton,D J Hall,128.0,1188.0,7,8 7 5,3.5,13.23,20.39,22.71,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,AFFIRM,H306,6,56.42,K C Leung,P F Yiu,128.0,1217.0,8,5 6 6,5.5,13.15,20.43,22.84,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,THE FINAL WORD,H184,7,56.44,M Chadwick,R Gibson,128.0,1173.0,5,12 12 7,92.0,13.47,20.47,22.5,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,SPARKLING DOLPHIN,C332,8,56.49,H T Mo,Y S Tsui,127.0,1212.0,6,1 3 8,28.0,12.99,20.39,23.11,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,KING ECCELLENTE,G264,9,56.55,K Teetan,D J Whyte,133.0,1102.0,3,9 11 9,22.0,13.27,20.59,22.69,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,SPARKLING KNIGHT,C201,10,56.57,E C W Wong,C H Yip,122.0,1170.0,12,7 8 10,7.0,13.19,20.51,22.87,,,
Sha Tin,2023/05/21,2,Class 4,1000,"TURF - ""C+3"" Course",GOOD,GO GO GO,H196,11,56.62,L Currie,W Y So,126.0,1050.0,2,13 13 11,192.0,13.51,20.67,22.44,,,
