track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,MODEST GENTLEMAN,G352,1,57.91,C L Chau,C H Yip,130.0,1025.0,2,6 4 1,5.1,13.02,21.62,23.27,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,KING INVINCIBLE,H199,2,57.96,K C Leung,F C Lor,134.0,1027.0,3,3 1 2,6.0,12.9,21.42,23.64,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,AUGUST MOON,D409,3,58.16,K De Melo,J Richards,121.0,1153.0,5,4 5 3,9.0,12.9,21.74,23.52,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,TACTICAL COMMAND,H197,4,58.28,A Badel,M Newnham,135.0,1075.0,6,12 9 4,7.4,13.3,21.66,23.32,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,DASHING GLORY,G397,5,58.4,K Teetan,Y S Tsui,116.0,1092.0,7,10 7 5,22.0,13.1,21.7,23.6,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,DIAMOND SOARS,G201,6,58.58,H Bowman,P F Yiu,135.0,1197.0,11,1 2 6,6.3,12.86,21.58,24.14,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,ISLAND SURPRISE,E429,7,58.68,H Bentley,P C Ng,124.0,1117.0,8,9 8 7,12.0,13.1,21.82,23.76,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,THE GOOD DEAL,G025,8,58.79,A Atzeni,D J Whyte,131.0,1136.0,12,11 11 8,10.0,13.22,21.82,23.75,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,HAPPILY FRIENDS,C533,9,59.03,M Chadwick,W Y So,120.0,1094.0,10,8 12 9,18.0,13.02,22.18,23.83,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,CRAIG'S MASTER,G440,10,59.56,A Hamelin,D J Hall,123.0,1059.0,4,2 3 10,35.0,12.9,21.62,25.04,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,MULTIMORE,D443,11,59.65,H T Mo,T P Yung,127.0,1224.0,1,5 6 11,8.9,12.98,21.74,24.93,,,
Happy Valley,2024/05/01,1,Class 5,1000,"TURF - ""A"" Course",GOOD TO YIELDING,SIX BEST FRIENDS,G205,12,59.87,Y L Chung,K L Man,116.0,1136.0,9,7 10 12,31.0,13.02,21.98,24.87,,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,CORDYCEPS ONE,E107,1,100.34,E C W Wong,C H Yip,118.0,1084.0,11,1 1 1 1,5.4,27.71,23.71,24.46,24.46,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,BRAVE WITNESS,H425,2,100.64,K Teetan,C S Shum,120.0,1067.0,6,2 2 2 2,4.6,27.87,23.67,24.5,24.6,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,FRUITY WARRIOR,J035,3,100.75,L Hewitson,C Fownes,119.0,1102.0,1,3 3 3 3,6.5,28.07,23.59,24.46,24.63,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,RUNNING BOY,J041,4,100.85,C Y Ho,K W Lui,122.0,1064.0,5,5 5 4 4,45.0,28.11,23.67,24.66,24.41,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,SETANTA,G095,5,100.96000000000001,L Ferraris,M Newnham,128.0,1178.0,3,7 7 7 5,4.4,28.39,23.67,24.62,24.28,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,VOLCANIC SPARK,H388,6,101.25999999999999,H Bentley,P F Yiu,133.0,1093.0,7,8 9 9 6,6.0,28.63,23.71,24.58,24.34,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,CHEONG FAT,H058,7,101.37,M L Yeung,C W Chang,117.0,1139.0,4,9 8 8 7,12.0,28.75,23.55,24.54,24.53,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,D STAR,G374,8,101.53999999999999,Y L Chung,A S Cruz,130.0,1057.0,12,12 12 12 8,17.0,29.43,23.47,24.26,24.38,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,ABSOLUTE SUNSHINE,H342,9,101.6,C L Chau,D A Hayes,123.0,1108.0,9,11 11 10 9,37.0,29.31,23.31,24.5,24.48,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,DRAGON PRIDE,D164,10,101.87,B Thompson,T P Yung,118.0,1115.0,10,10 10 11 10,50.0,29.07,23.51,24.54,24.75,,
Happy Valley,2024/05/01,2,Class 4,1650,"TURF - ""A"" Course",GOOD TO YIELDING,NOT A FEW,J109,11,101.89,A Atzeni,D J Whyte,130.0,1042.0,2,6 6 5 11,39.0,28.35,23.59,24.58,25.37,,
