track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,SKY GEM,C251,1,137.34,C Y Ho,C Fownes,125.0,1220.0,6,8 8 8 2 1 1,13.0,14.75,23.25,24.64,24.48,24.26,25.96
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,JOLLY FOREVER,D331,2,137.39,M Chadwick,W Y So,126.0,1126.0,4,6 6 6 4 3 2,5.0,14.47,23.21,24.72,24.76,24.54,25.69
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,FORTUNE TRIPLE,D274,3,137.4,D Moor,Y S Tsui,117.0,1003.0,7,9 10 11 11 9 3,23.0,14.87,23.45,24.6,25.0,24.46,25.02
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,WONDER YEARS,G001,4,137.5,K Teetan,D J Whyte,132.0,1200.0,10,11 11 10 10 8 4,11.0,15.07,23.41,24.4,24.92,24.54,25.16
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,FLASH FAMOUS,B162,5,137.52,Z Purton,C H Yip,133.0,1172.0,1,5 4 3 6 4 5,6.4,14.31,22.85,24.76,25.36,24.62,25.62
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,FORTUNE PATROL,A245,6,137.67000000000002,R Maia,A T Millard,128.0,1081.0,8,10 9 9 9 6 6,8.1,14.91,23.09,24.68,24.96,24.5,25.53
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,GREAT TIMES,D301,7,137.7,L Hewitson,D J Hall,119.0,944.0,12,12 12 12 12 11 7,18.0,15.31,23.29,24.52,24.92,24.46,25.2
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,WEALTHY EMPLOYEE,D252,8,138.25,M L Yeung,K H Ting,114.0,1098.0,2,4 5 5 8 7 8,7.8,14.27,23.05,24.88,25.24,24.74,26.07
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,TRAVEL GLORY,E170,9,138.31,B Shinn,Y S Tsui,129.0,1008.0,3,7 7 7 7 5 9,11.0,14.59,23.21,24.68,24.92,24.58,26.33
Happy Valley,2022/03/23,1,Class 5,2200,"TURF - ""C+3"" Course",GOOD TO YIELDING,WAH MAY LUCK,E086,10,138.61,A Badel,A S Cruz,126.0,1136.0,5,2 1 1 1 2 10,7.6,14.07,22.85,24.72,25.36,24.66,26.95
