track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,SUPER AXIOM,E105,1,57.26,E C W Wong,Y S Tsui,123.0,1264.0,6,1 1 1,2.4,12.65,21.45,23.16,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,MODEST GENTLEMAN,G352,2,57.71,C L Chau,C H Yip,129.0,1025.0,4,10 8 2,23.0,13.13,21.85,22.73,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,SWEET DIAMOND,G063,3,57.71,A Badel,P F Yiu,133.0,1173.0,12,2 2 3,12.0,12.73,21.61,23.37,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,HERO STAR,D033,4,57.86,Y L Chung,K L Man,129.0,1146.0,7,3 3 4,7.8,12.77,21.77,23.32,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,TIMESTORM,G109,5,57.86,H Bowman,D J Hall,127.0,1066.0,10,11 11 5,10.0,13.17,22.13,22.56,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,SAME TO YOU,H057,6,57.95,B Thompson,M Newnham,133.0,975.0,5,8 9 6,44.0,13.01,22.05,22.89,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,GOODMANSHIP,E208,7,57.97,L Ferraris,D J Whyte,121.0,1169.0,2,5 5 7,10.0,12.89,21.85,23.23,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,KING INVINCIBLE,H199,8,58.05,Z Purton,F C Lor,135.0,1033.0,11,4 4 8,7.3,12.85,21.69,23.51,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,ISLAND SURPRISE,E429,9,58.07,K Teetan,P C Ng,126.0,1116.0,8,9 10 9,29.0,13.13,22.05,22.89,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,ALLOY KING,D287,10,58.11,H Bentley,K H Ting,134.0,1116.0,3,6 6 10,15.0,12.93,21.89,23.29,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,AUGUST MOON,D409,11,58.19,K C Leung,J Richards,123.0,1160.0,9,7 7 11,29.0,12.93,22.01,23.25,,,
Happy Valley,2024/04/17,1,Class 5,1000,"TURF - ""C"" Course",GOOD,NOIR RIDER,E138,12,58.51,M L Yeung,C W Chang,115.0,1191.0,1,12 12 12,14.0,13.33,22.13,23.05,,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,NORTHERN BEAST,H233,1,100.89,H Bowman,D J Hall,135.0,1109.0,5,4 4 4 1,2.2,29.05,23.91,24.32,23.61,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,BIG TWO,E310,2,101.00999999999999,H Bentley,D J Whyte,129.0,1140.0,6,3 3 2 2,8.8,28.69,24.03,24.24,24.05,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,MEDIC ELITE,G129,3,101.08,Y L Chung,P C Ng,127.0,1101.0,3,6 6 6 3,10.0,29.25,23.99,24.28,23.56,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,SMART BEAUTY,G477,4,101.13,Z Purton,A S Cruz,128.0,1088.0,4,7 7 7 4,4.3,29.29,24.15,24.28,23.41,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,FOXHUNTER WAY,E296,5,101.28,M F Poon,K W Lui,117.0,1043.0,2,5 5 5 5,14.0,29.05,24.11,24.28,23.84,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,MASTER OF LUCK,G276,6,101.47999999999999,B Avdulla,M Newnham,134.0,1130.0,9,9 9 9 6,9.9,29.65,24.03,24.24,23.56,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,HAPPY HUNK,H101,7,101.6,K C Leung,K L Man,128.0,1217.0,1,1 1 1 7,60.0,28.29,24.19,24.44,24.68,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,AMAZING BOY,D513,8,101.78,M Chadwick,C W Chang,133.0,1099.0,11,10 10 10 8,29.0,29.81,23.91,24.32,23.74,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,YEABOI,G372,9,102.25,L Ferraris,C H Yip,131.0,1122.0,10,2 2 3 9,21.0,28.45,24.15,24.48,25.17,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,FORTUNE PRESIDENT,G054,10,102.28999999999999,L Hewitson,Y S Tsui,132.0,1072.0,8,11 11 11 10,36.0,29.93,24.03,24.16,24.17,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,HANG'S CHOICE,E311,11,102.61,M L Yeung,W Y So,117.0,1105.0,7,8 8 8 11,53.0,29.49,23.95,24.44,24.73,,
Happy Valley,2024/04/17,2,Class 5,1650,"TURF - ""C"" Course",GOOD,DIAMOND DIAMOND,H189,12,103.99000000000001,K Teetan,T P Yung,132.0,1169.0,12,12 12 12 12,57.0,30.01,24.03,24.24,25.71,,
Happy Valley,2024/04/17,3,Class 4,1200,"TURF - ""C"" Course",GOOD,EXUBERANT,E282,1,70.69,C L Chau,C S Shum,127.0,1194.0,6,7 6 1,6.7,24.5,22.58,23.61,,,
Happy Valley,2024/04/17,3,Class 4,1200,"TURF - ""C"" Course",GOOD,PHOENIX LIGHT,G192,2,70.74,E C W Wong,C H Yip,125.0,1069.0,9,9 9 2,6.7,24.62,22.86,23.26,,,
