track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,KING ALLOY,K099,1,56.88,R Kingscote,K H Ting,128.0,1178.0,1,2 2 1,2.6,12.73,21.11,23.04,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,SPICY SPANGLE,J087,2,57.15,H Bowman,W K Mo,128.0,1109.0,8,1 1 2,4.8,12.65,20.95,23.55,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,HEROIC MASTER,G394,3,57.17,A Badel,Y S Tsui,135.0,1075.0,3,7 6 3,7.5,13.05,21.43,22.69,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,MAJESTIC DELIGHT,K189,4,57.21,C L Chau,D Eustace,131.0,1157.0,6,5 5 4,15.0,12.97,21.39,22.85,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,BRILLIANT FIRE,J441,5,57.28,K Teetan,D J Whyte,115.0,1180.0,11,4 3 5,39.0,12.81,21.27,23.2,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,TAIHANG SCENERY,J314,6,57.43,L Hewitson,C S Shum,117.0,1128.0,5,10 8 6,6.4,13.21,21.55,22.67,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,ISLAND BREEZES,J479,7,57.44,L Ferraris,P C Ng,127.0,1093.0,10,11 12 7,49.0,13.25,21.79,22.4,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,COUNTRY DANCER,H436,8,57.59,J Orman,J Size,131.0,1163.0,7,9 10 8,15.0,13.17,21.67,22.75,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,CONSPIRATOR,K090,9,57.67,E Brown,B Crawford,133.0,1084.0,2,3 4 9,36.0,12.81,21.31,23.55,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,HANDSOME BLOND,K241,10,57.91,M Chadwick,C H Yip,129.0,1088.0,12,12 11 10,100.0,13.41,21.63,22.87,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,CIRCUIT VICTORY,H487,11,58.03,K C Leung,K L Man,125.0,1189.0,9,8 9 11,9.0,13.13,21.67,23.23,,,
Happy Valley,2026/05/20,1,Class 5,1000,"TURF - ""A"" Course",GOOD,YOUNG STRIKER,K029,12,58.32,C Y Ho,W Y So,132.0,1017.0,4,6 7 12,66.0,13.01,21.63,23.68,,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,VIVACIOUS WIN,K223,1,99.21000000000001,Z Purton,D Eustace,122.0,1058.0,5,4 4 4 1,1.9,27.89,23.27,23.97,24.08,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,GLORIOUS JOURNEY,J137,2,99.99000000000001,C Y Ho,F C Lor,134.0,1060.0,3,6 6 5 2,8.6,28.53,23.55,23.25,24.66,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,TURIN WARRIOR,G150,3,100.2,E Brown,K L Man,124.0,1116.0,11,11 10 10 3,51.0,29.41,23.39,23.13,24.27,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,VERY GRATEFUL,K396,4,100.25999999999999,K C Leung,W K Mo,131.0,1118.0,8,5 5 6 4,33.0,28.09,23.35,23.93,24.89,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,IVY LEAGUE,H116,5,100.35,B Avdulla,D J Whyte,135.0,1215.0,4,3 3 3 5,9.7,27.49,23.23,24.33,25.3,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,AESTHETICISM,H289,6,100.61,C L Chau,P C Ng,123.0,1036.0,2,10 11 12 6,7.2,29.33,23.83,23.41,24.04,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,TO INFINITY,G277,7,100.61,A Badel,J Richards,117.0,1061.0,12,12 12 11 7,62.0,29.65,23.55,23.17,24.24,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,DAILY ACCLAIM,L273,8,100.77000000000001,J Moreira,C Fownes,124.0,1132.0,6,8 7 7 8,21.0,28.81,23.35,23.29,25.32,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,NEVER TOO SOON,E434,9,101.00999999999999,H Bowman,D J Hall,131.0,1123.0,10,7 8 8 9,20.0,28.69,23.55,23.29,25.48,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,THE ABSOLUTE,H438,10,101.2,L Ferraris,K H Ting,128.0,1152.0,1,9 9 9 10,22.0,29.05,23.43,23.21,25.51,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,BULL ATTITUDE,K305,11,101.37,L Hewitson,M Newnham,121.0,1107.0,7,2 2 2 11,8.3,27.49,23.11,24.33,26.44,,
Happy Valley,2026/05/20,2,Class 4,1650,"TURF - ""A"" Course",GOOD,BEAUTY GEMINI,L129,12,101.71000000000001,Y L Chung,A S Cruz,121.0,1147.0,9,1 1 1 12,62.0,27.25,23.15,24.49,26.82,,
Happy Valley,2026/05/20,3,Class 4,1200,"TURF - ""A"" Course",GOOD,VULCANUS,J150,1,69.96000000000001,H T Mo,Y S Tsui,132.0,1165.0,2,5 5 1,25.0,23.92,22.35,23.69,,,
Happy Valley,2026/05/20,3,Class 4,1200,"TURF - ""A"" Course",GOOD,BROWNNEEDSFURTHER,K325,2,70.05,J Orman,D J Hall,123.0,1190.0,8,10 11 2,5.8,24.44,22.47,23.14,,,
