track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,FORTUNE PATROL,A245,1,124.72,R Maia,A T Millard,123.0,1083.0,4,6 6 6 7 1,7.9,26.99,24.7,25.32,24.3,23.41,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,CROWN AVENUE,V378,2,124.74,B Shinn,C H Yip,126.0,1205.0,5,7 7 7 4 2,11.0,27.03,24.78,25.32,23.98,23.63,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,DAILY CHARM,D398,3,124.78,Z Purton,C S Shum,130.0,1126.0,9,2 3 3 3 3,3.3,26.51,24.78,25.36,24.46,23.67,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,STAR OF GLORY,E316,4,124.9,A Hamelin,C W Chang,133.0,1068.0,11,8 8 9 8 4,44.0,27.23,24.7,25.32,24.06,23.59,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,SMILING FACE,D192,5,125.02,K Teetan,D J Whyte,113.0,1220.0,2,4 5 5 1 5,3.9,26.63,24.94,25.28,24.22,23.95,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,GREAT TIMES,D301,6,125.06,L Hewitson,D J Hall,121.0,987.0,7,10 10 10 9 6,27.0,27.39,24.7,25.24,24.02,23.71,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,TURF BRILLIANT,C456,7,125.17,A Badel,W Y So,129.0,1138.0,8,12 12 12 14 7,28.0,27.63,24.7,25.2,24.42,23.22,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,GO GO SIXTEEN,E244,8,125.19,D Moor,K W Lui,130.0,1267.0,12,14 14 14 10 8,38.0,28.31,24.46,25.24,23.54,23.64,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,WEALTHY EMPLOYEE,D252,9,125.46,M L Yeung,K H Ting,114.0,1112.0,13,11 11 11 11 9,27.0,27.51,24.66,25.28,24.18,23.83,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,SKY GEM,C251,10,125.5,J Moreira,C Fownes,127.0,1223.0,14,13 13 13 12 10,10.0,27.87,24.5,25.36,24.02,23.75,
Sha Tin,2022/02/27,1,Class 5,2000,"TURF - ""B"" Course",GOOD,FORTUNE TRIPLE,D274,11,125.6,C Y Ho,Y S Tsui,120.0,1017.0,6,3 1 1 2 11,11.0,26.55,24.3,25.36,24.86,24.53,
