track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,YEE CHEONG LUCKY,B357,1,70.47,C Wong,A T Millard,111.0,1051.0,3,8 8 1,18.0,24.36,22.81,23.3,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,SUPREME PLUS,C252,2,70.49,C Y Ho,F C Lor,127.0,1100.0,2,6 5 2,4.6,24.16,22.77,23.56,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,THE ABRAXAS,C212,3,70.5,J Moreira,Y S Tsui,133.0,1159.0,10,3 2 3,2.4,23.8,22.81,23.89,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,GALAXY RACER,C245,4,70.55,B Shinn,C Fownes,131.0,1116.0,7,10 9 4,9.4,24.44,22.73,23.38,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,HARBOUR ALERT,T254,5,71.05,M F Poon,C W Chang,126.0,1286.0,1,1 1 5,25.0,23.6,22.81,24.64,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,GREAT SON,A423,6,71.06,M Chadwick,P O'Sullivan,130.0,1054.0,8,5 4 6,16.0,24.0,22.77,24.29,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,JUNZI,V274,7,71.22,N Callan,W Y So,125.0,979.0,9,11 10 7,14.0,24.6,22.77,23.85,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,LIGHTNING MISSILE,A281,8,71.5,K H Chan,K L Man,115.0,1190.0,5,4 6 8,33.0,23.96,23.01,24.53,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,JIMSON THE DRAGON,C017,9,71.64,A Hamelin,C H Yip,119.0,1039.0,4,7 7 9,9.4,24.24,22.77,24.63,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,BANDY,C282,10,71.72,T H So,R Gibson,111.0,1036.0,12,12 12 10,193.0,25.0,22.61,24.11,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,ISLAND WINNER,C088,11,72.17,C Schofield,P F Yiu,132.0,1216.0,6,9 11 11,16.0,24.4,23.01,24.76,,,
Happy Valley,2020/05/13,1,Class 5,1200,"TURF - ""C"" Course",GOOD,CHUNGHWA JINGSHEN,D148,12,72.87,H T Mo,L Ho,127.0,1116.0,11,2 3 12,19.0,23.64,23.01,26.22,,,
Happy Valley,2020/05/13,2,Class 4,1650,"TURF - ""C"" Course",GOOD,INDIGENOUS STAR,A081,1,99.18,M F Poon,C W Chang,118.0,1064.0,2,6 6 4 1,21.0,28.1,23.08,24.42,23.58,,
Happy Valley,2020/05/13,2,Class 4,1650,"TURF - ""C"" Course",GOOD,CHARITY WINGS,B003,2,99.22,B Shinn,C S Shum,133.0,1096.0,6,9 9 7 2,19.0,28.58,23.0,24.3,23.34,,
