track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/06/24,1,Class 5,2200,"TURF - ""A"" Course",GOOD,40,"3:14.5, 4:63.0, 10:31.0",486.0,"3,4:155.0, 3,10:61.0, 4,10:310.0",32.0,7,SUPER HONG KONG,D241,11,139.37,K C Leung,C H Yip,126.0,1055.0,11,12 12 11 9 7 11,16.0,,,0,,15.5,23.4,24.22,24.45,24.41,27.39
Happy Valley,2026/06/24,1,Class 5,2200,"TURF - ""A"" Course",GOOD,40,"3:14.5, 4:63.0, 10:31.0",486.0,"3,4:155.0, 3,10:61.0, 4,10:310.0",32.0,1,FOREVER GLORIOUS,G229,12,141.36,P N Wong,B Crawford,127.0,1114.0,4,5 5 4 2 10 12,27.0,,,0,"Jumped awkwardly, shifted out and made contact with TELECOM POWER.  Near the 2000 Metres FOREVER GLORIOUS shifted in and away from MR ALADDIN, resulting in TELECOM POWER being taken in onto CHATEAU LE PECHE which was crowded. Near the 700 Metres was steadied when momentarily crowded by FOREVER GLORIOUS which shifted in before being corrected by its rider.  A short distance later MR ALADDIN was again steadied when FOREVER GLORIOUS was taken in slightly by SMART BEAUTY.  A Badel was fined the sum of $7,500 for returning 3 lbs overweight. Near the 2000 Metres shifted in and away from MR ALADDIN and made contact with TELECOM POWER.  Near the 1800 Metres was steadied to avoid MR ALADDIN (A Badel) which shifted in when not quite clear.  A Badel as advised to ensure that he is sufficiently clear when shifting ground.  Raced wide and without cover until near the 800 Metres.  The performance of FOREVER GLORIOUS, which finished tailed out, was considered unacceptable.  Before being allowed to race again, FOREVER GLORIOUS will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.  A veterinary inspection immediately following the race did not show any significant findings.",14.7,23.28,24.38,24.77,25.37,28.86
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,9,ALL ARE MINE,H293,1,100.45,A Badel,B Crawford,123.0,1044.0,2,6 8 11 1,4.2,,,0,,28.31,23.79,24.46,23.89,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,11,ORIENTAL SURPRISE,K028,2,100.63,Z Purton,D A Hayes,120.0,1049.0,3,8 7 6 2,6.3,,,0,On jumping made contact with THE WAY WE WIN due to both runners shifting ground.  Approaching the 500 Metres was shifted to the outside of THE WAY WE WIN and made contact with ORIENTAL SURPRISE.  SPANGLE FORTUNE was then held up for clear running behind THE WAY WE WIN for some distance thereafter.  Near the 300 Metres was steadied when being shifted to the outside of THE WAY WE WIN to obtain clear running. Near the 750 Metres commenced to race keenly and was steadied away from ORIENTAL SURPRISE.  A veterinary inspection immediately following the race did not show any significant findings.,28.47,23.51,24.22,24.43,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,2,IRON LEGION,J459,3,100.7,Y L Chung,A S Cruz,131.0,1112.0,11,1 1 1 3,50.0,,,0,,27.67,23.47,24.46,25.1,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,10,SMILING EMPEROR,J371,4,100.88,M L Yeung,K H Ting,122.0,1159.0,5,11 11 9 4,8.5,,,0,,28.87,23.55,23.94,24.52,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,8,WINDICATOR FAMILY,H419,5,101.15,H Bowman,W K Mo,126.0,989.0,12,2 2 2 5,7.1,,,0,"Near the 1300 Metres was steadied when crowded by THE WAY WE WIN which, after shifting in and away from WINDICATOR FAMILY (H Bowman), was then taken in by WINDICATOR FAMILY.  H Bowman was reprimanded.  M F Poon stated that his mount was under pressure from the 800 Metres before being unable to run on in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.",27.95,23.43,24.34,25.43,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,7,POWER SUMMIT,K044,6,101.19,K Teetan,D Eustace,127.0,995.0,6,10 10 7 6,21.0,,,0,"Jumped awkwardly, shifted out and made contact with POWER SUMMIT.  Near the 750 Metres was hampered when taken wider by MATSU VICTOR which shifted out.",28.79,23.43,24.02,24.95,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,4,SPANGLE FORTUNE,G427,7,101.22999999999999,C Y Ho,K L Man,131.0,1111.0,9,4 6 8 7,17.0,,,0,"Approaching the 500 Metres made contact with SPANGLE FORTUNE when SPANGLE FORTUNE improved to the outside of THE WAY WE WIN which was commencing to give ground.   Z Purton stated that the intention was to hold a more forward position, but after jumping only fairly, shifting out and making contact with ZETTA FORCE his mount settled further back in the field than intended.  Sent for sampling post-race. On jumping made contact with THE WAY WE WIN due to both runners shifting ground.  Approaching the 500 Metres was shifted to the outside of THE WAY WE WIN and made contact with ORIENTAL SURPRISE.  SPANGLE FORTUNE was then held up for clear running behind THE WAY WE WIN for some distance thereafter.  Near the 300 Metres was steadied when being shifted to the outside of THE WAY WE WIN to obtain clear running. On jumping made contact with SPANGLE FORTUNE due to both runners shifting ground.  H T Mo was fined the sum of $5,000 for using his whip on five consecutive occasions shortly after the start.  The performance of THE WAY WE WIN, which finished tailed out, was considered unacceptable.  Before being allowed to race again, THE WAY WE WIN will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.  A veterinary inspection immediately following the race did not show any significant findings.",28.03,23.87,24.46,24.87,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,1,MATSU VICTOR,H472,8,101.46000000000001,M Chadwick,K W Lui,134.0,1095.0,1,9 9 10 8,9.3,,,0,"Jumped awkwardly, shifted out and made contact with POWER SUMMIT.  Near the 750 Metres was hampered when taken wider by MATSU VICTOR which shifted out.",28.59,23.59,24.26,25.02,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,5,MEGA FORCE,K200,9,101.50999999999999,L Hewitson,P C Ng,129.0,1158.0,7,12 12 12 9,42.0,,,0,,29.15,23.39,24.14,24.83,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,3,SMART CITY,J213,10,101.72999999999999,M F Poon,P F Yiu,132.0,1131.0,8,5 4 3 10,14.0,,,0,,28.23,23.51,24.26,25.73,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,6,ZETTA FORCE,J546,11,102.13,C L Chau,C H Yip,127.0,1036.0,4,7 5 4 11,10.0,,,0,"Approaching the 500 Metres made contact with SPANGLE FORTUNE when SPANGLE FORTUNE improved to the outside of THE WAY WE WIN which was commencing to give ground.   Z Purton stated that the intention was to hold a more forward position, but after jumping only fairly, shifting out and making contact with ZETTA FORCE his mount settled further back in the field than intended.  Sent for sampling post-race.",28.43,23.43,24.18,26.09,,
Happy Valley,2026/06/24,2,Class 5,1650,"TURF - ""A"" Course",GOOD,40,"9:17.5, 11:23.5, 2:113.0",149.5,"9,11:61.0, 2,9:323.5, 2,11:472.0",42.0,12,THE WAY WE WIN,J493,12,104.15,H T Mo,J Richards,114.0,1085.0,10,3 3 5 12,7.4,,,0,"Approaching the 500 Metres made contact with SPANGLE FORTUNE when SPANGLE FORTUNE improved to the outside of THE WAY WE WIN which was commencing to give ground.   Z Purton stated that the intention was to hold a more forward position, but after jumping only fairly, shifting out and making contact with ZETTA FORCE his mount settled further back in the field than intended.  Sent for sampling post-race. On jumping made contact with THE WAY WE WIN due to both runners shifting ground.  Approaching the 500 Metres was shifted to the outside of THE WAY WE WIN and made contact with ORIENTAL SURPRISE.  SPANGLE FORTUNE was then held up for clear running behind THE WAY WE WIN for some distance thereafter.  Near the 300 Metres was steadied when being shifted to the outside of THE WAY WE WIN to obtain clear running. Near the 1300 Metres was steadied when crowded by THE WAY WE WIN which, after shifting in and away from WINDICATOR FAMILY (H Bowman), was then taken in by WINDICATOR FAMILY.  H Bowman was reprimanded.  M F Poon stated that his mount was under pressure from the 800 Metres before being unable to run on in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings. On jumping made contact with SPANGLE FORTUNE due to both runners shifting ground.  H T Mo was fined the sum of $5,000 for using his whip on five consecutive occasions shortly after the start.  The performance of THE WAY WE WIN, which finished tailed out, was considered unacceptable.  Before being allowed to race again, THE WAY WE WIN will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.  A veterinary inspection immediately following the race did not show any significant findings.",27.99,23.55,24.58,28.03,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,5,FLYING FORTUNE,L057,1,100.02000000000001,C Y Ho,W K Mo,131.0,1086.0,2,4 3 4 1,4.6,,,0,"Shortly after the start was eased to avoid FLYING FORTUNE which shifted out.  Near the 1400 Metres was momentarily crowded by TURIN WARRIOR which shifted in before being corrected by its rider.  Near the 1200 Metres CASA ROCHESTER improved to the inside of HEALTHY PONY which was racing tight to the inside of TURIN WARRIOR.  A short distance later TURIN WARRIOR (L Ferraris) shifted in when not sufficiently clear, resulting in HEALTHY PONY having to be steadied to avoid TURIN WARRIOR.  L Ferraris was severely reprimanded.  A veterinary inspection immediately following the race did not show any significant findings.",28.36,23.99,23.71,23.96,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,2,MIGHTY STEED,J384,2,100.14,Z Purton,K W Lui,135.0,1012.0,12,2 2 2 2,6.3,,,0,,27.96,24.19,23.71,24.28,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,12,STAR FIGURE,K215,3,100.3,L Hewitson,J Richards,119.0,1087.0,8,5 6 5 3,15.0,,,0,L Hewitson stated that he was given the option of holding a more forward position if his mount commenced well.  He said when STAR FIGURE jumped well tonight it was able to hold a more forward position than its previous race starts. Near the 1400 Metres shifted in before being corrected by its rider and then was awkwardly placed close to STAR FIGURE for a short distance thereafter.  A veterinary inspection immediately following the race did not show any significant findings.,28.48,24.15,23.63,24.04,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,6,TAKE ACTION,J098,4,100.45,B Avdulla,J Size,129.0,1154.0,11,12 11 10 4,19.0,,,0,,29.32,23.99,23.47,23.67,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,11,NORTHERN BEAST,H233,5,100.46000000000001,M F Poon,D J Hall,120.0,1167.0,1,6 5 6 5,7.5,,,0,,28.68,23.95,23.63,24.2,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,1,CASA ROCHESTER,J494,6,100.59,H Bowman,M Newnham,135.0,973.0,4,10 8 7 6,4.7,,,0,"Shortly after the start was eased to avoid FLYING FORTUNE which shifted out.  Near the 1400 Metres was momentarily crowded by TURIN WARRIOR which shifted in before being corrected by its rider.  Near the 1200 Metres CASA ROCHESTER improved to the inside of HEALTHY PONY which was racing tight to the inside of TURIN WARRIOR.  A short distance later TURIN WARRIOR (L Ferraris) shifted in when not sufficiently clear, resulting in HEALTHY PONY having to be steadied to avoid TURIN WARRIOR.  L Ferraris was severely reprimanded.  A veterinary inspection immediately following the race did not show any significant findings.",29.0,24.03,23.51,24.05,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,8,NOBLE PURSUIT,H324,7,100.67,J Moreira,C Fownes,124.0,1190.0,6,11 12 12 7,7.9,,,0,From a wide barrier was shifted across behind runners in the early stages.  Leaving the 1200 Metres was steadied when crowded by NOBLE PURSUIT which shifted in.,29.2,24.19,23.63,23.65,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,4,VICTOR THE RAPID,J393,8,100.8,C L Chau,P C Ng,130.0,1050.0,10,3 4 3 8,58.0,,,0,Approaching the 300 Metres shifted out and made contact with VICTOR THE RAPID.  Sent for sampling post-race.,28.24,24.11,23.71,24.74,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,3,IVY LEAGUE,H116,9,100.8,K Teetan,D J Whyte,133.0,1226.0,9,1 1 1 9,8.7,,,0,K Teetan stated that his preference was to obtain cover but when unable to comply with those instructions in the early stages IVY LEAGUE was obliged to lead the event.  He added under pressure in the Home Straight IVY LEAGUE failed to respond to his riding.  A veterinary inspection immediately following the race did not show any significant findings.,27.88,24.11,23.79,25.02,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,9,TURIN WARRIOR,G150,10,100.82,L Ferraris,K L Man,123.0,1112.0,5,7 7 8 10,16.0,,,0,"Shortly after the start was eased to avoid FLYING FORTUNE which shifted out.  Near the 1400 Metres was momentarily crowded by TURIN WARRIOR which shifted in before being corrected by its rider.  Near the 1200 Metres CASA ROCHESTER improved to the inside of HEALTHY PONY which was racing tight to the inside of TURIN WARRIOR.  A short distance later TURIN WARRIOR (L Ferraris) shifted in when not sufficiently clear, resulting in HEALTHY PONY having to be steadied to avoid TURIN WARRIOR.  L Ferraris was severely reprimanded.  A veterinary inspection immediately following the race did not show any significant findings.",28.72,24.23,23.63,24.24,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,10,HEALTHY PONY,L046,11,100.88,M Chadwick,C W Chang,121.0,1036.0,3,8 9 11 11,63.0,,,0,"Leaving the 1200 Metres shifted in when being steadied away from HEALTHY PONY. Shortly after the start was eased to avoid FLYING FORTUNE which shifted out.  Near the 1400 Metres was momentarily crowded by TURIN WARRIOR which shifted in before being corrected by its rider.  Near the 1200 Metres CASA ROCHESTER improved to the inside of HEALTHY PONY which was racing tight to the inside of TURIN WARRIOR.  A short distance later TURIN WARRIOR (L Ferraris) shifted in when not sufficiently clear, resulting in HEALTHY PONY having to be steadied to avoid TURIN WARRIOR.  L Ferraris was severely reprimanded.  A veterinary inspection immediately following the race did not show any significant findings.",28.96,24.23,23.67,24.02,,
Happy Valley,2026/06/24,3,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"5:15.5, 2:21.0, 12:45.5",156.0,"2,5:54.0, 5,12:131.5, 2,12:160.0",46.0,7,LUCKY TOGETHER,L079,12,101.21000000000001,A Badel,F C Lor,128.0,1113.0,7,9 10 9 12,22.0,,,0,,29.0,24.23,23.55,24.43,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,8,BLOSSOMY,L037,1,100.33,K C Leung,K L Man,129.0,1052.0,3,3 4 2 1,15.0,,,0,Leaving the 1300 Metres commenced to race keenly and got its head up when being steadied to avoid BLOSSOMY.  B Avdulla stated that with the early and middle stages being run outside of standard time his mount raced too keenly and as a result was unable to run on in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.,28.85,24.51,23.49,23.48,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,3,CHARMING LEGEND,K127,2,100.5,J Moreira,C Fownes,134.0,1209.0,6,1 1 1 2,17.0,,,0,,28.57,24.51,23.41,24.01,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,5,VIVACIOUS WIN,K223,3,100.75999999999999,Z Purton,D Eustace,132.0,1045.0,2,5 6 7 3,1.5,,,0,Approaching the 1400 Metres shifted in and was steadied to avoid VIVACIOUS WIN.,29.01,24.55,23.65,23.55,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,7,SHOOTING TO TOP,L039,4,100.81,M F Poon,W K Mo,130.0,1165.0,11,4 2 3 4,11.0,,,0,For some distance after the 400 Metres raced tight between SHOOTING TO TOP and WHOWROTETHATSONG.  Near the 350 Metres GAZELEY made contact with WHOWROTETHATSONG which lay in.,28.89,24.27,23.77,23.88,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,1,EXCEED THE LIMIT,L267,5,101.02000000000001,L Hewitson,C S Shum,135.0,1038.0,9,8 10 9 5,17.0,,,0,Jumped only fairly.  Approaching the 100 Metres was steadied when disappointed for clear running between GLORIOUS JOURNEY and EXCEED THE LIMIT which shifted out and away from COLOURFUL GAN.,29.33,24.55,23.49,23.65,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,4,GLORIOUS JOURNEY,J137,6,101.15,C Y Ho,F C Lor,134.0,1049.0,8,9 9 10 6,12.0,,,0,From a wide barrier was shifted across behind runners in the early stages.  After travelling a short distance was steadied to avoid GLORIOUS JOURNEY when being shifted in. Jumped only fairly.  Approaching the 100 Metres was steadied when disappointed for clear running between GLORIOUS JOURNEY and EXCEED THE LIMIT which shifted out and away from COLOURFUL GAN.,29.45,24.43,23.57,23.7,,
Happy Valley,2026/06/24,4,Class 4,1650,"TURF - ""A"" Course",GOOD,60,"8:33.0, 3:43.0, 5:13.0",1061.0,"3,8:261.5, 5,8:45.0, 3,5:60.0",151.5,2,CALIFORNIA MOXIE,J131,7,101.24000000000001,H Bowman,A S Cruz,134.0,1152.0,4,11 11 12 7,14.0,,,0,,29.61,24.51,23.49,23.63,,
