track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,IRON KING,C133,1,68.64,Z Purton,C H Yip,131.0,1069.0,6,5 5 1,4.5,24.52,21.7,22.42,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,GOLDEN MISSION,C106,2,69.23,H Bentley,C W Chang,117.0,1150.0,5,2 2 2,5.4,24.08,21.82,23.33,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,ZACIAN,E078,3,69.39,C Y Ho,C S Shum,131.0,1059.0,1,4 4 3,4.3,24.32,21.82,23.25,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,GENERAL TRUMP,B394,4,69.47,B Shinn,T P Yung,129.0,1147.0,2,7 7 4,10.0,24.8,21.5,23.17,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,VECTOR,E027,5,69.49,K Teetan,A S Cruz,126.0,1198.0,4,6 6 5,16.0,24.8,21.5,23.19,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,UNIVERSAL CROWN,D240,6,69.71000000000001,C L Chau,D J Whyte,123.0,1087.0,9,11 10 6,8.2,25.4,21.62,22.69,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,THIS IS CHARISMA,D102,7,69.82,K C Leung,D J Hall,128.0,1094.0,11,12 12 7,51.0,25.52,21.66,22.64,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,FOR FUN'S SAKE,D242,8,70.02,A Badel,W Y So,121.0,1065.0,8,9 9 8,14.0,25.32,21.7,23.0,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,VIVA CHEF,D411,9,70.12,M F Poon,L Ho,128.0,1051.0,3,3 3 9,18.0,24.28,21.78,24.06,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,SHANGHAI POWER,D097,10,70.41,C Wong,Y S Tsui,126.0,1031.0,12,1 1 10,10.0,23.8,21.98,24.63,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,FUN TIMES,B079,11,70.66,L Ferraris,A T Millard,120.0,1188.0,10,10 11 11,66.0,25.36,21.66,23.64,,,
Sha Tin,2021/09/26,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO FIRM,E HONEY,E088,12,70.68,T Piccone,C Fownes,125.0,1074.0,7,8 8 12,25.0,25.16,21.74,23.78,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,ELON,E272,1,69.43,V Borges,J Size,118.0,1067.0,12,12 10 1,31.0,24.14,22.39,22.9,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,NORTHERN DRAGON,D354,2,69.5,H T Mo,D J Hall,120.0,1110.0,10,9 12 2,173.0,23.98,22.71,22.81,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,GUNNISON,A377,3,69.56,K C Leung,Y S Tsui,127.0,1005.0,3,6 8 3,11.0,23.62,22.67,23.27,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,SUPER WIN DRAGON,E253,4,69.61,M Chadwick,W Y So,118.0,1120.0,11,8 9 4,43.0,23.9,22.43,23.28,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,CALIFORNIA CONCORD,D067,5,69.71000000000001,K Teetan,A S Cruz,130.0,1283.0,1,4 3 5,3.3,23.58,22.27,23.86,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,SUPER AXIOM,E105,6,69.75,J Moreira,D A Hayes,119.0,1254.0,7,1 1 6,4.9,23.34,21.95,24.46,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,MEGA HEART,A148,7,69.93,T Piccone,C W Chang,124.0,1178.0,9,10 11 7,10.0,24.1,22.51,23.32,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,INVINCIBLE MISSILE,C037,8,69.97,Z Purton,C Fownes,124.0,1097.0,8,11 6 8,6.5,24.1,22.07,23.8,,,
Sha Tin,2021/09/26,2,Class 3,1200,ALL WEATHER TRACK,GOOD,CANTSTOPTHEFEELING,C432,9,70.27,A Badel,K L Man,120.0,1178.0,6,2 2 9,7.0,23.5,22.03,24.74,,,
