track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,UNITED ENDEAVORS,G030,1,101.19,M L Yeung,W Y So,115.0,1119.0,9,10 10 8 1,12.0,29.14,24.81,24.2,23.04,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,GALLANT CROWN,D359,2,101.25,K C Leung,D A Hayes,125.0,1058.0,8,2 2 2 2,14.0,28.1,25.17,24.36,23.62,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,MR ALADDIN,H386,3,101.28,H Bentley,P C Ng,122.0,1068.0,2,3 3 4 3,5.1,28.22,25.13,24.48,23.45,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,ATOMIC BEAUTY,H066,4,101.32,B Avdulla,A S Cruz,121.0,1209.0,12,7 5 5 4,5.9,28.78,24.81,24.24,23.49,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,JUMBO LEGEND,G266,5,101.35,H Bowman,C Fownes,131.0,1076.0,3,6 6 6 5,4.2,28.7,24.89,24.44,23.32,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,WOOD ON FIRE,C460,6,101.44,H T Mo,C W Chang,126.0,1130.0,1,1 1 1 6,44.0,27.98,25.17,24.4,23.89,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,TURTLE AGAIN,H083,7,101.50999999999999,M Chadwick,T P Yung,116.0,1190.0,6,9 8 9 7,8.2,29.02,24.81,24.4,23.28,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,WINDICATOR FAMILY,H419,8,101.56,A Badel,D J Hall,133.0,976.0,11,12 11 12 8,18.0,29.34,24.69,24.44,23.09,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,TO INFINITY,G277,9,101.59,L Hewitson,J Richards,120.0,1030.0,5,8 9 10 9,15.0,28.86,24.97,24.44,23.32,,
Happy Valley,2024/03/27,1,Class 4,1650,"TURF - ""A"" Course",GOOD,WINNING SEVEN,J005,10,101.69,A Atzeni,D J Whyte,120.0,1118.0,10,11 12 11 10,75.0,29.3,24.89,24.24,23.26,,
