track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,RUN RUN TIMING,H403,1,98.93,R Kingscote,P F Yiu,131.0,1154.0,6,1 1 1 1,5.3,27.17,23.56,24.05,24.15,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,TELECOM POWER,J332,2,99.15,M Guyon,Y S Tsui,134.0,1069.0,2,3 3 2 2,5.9,27.41,23.6,24.01,24.13,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,DRAGON SUNRISE,J269,3,99.16,L Hewitson,K W Lui,122.0,997.0,11,11 11 11 3,10.0,28.69,23.48,23.61,23.38,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,PODIUM,H173,4,99.33,C L Chau,D Eustace,131.0,1063.0,3,5 6 6 4,10.0,27.73,23.64,24.01,23.95,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,SMILING EMPEROR,J371,5,99.4,L Ferraris,K H Ting,132.0,1182.0,1,6 5 4 5,14.0,27.81,23.48,23.93,24.18,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,CONSPIRACY WITNESS,J541,6,99.64,D B McMonagle,D A Hayes,135.0,1134.0,12,12 12 12 6,24.0,28.81,23.52,23.65,23.66,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,CARRYON SMILING,J392,7,99.74000000000001,J Orman,W Y So,134.0,1107.0,7,9 9 9 7,25.0,28.33,23.56,23.85,24.0,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,STRONGEST BOY,H027,8,99.8,H Bentley,J Richards,115.0,1114.0,8,10 10 10 8,11.0,28.57,23.56,23.61,24.06,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,MEEPMEEP,H234,9,99.82,B Avdulla,J Size,129.0,1100.0,9,7 7 8 9,35.0,28.01,23.64,23.93,24.24,,
Happy Valley,2026/02/11,1,Class 5,1650,"TURF - ""A"" Course",GOOD TO FIRM,PERFECT PEACH,E488,10,100.17,K Teetan,C W Chang,131.0,1098.0,4,8 8 7 10,21.0,28.33,23.4,23.85,24.59,,
