track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,ALLOY KING,D287,1,69.87,H Bentley,K H Ting,125.0,1104.0,1,3 2 1,6.4,23.99,22.22,23.66,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,THETA HEDGE,E307,2,69.98,C Y Ho,K W Lui,134.0,1012.0,2,1 1 2,3.6,23.75,22.26,23.97,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,DOUBLE SHOW,G250,3,70.15,L Hewitson,D J Whyte,131.0,1188.0,4,7 5 3,7.3,24.27,22.3,23.58,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,JACK WIN,G155,4,70.31,M Chadwick,A S Cruz,135.0,1251.0,7,8 8 4,6.1,24.39,22.54,23.38,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,VALHALLA,E495,5,70.5,L Ferraris,C Fownes,133.0,1168.0,6,2 3 5,7.7,23.95,22.3,24.25,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,BIRDSVILLE,E464,6,70.67,H Bowman,D A Hayes,135.0,1138.0,11,11 11 6,11.0,24.67,22.54,23.46,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,NORDIC COMBINED,G015,7,70.69,A Hamelin,R Gibson,135.0,1072.0,12,12 12 7,26.0,24.95,22.46,23.28,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,FORTUNE MASTER,D371,8,70.83,K C Leung,J Richards,127.0,1071.0,5,5 7 8,15.0,24.11,22.7,24.02,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,NOIR RIDER,E138,9,70.98,Y L Chung,L Ho,123.0,1178.0,8,4 4 9,46.0,24.03,22.5,24.45,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,ENCORE,E450,10,71.18,K Teetan,C S Shum,118.0,1012.0,9,9 9 10,45.0,24.55,22.58,24.05,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,COMPULSORY,E328,11,71.24,A Badel,A T Millard,126.0,1131.0,10,10 10 11,33.0,24.55,22.62,24.07,,,
Happy Valley,2023/05/17,1,Class 5,1200,"TURF - ""B"" Course",GOOD,CIRCUIT SPLENDOR,E482,12,71.36,M F Poon,T P Yung,117.0,1034.0,3,6 6 12,11.0,24.15,22.5,24.71,,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,ROMANTIC LAOS,G476,1,99.57,Z Purton,J Richards,135.0,1151.0,2,5 5 5 1,1.6,28.05,23.71,24.19,23.62,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,FEARLESS FIRE,B085,2,99.7,L Currie,D A Hayes,129.0,1183.0,3,1 1 1 2,15.0,27.17,23.67,24.59,24.27,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,UNITED ENDEAVORS,G030,3,100.14,M L Yeung,L Ho,117.0,1097.0,5,4 4 2 3,19.0,27.69,23.91,24.07,24.47,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,PALACE PAL,G172,4,100.35,H Bowman,D J Hall,126.0,970.0,1,6 6 4 4,5.3,28.13,23.83,23.99,24.4,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,BLISSFUL STAR,E168,5,100.42,K Teetan,K H Ting,132.0,1120.0,8,3 3 6 5,11.0,27.65,23.87,24.51,24.39,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,PERFECT TO GREAT,D327,6,100.47999999999999,M Chadwick,C Fownes,122.0,1205.0,7,10 10 11 6,16.0,28.93,23.63,24.15,23.77,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,KUNGFUMASTER PANDA,C153,7,100.6,C L Chau,K L Man,122.0,1143.0,6,9 9 8 7,43.0,28.81,23.51,24.19,24.09,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,CHOICERUS,H029,8,100.63,L Hewitson,D J Whyte,122.0,1098.0,12,12 12 12 8,44.0,29.21,23.51,24.03,23.88,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,DARCI LEGEND,G376,9,100.89,C Y Ho,K W Lui,126.0,1068.0,9,11 11 10 9,19.0,29.17,23.43,24.03,24.26,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,GOLD STERLING,H032,10,101.19,A Badel,C H Yip,125.0,1126.0,11,7 7 7 10,81.0,28.33,23.71,24.27,24.88,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,RELIABLE PROFIT,G462,11,101.96000000000001,M F Poon,C S Shum,126.0,1156.0,10,2 2 3 11,99.0,27.37,24.07,24.31,26.21,,
Happy Valley,2023/05/17,2,Class 4,1650,"TURF - ""B"" Course",GOOD,JIANGXI STAMINA,D051,12,104.45,H Bentley,W Y So,117.0,1194.0,4,8 8 9 12,72.0,28.61,23.67,24.27,27.9,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,E UNIVERSE,H151,1,70.28999999999999,H Bowman,K L Man,132.0,1009.0,8,1 1 1,5.4,24.01,22.99,23.29,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,YOUNG LIFE FOREVER,G308,2,70.83,H Bentley,C Fownes,125.0,1210.0,6,5 2 2,7.0,24.49,22.67,23.67,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,HAPPY SOUL,G249,3,70.83,K Teetan,C S Shum,129.0,1068.0,10,12 10 3,24.0,25.01,22.75,23.07,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,LIKE THAT,D328,4,70.85,K C Leung,F C Lor,134.0,1165.0,2,4 5 4,11.0,24.49,22.91,23.45,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,SPEEDY CHARIOT,H193,5,70.86,L Hewitson,D J Whyte,125.0,1100.0,9,8 9 5,15.0,24.73,22.91,23.22,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,SUPER DOBBIN,D352,6,70.88,R Maia,A T Millard,126.0,1074.0,1,2 3 6,20.0,24.25,22.95,23.68,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,SURE JOYFUL,G125,7,70.9,B Avdulla,P F Yiu,121.0,1052.0,7,9 4 7,8.1,24.77,22.47,23.66,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,TRAVEL GOLF,H063,8,71.01,C Y Ho,C H Yip,132.0,1061.0,4,7 7 8,4.1,24.73,22.75,23.53,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,HARMONY N HOME,C531,9,71.01,Z Purton,C S Shum,134.0,1065.0,3,6 8 9,4.0,24.61,22.91,23.49,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,TACTICAL COMMAND,H197,10,71.41,Y L Chung,R Gibson,121.0,1061.0,5,3 6 10,168.0,24.41,23.03,23.97,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,SUPER ELITE,H247,11,71.59,M Chadwick,P F Yiu,128.0,1089.0,12,11 11 11,70.0,24.97,22.87,23.75,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,G LINER,H072,12,71.95,C L Chau,T P Yung,133.0,1182.0,11,10 12 12,139.0,24.97,22.95,24.03,,,
Happy Valley,2023/05/17,3,Class 4,1200,"TURF - ""B"" Course",GOOD,CHEONG FAT,H058,WV,,A Hamelin,L Ho,127.0,,,---,,,,,,,
Happy Valley,2023/05/17,4,Class 4,1650,"TURF - ""B"" Course",GOOD,THE HULK,C431,1,100.46000000000001,L Currie,C Fownes,132.0,1122.0,4,1 1 1 1,15.0,28.13,23.82,24.2,24.31,,
Happy Valley,2023/05/17,4,Class 4,1650,"TURF - ""B"" Course",GOOD,NICE BIRDIE,G470,2,100.81,C L Chau,C S Shum,123.0,1117.0,2,5 5 5 2,10.0,28.65,23.86,24.24,24.06,,
Happy Valley,2023/05/17,4,Class 4,1650,"TURF - ""B"" Course",GOOD,MANAGEMENT FOLKS,E496,3,100.82,M F Poon,D J Hall,119.0,1118.0,7,11 11 11 3,22.0,29.45,23.66,24.24,23.47,,
Happy Valley,2023/05/17,4,Class 4,1650,"TURF - ""B"" Course",GOOD,HOLY POWER,H039,4,100.84,Z Purton,J Richards,135.0,1107.0,3,4 4 4 4,2.1,28.53,23.86,24.24,24.21,,
