track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,NICHOLSON RETURNS,E452,1,121.58,Z Purton,D J Hall,134.0,1249.0,3,7 7 7 6 1,4.7,26.28,23.79,23.73,23.44,24.34,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,SHARPEN BRIGHT,H276,2,122.11,L Ferraris,D J Hall,123.0,1013.0,6,9 9 9 8 2,15.0,26.6,23.71,23.81,23.52,24.47,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,ROMANTIC FANTASY,H168,3,122.53,A Badel,C S Shum,130.0,1114.0,7,6 6 6 7 3,69.0,26.16,23.67,23.69,23.8,25.21,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,WONDER YEARS,G001,4,122.59,H Bowman,D J Whyte,132.0,1230.0,8,10 10 10 10 4,11.0,27.4,23.55,23.53,23.56,24.55,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,WINNING STEPS,G420,5,122.92,A Atzeni,P C Ng,128.0,1162.0,2,5 5 5 4 5,7.9,25.88,23.59,23.85,23.76,25.84,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,SPECIAL HEDGE,H354,6,123.13,C L Chau,T P Yung,127.0,1064.0,10,1 1 1 1 6,10.0,25.6,23.19,23.85,24.08,26.41,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,LITTLE FAIRY,H206,7,123.33,K Teetan,P F Yiu,120.0,1146.0,1,4 3 3 2 7,2.7,25.76,23.35,23.81,23.96,26.45,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,JUBILATION,G029,8,123.74,M L Yeung,W Y So,125.0,1099.0,9,2 4 4 3 8,12.0,25.68,23.47,23.93,23.88,26.78,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,DARCI JOY,E161,9,125.34,Y L Chung,P F Yiu,130.0,1086.0,4,3 2 2 5 9,8.4,25.76,23.19,23.89,24.4,28.1,
Sha Tin,2024/01/28,1,Class 4,2000,"TURF - ""A+3"" Course",GOOD,SUPER HONG KONG,D241,10,126.5,K C Leung,K L Man,130.0,1076.0,5,8 8 8 9 10,25.0,26.6,23.67,23.73,23.8,28.7,
Sha Tin,2024/01/28,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,SMART BEAUTY,G477,1,96.43,Y L Chung,A S Cruz,110.0,1098.0,13,14 14 12 1,10.0,,,,,,
Sha Tin,2024/01/28,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,DIAMOND DIAMOND,H189,2,96.49000000000001,L Hewitson,T P Yung,133.0,1201.0,2,8 8 9 2,9.9,,,,,,
Sha Tin,2024/01/28,2,Class 5,1600,"TURF - ""A+3"" Course",GOOD,CHARMANDER,G437,3,96.49000000000001,Z Purton,J Richards,129.0,1156.0,11,5 6 6 3,5.7,,,,,,
