track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/06/03,1,Class 5,1650,"TURF - ""C"" Course",GOOD TO FIRM,40,"3:13.0, 12:80.5, 6:27.0",667.0,"3,12:201.5, 3,6:48.0, 6,12:511.5",27.0,5,HAPPY BUDDIES,K344,11,99.99000000000001,K C Leung,W K Mo,130.0,1054.0,5,2 5 7 11,22.0,,,0,"When questioned regarding his riding and the reason he made a forward move from the 700 Metres B Avdulla stated that his instructions were to obtain a handy position.  He said after settling back in a midfield position following HAPPY BUDDIES he elected to make a forward move from the 700 Metres although he was aware that the early and middle stages of the event had been run inside of standard time.  He said his decision to go forward at that point was due to the fact that PRINCE ALEX is one-paced and that he was of the opinion HAPPY BUDDIES and SMART TRIO, which were racing in advance of PRINCE ALEX, would not provide him with the opportunity to improve into the event.  He added that he was also influenced by the fact that PRINCE ALEX had won previously when being ridden in a similar manner.",27.85,23.42,23.99,24.73,,
Happy Valley,2026/06/03,1,Class 5,1650,"TURF - ""C"" Course",GOOD TO FIRM,40,"3:13.0, 12:80.5, 6:27.0",667.0,"3,12:201.5, 3,6:48.0, 6,12:511.5",27.0,1,MASTER OF HUMOR,K281,12,100.53,C Y Ho,B Crawford,135.0,1098.0,4,10 10 12 12,56.0,,,0,,28.69,23.38,23.79,24.67,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,4,MAJESTIC DELIGHT,K189,1,69.99,J Orman,D Eustace,132.0,1154.0,4,5 6 1,10.0,,,0,,23.9,22.81,23.28,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,3,AUTUMN VIBES,K150,2,69.99,K Teetan,B Crawford,133.0,1144.0,7,7 7 2,5.3,,,0,Near the 400 Metres made contact with TAI VICTORY when improving to the inside of AUTUMN VIBES.,24.34,22.57,23.08,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,12,SONIC BOOM,H144,3,70.07,M Chadwick,W K Mo,115.0,1129.0,8,2 2 3,13.0,,,0,"Jumped awkwardly and shortly after the start raced tight between EXCEED THE WISH and SONIC BOOM, both of which shifted ground.  Approaching the 1000 Metres shifted out and away from EXCEED THE WISH and made contact with CHILL MASTER.  Sent for sampling post-race.",23.74,22.57,23.76,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,5,RUNJEET,K276,4,70.08,H Bentley,D J Whyte,132.0,1111.0,1,4 3 4,5.5,,,0,Close to the finishing line made slight contact with RUNJEET due to both runners shifting ground.  Z Purton stated that the horse has a tendency to jump only fairly.  He said tonight ALWAYS MY FOLKS jumped fairly which resulted in it racing in a midfield position.  Sent for sampling post-race. Jumped awkwardly and shortly after the start shifted in and made contact with RUNJEET.  Raced ungenerously and got its head up in the early stages.  Bumped near the 400 Metres.  A Badel stated that he was asked to ride the horse in a conservative manner in the early stages. A Badel was warned in relation to using his whip on a horse that was clearly out of contention. A Badel was warned in relation to using his whip on a horse that was clearly out of contention.,23.82,22.65,23.61,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,2,ALWAYS MY FOLKS,J345,5,70.09,Z Purton,C S Shum,133.0,1073.0,3,6 5 5,4.2,,,0,Bumped shortly after the start.  Close to the finishing line made slight contact with ALWAYS MY FOLKS due to both runners shifting ground. Close to the finishing line made slight contact with RUNJEET due to both runners shifting ground.  Z Purton stated that the horse has a tendency to jump only fairly.  He said tonight ALWAYS MY FOLKS jumped fairly which resulted in it racing in a midfield position.  Sent for sampling post-race.,24.18,22.49,23.42,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,9,CHILL MASTER,J319,6,70.22,C L Chau,K L Man,126.0,1010.0,9,11 8 6,7.2,,,0,"Jumped awkwardly and shortly after the start raced tight between EXCEED THE WISH and SONIC BOOM, both of which shifted ground.  Approaching the 1000 Metres shifted out and away from EXCEED THE WISH and made contact with CHILL MASTER.  Sent for sampling post-race.",24.62,22.37,23.23,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,1,LAKESHORE HERO,J288,7,70.25,A Atzeni,D J Hall,135.0,1070.0,10,12 11 7,20.0,,,0,Jumped only fairly and shortly after the start was bumped by LAKESHORE HERO which shifted in.  Bumped approaching the 1000 Metres.,24.7,22.49,23.06,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,6,CALL TO COMMAND,J243,8,70.26,K C Leung,C W Chang,131.0,1255.0,5,3 4 8,11.0,,,0,,23.78,22.73,23.75,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,10,EXCEED THE WISH,J480,9,70.28,L Hewitson,M Newnham,126.0,1038.0,6,9 10 9,12.0,,,0,"Jumped awkwardly and shortly after the start raced tight between EXCEED THE WISH and SONIC BOOM, both of which shifted ground.  Approaching the 1000 Metres shifted out and away from EXCEED THE WISH and made contact with CHILL MASTER.  Sent for sampling post-race. Shifted in shortly after the start and was bumped.  In the middle stages raced keenly and near the 600 Metres was steadied to avoid EXCEED THE WISH.",24.42,22.65,23.21,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,11,ISLAND BREEZES,J479,10,70.31,L Ferraris,P C Ng,125.0,1095.0,11,10 12 10,49.0,,,0,,24.58,22.65,23.08,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,8,TAI VICTORY,K124,11,70.78,A Badel,J Richards,129.0,1095.0,2,8 9 11,48.0,,,0,Near the 400 Metres made contact with TAI VICTORY when improving to the inside of AUTUMN VIBES.,24.34,22.65,23.79,,,
Happy Valley,2026/06/03,2,Class 5,1200,"TURF - ""C"" Course",GOOD TO FIRM,40,"4:31.5, 3:22.0, 12:39.0",241.0,"3,4:86.0, 4,12:174.5, 3,12:111.5",103.0,7,THOUSAND CUPS,J482,12,70.83,Y L Chung,A S Cruz,129.0,1077.0,12,1 1 12,24.0,,,0,,23.58,22.61,24.64,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,7,FORERUNNER,G465,1,69.28999999999999,A Badel,W K Mo,125.0,1047.0,8,8 7 1,6.4,,,0,"Near the 50 Metres made contact with FORERUNNER due to both runners shifting ground.  Raced wide and without cover for the majority of the event.  Sent for sampling post-race. Shortly after the start was steadied when crowded between GOLDEN EMPIRE which shifted in slightly and LEADING AGILITY which was taken out by FORERUNNER.  Approaching the 400 Metres was hampered when taken wider by LEADING AGILITY which shifted out when being checked.  Passing the 300 Metres K C Leung dropped his left rein for a number of strides when racing tight between GOLDEN EMPIRE and LEADING AGILITY. Jumped only fairly.  Bumped leaving the 600 Metres.  When questioned regarding his riding from the 600 Metres and as to whether there was an opportunity to follow SAME TO YOU into the race E Brown stated that his instructions were to obtain cover and he had expected to take a handy position where his mount ultimately settled.  He said after following CAPTAIN LINK during the race he was reluctant to shift out and follow SAME TO YOU as he felt that runner had a tough run with the race being run inside of standard time and he was of the opinion that horse would not provide him with the opportunity to improve into the event.  He said for this reason he remained racing behind CAPTAIN LINIK, however, when FORERUNNER improved quickly to his outside near the 500 Metres and CAPTAIN LINK did not improve, this resulted in YOUNG ARROW being held up for clear running making the Home Turn before finishing the race off reasonably well in the Home Straight.  Trainer D J Whyte confirmed the instructions were to obtain cover but expressed disappointment with Jockey Brown’s decision not to shift out to follow SAME TO YOU after the 600 Metres.  Jockey Brown agreed with the Stewards that he had made an error of judgement by not shifting to the outside of CAPTAIN LINK after the 600 Metres which would have resulted in his mount obtaining clear running on the Home Turn and into the Home Straight.  Jockey Brown was advised that in future he would be expected to show better judgement than he did on this occasion.  Sent for sampling post-race.",24.34,22.33,22.62,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,12,SAME TO YOU,H057,2,69.4,A Atzeni,M Newnham,117.0,978.0,5,3 3 2,6.4,,,0,"Shifted out shortly after the start and made contact with LEADING AGILITY.  Near the 50 Metres made contact with SAME TO YOU due to both runners shifting ground.  Sent for sampling post-race. Jumped only fairly.  Bumped leaving the 600 Metres.  When questioned regarding his riding from the 600 Metres and as to whether there was an opportunity to follow SAME TO YOU into the race E Brown stated that his instructions were to obtain cover and he had expected to take a handy position where his mount ultimately settled.  He said after following CAPTAIN LINK during the race he was reluctant to shift out and follow SAME TO YOU as he felt that runner had a tough run with the race being run inside of standard time and he was of the opinion that horse would not provide him with the opportunity to improve into the event.  He said for this reason he remained racing behind CAPTAIN LINIK, however, when FORERUNNER improved quickly to his outside near the 500 Metres and CAPTAIN LINK did not improve, this resulted in YOUNG ARROW being held up for clear running making the Home Turn before finishing the race off reasonably well in the Home Straight.  Trainer D J Whyte confirmed the instructions were to obtain cover but expressed disappointment with Jockey Brown’s decision not to shift out to follow SAME TO YOU after the 600 Metres.  Jockey Brown agreed with the Stewards that he had made an error of judgement by not shifting to the outside of CAPTAIN LINK after the 600 Metres which would have resulted in his mount obtaining clear running on the Home Turn and into the Home Straight.  Jockey Brown was advised that in future he would be expected to show better judgement than he did on this occasion.  Sent for sampling post-race.",23.74,22.65,23.01,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,4,LEADING AGILITY,K553,3,69.41,L Hewitson,C S Shum,130.0,1024.0,9,9 9 3,5.7,,,0,Shifted out shortly after the start and made contact with LEADING AGILITY.  Near the 50 Metres made contact with SAME TO YOU due to both runners shifting ground.  Sent for sampling post-race. Shortly after the start was steadied when crowded between GOLDEN EMPIRE which shifted in slightly and LEADING AGILITY which was taken out by FORERUNNER.  Approaching the 400 Metres was hampered when taken wider by LEADING AGILITY which shifted out when being checked.  Passing the 300 Metres K C Leung dropped his left rein for a number of strides when racing tight between GOLDEN EMPIRE and LEADING AGILITY.,24.38,22.53,22.5,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,10,FORZA LEADER,L034,4,69.53,K C Leung,Y S Tsui,122.0,1105.0,10,11 10 4,49.0,,,0,Approaching the 400 Metres was hampered when taken wider.  Near the 250 Metres shifted in and made contact with FORZA LEADER on two occasions.  C L Chau stated that he was instructed not to make use of the horse in the early stages.  He said whilst GOLDEN EMPIRE commenced well he allowed it to settle towards the rear of the field as instructed.  Trainer B Crawford confirmed the instructions and said he issued those instructions as GOLDEN EMPIRE had not been finishing its races off at it most recent starts when being ridden in a forward position.,24.74,22.33,22.46,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,1,YOUNG ARROW,J401,5,69.76,E Brown,D J Whyte,135.0,1122.0,6,7 8 5,4.3,,,0,"Crowded shortly after the start.  Throughout the early stages raced ungenerously and got its head up when being eased and shifted in to obtain a position closer to the rail.  Badly held up for clear running making the Home Turn.  For some distance near the 400 Metres got its head up when being checked to avoid YOUNG ARROW. Jumped only fairly.  Bumped leaving the 600 Metres.  When questioned regarding his riding from the 600 Metres and as to whether there was an opportunity to follow SAME TO YOU into the race E Brown stated that his instructions were to obtain cover and he had expected to take a handy position where his mount ultimately settled.  He said after following CAPTAIN LINK during the race he was reluctant to shift out and follow SAME TO YOU as he felt that runner had a tough run with the race being run inside of standard time and he was of the opinion that horse would not provide him with the opportunity to improve into the event.  He said for this reason he remained racing behind CAPTAIN LINIK, however, when FORERUNNER improved quickly to his outside near the 500 Metres and CAPTAIN LINK did not improve, this resulted in YOUNG ARROW being held up for clear running making the Home Turn before finishing the race off reasonably well in the Home Straight.  Trainer D J Whyte confirmed the instructions were to obtain cover but expressed disappointment with Jockey Brown’s decision not to shift out to follow SAME TO YOU after the 600 Metres.  Jockey Brown agreed with the Stewards that he had made an error of judgement by not shifting to the outside of CAPTAIN LINK after the 600 Metres which would have resulted in his mount obtaining clear running on the Home Turn and into the Home Straight.  Jockey Brown was advised that in future he would be expected to show better judgement than he did on this occasion.  Sent for sampling post-race. Jumped only fairly.  Leaving the 600 Metres shifted out when being steadied to avoid FREE PONY and made contact with YOUNG ARROW.  Held up for clear running on the Home Turn.",24.1,22.61,23.05,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,5,GOLDEN EMPIRE,E490,6,69.8,C L Chau,B Crawford,127.0,1083.0,11,10 11 6,29.0,,,0,Shortly after the start was steadied when crowded between GOLDEN EMPIRE which shifted in slightly and LEADING AGILITY which was taken out by FORERUNNER.  Approaching the 400 Metres was hampered when taken wider by LEADING AGILITY which shifted out when being checked.  Passing the 300 Metres K C Leung dropped his left rein for a number of strides when racing tight between GOLDEN EMPIRE and LEADING AGILITY. Approaching the 400 Metres was hampered when taken wider.  Near the 250 Metres shifted in and made contact with FORZA LEADER on two occasions.  C L Chau stated that he was instructed not to make use of the horse in the early stages.  He said whilst GOLDEN EMPIRE commenced well he allowed it to settle towards the rear of the field as instructed.  Trainer B Crawford confirmed the instructions and said he issued those instructions as GOLDEN EMPIRE had not been finishing its races off at it most recent starts when being ridden in a forward position.,24.74,22.37,22.69,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,9,MARVEL AND GOLD,K109,7,69.94,M F Poon,C H Yip,121.0,966.0,4,6 6 7,35.0,,,0,,24.06,22.61,23.27,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,2,BEAUTY GLORY,E459,8,69.97,Y L Chung,A S Cruz,130.0,1152.0,3,1 1 8,7.1,,,0,,23.54,22.65,23.78,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,8,FREE PONY,K229,9,70.16,K Teetan,C W Chang,125.0,1143.0,1,5 4 9,7.9,,,0,Jumped only fairly.  Leaving the 600 Metres shifted out when being steadied to avoid FREE PONY and made contact with YOUNG ARROW.  Held up for clear running on the Home Turn.,23.82,22.61,23.73,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,3,CAPTAIN LINK,K515,10,70.36,J Moreira,C Fownes,131.0,1147.0,2,4 5 10,8.8,,,0,"Jumped only fairly.  Bumped leaving the 600 Metres.  When questioned regarding his riding from the 600 Metres and as to whether there was an opportunity to follow SAME TO YOU into the race E Brown stated that his instructions were to obtain cover and he had expected to take a handy position where his mount ultimately settled.  He said after following CAPTAIN LINK during the race he was reluctant to shift out and follow SAME TO YOU as he felt that runner had a tough run with the race being run inside of standard time and he was of the opinion that horse would not provide him with the opportunity to improve into the event.  He said for this reason he remained racing behind CAPTAIN LINIK, however, when FORERUNNER improved quickly to his outside near the 500 Metres and CAPTAIN LINK did not improve, this resulted in YOUNG ARROW being held up for clear running making the Home Turn before finishing the race off reasonably well in the Home Straight.  Trainer D J Whyte confirmed the instructions were to obtain cover but expressed disappointment with Jockey Brown’s decision not to shift out to follow SAME TO YOU after the 600 Metres.  Jockey Brown agreed with the Stewards that he had made an error of judgement by not shifting to the outside of CAPTAIN LINK after the 600 Metres which would have resulted in his mount obtaining clear running on the Home Turn and into the Home Straight.  Jockey Brown was advised that in future he would be expected to show better judgement than he did on this occasion.  Sent for sampling post-race. Shifted out on jumping and made contact with CAPTAIN LINK.  In the middle stages raced keenly and near the 600 Metres shifted in, made contact with the running rail and became unbalanced.  K Teetan stated that his mount would be better suited by being ridden in a more conservative manner than what it was tonight.  A veterinary inspection immediately following the race did not show any significant findings. Bumped on jumping.  J Moreira could offer no excuse for the horse’s disappointing performance.  Trainer C Fownes advised the horse had pleased him since its last start and the only explanation he could offer was that the horse may not have been suited by the early stages of the event being run slightly inside of standard time.  A veterinary inspection immediately following the race found that horse to be a ""roarer” which had previously been reported.  The performance of CAPTAIN LINK was considered disappointing as compared to its previous race starts.  Before being allowed to race again, CAPTAIN LINK will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.",23.78,22.69,23.89,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,11,AWESOME TREASURE,E435,11,70.58,M Chadwick,J Richards,117.0,1160.0,12,12 12 11,111.0,,,0,,24.98,22.29,23.31,,,
Happy Valley,2026/06/03,3,Class 4,1200,"TURF - ""C"" Course",GOOD TO FIRM,60,"7:22.0, 12:22.0, 4:21.5",173.0,"7,12:61.5, 4,7:63.0, 4,12:62.0",64.0,6,WINALOT,L197,12,70.8,L Ferraris,K W Lui,127.0,1137.0,7,2 2 12,40.0,,,0,Y L Chung stated that his mount was disadvantaged by being pressured in the lead by WINALOT and as a consequence gave ground in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.,23.54,22.73,24.53,,,
Happy Valley,2026/06/03,4,Class 4,1650,"TURF - ""C"" Course",GOOD TO FIRM,60,"5:25.0, 1:43.0, 9:34.0",1142.0,"1,5:295.5, 5,9:125.5, 1,9:229.5",109.0,5,TAKE ACTION,J098,1,100.1,B Avdulla,J Size,125.0,1151.0,10,11 11 10 1,10.0,,,0,Shortly after the start was steadied when crowded by GAZELEY which shifted in after making contact with TAKE ACTION.  When placed under pressure after the 300 Metres lay in and had some difficulty obtaining clear running approaching the 200 Metres. Shortly after the start shifted in after making contact with TAKE ACTION.  Near the 1000 Metres shifted out after being bumped by DASHING MAURISON.  Lay in under pressure in the Home Straight and near the 100 Metres shifted in and away from CAN’T GO WONG.  Raced wide and without cover for the majority of the event.,29.08,23.82,24.22,22.98,,
