track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,CHANCHENG GLORY,H212,1,56.92,L Hewitson,K W Lui,126.0,1158.0,5,4 2 1,11.0,13.4,20.86,22.66,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,GALLANT VALOUR,H323,2,57.08,K Teetan,A T Millard,121.0,1106.0,8,6 3 2,16.0,13.48,20.86,22.74,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,HOLY LAKE,H260,3,57.15,H Bentley,K W Lui,126.0,1117.0,4,5 6 3,37.0,13.44,21.02,22.69,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,KAHOLO ANGEL,H216,4,57.57,E C W Wong,C Fownes,123.0,1123.0,3,1 1 4,1.6,13.28,20.9,23.39,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,SUPER BONUS,H259,5,57.61,C L Chau,P C Ng,124.0,1073.0,2,3 4 5,8.6,13.36,21.02,23.23,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,GREAT DAYS,H119,6,58.02,A Badel,P C Ng,126.0,1108.0,1,2 5 6,65.0,13.36,21.06,23.6,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,HAPPIHOOD,H261,7,58.08,M Chadwick,P C Ng,126.0,1041.0,7,8 8 7,60.0,13.72,21.18,23.18,,,
Sha Tin,2023/05/07,1,Griffin Race,1000,"TURF - ""B"" Course",GOOD,JOYFUL PROSPERITY,H213,8,58.21,S De Sousa,C W Chang,126.0,1116.0,6,7 7 8,3.8,13.68,20.98,23.55,,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,YOUNG HORIZON,G272,1,83.98,C Y Ho,D A Hayes,131.0,1191.0,6,4 4 3 1,5.2,13.6,22.45,23.5,24.43,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,APEX TOP,D136,2,84.8,L Ferraris,D J Whyte,128.0,1212.0,7,2 3 4 2,3.6,13.44,22.49,23.7,25.17,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,BEAUTY NOVA,G232,3,84.84,Z Purton,J Size,125.0,1056.0,14,8 11 10 3,7.1,13.92,22.61,23.54,24.77,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,HUNKY DORY,E438,4,84.86,S De Sousa,W Y So,122.0,1094.0,1,6 7 8 4,24.0,13.8,22.49,23.7,24.87,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,U W BROTHER,C389,5,84.86,M Chadwick,Y S Tsui,119.0,1157.0,12,1 1 1 5,11.0,13.4,22.09,23.74,25.63,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,SMART BEAUTY,G477,6,84.9,Y L Chung,A S Cruz,124.0,1072.0,5,13 12 12 6,55.0,14.24,22.45,23.54,24.67,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,YOUNG SPARKLE,G066,7,84.9,K Teetan,A T Millard,130.0,1175.0,3,11 10 9 7,11.0,14.04,22.45,23.54,24.87,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,JUST GREAT TWO,G174,8,84.93,H Bowman,D J Hall,131.0,1062.0,2,7 6 6 8,44.0,13.84,22.37,23.62,25.1,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,MASTER OF LUCK,G276,9,85.38,L Hewitson,K W Lui,132.0,1161.0,8,12 13 13 9,8.0,14.2,22.53,23.54,25.11,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,HEAVENLY THOUGHT,C163,10,85.68,A Badel,C H Yip,116.0,1080.0,4,10 9 11 10,7.3,14.04,22.45,23.62,25.57,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,EASY LIFE,G113,11,85.85,V Borges,K H Ting,122.0,1116.0,11,3 2 2 11,116.0,13.44,22.25,23.82,26.34,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,CIRCUIT SPIRITANTO,E483,12,86.2,C L Chau,T P Yung,127.0,1059.0,13,5 5 5 12,21.0,13.68,22.37,23.66,26.49,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,TURF BRILLIANT,C456,13,86.36,H W Lai,L Ho,116.0,1154.0,10,14 14 14 13,82.0,14.28,22.49,23.62,25.97,,
Sha Tin,2023/05/07,2,Class 5,1400,"TURF - ""B"" Course",GOOD TO YIELDING,HAPPY MATADOR,G243,14,86.6,K C Leung,C W Chang,130.0,1163.0,9,9 8 7 14,56.0,14.0,22.29,23.58,26.73,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,SIMPLE HEDGE,H237,1,72.17,Z Purton,J Size,129.0,1147.0,10,8 7 1,2.8,24.68,23.2,24.29,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,MODULECONSTRUCTION,H127,2,72.21000000000001,C Y Ho,K W Lui,130.0,1141.0,12,5 4 2,4.7,24.32,23.36,24.53,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,SIGHT HERO,D487,3,72.53999999999999,L Hewitson,D A Hayes,133.0,1287.0,4,9 8 3,12.0,24.8,23.12,24.62,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,URBAN TRIUMPH,H200,4,72.56,B Avdulla,W Y So,128.0,1174.0,11,13 13 4,97.0,25.32,23.16,24.08,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,REGENCY BO BO,A050,5,72.74,S De Sousa,C S Shum,131.0,1230.0,9,11 10 5,12.0,25.12,23.12,24.5,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,SPICY SO SMART,G203,6,73.17,H Bentley,P C Ng,123.0,1054.0,5,2 2 6,57.0,24.08,23.24,25.85,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,WINNING DATA,H230,7,73.31,K Teetan,P F Yiu,128.0,1144.0,2,12 12 7,7.8,25.16,23.24,24.91,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,SHINKANSEN,H277,8,73.57,L Ferraris,D J Whyte,128.0,1144.0,6,3 3 8,41.0,24.16,23.48,25.93,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,BLISSFUL LIFE,G079,9,73.67,M F Poon,K L Man,115.0,1122.0,7,4 5 9,117.0,24.28,23.48,25.91,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,GREAT FOR YOU,G186,10,74.26,V Borges,Y S Tsui,116.0,1242.0,14,1 1 10,41.0,23.84,23.28,27.14,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,HUGE WIN,H021,11,74.42,M Chadwick,F C Lor,123.0,1237.0,1,7 9 11,19.0,24.64,23.4,26.38,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,CASA SACRED,H107,12,75.52,L Currie,J Richards,126.0,1096.0,8,10 11 12,171.0,24.92,23.4,27.2,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,MARVEL DRAGON,D111,13,76.23,H Bowman,T P Yung,127.0,1257.0,3,6 6 13,4.8,24.52,23.32,28.39,,,
Sha Tin,2023/05/07,3,Class 4,1200,"TURF - ""B"" Course",SOFT,HORSE OF GOOD LUCK,H160,14,77.67,R Maia,C H Yip,128.0,1120.0,13,14 14 14,76.0,26.52,24.2,26.95,,,
Sha Tin,2023/05/07,4,Class 3,2000,"TURF - ""B"" Course",SOFT,PACKING HURRICANE,H137,1,124.77,H Bentley,C Fownes,120.0,988.0,10,6 6 6 6 1,5.5,26.88,24.38,25.13,24.61,23.77,
Sha Tin,2023/05/07,4,Class 3,2000,"TURF - ""B"" Course",SOFT,LEADING FORTUNE,C441,2,124.77,A Hamelin,J Size,126.0,1141.0,7,2 2 2 1 2,29.0,26.32,24.22,25.33,24.65,24.25,
Sha Tin,2023/05/07,4,Class 3,2000,"TURF - ""B"" Course",SOFT,TOTAL POWER,D138,3,125.37,K H Chan,D J Hall,115.0,1085.0,4,3 3 3 4 3,18.0,26.4,24.38,25.25,24.73,24.61,
Sha Tin,2023/05/07,4,Class 3,2000,"TURF - ""B"" Course",SOFT,NICHOLSON RETURNS,E452,4,125.44,Z Purton,D J Hall,123.0,1207.0,6,9 9 9 7 4,3.2,27.16,24.42,25.05,24.57,24.24,
