track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2026/07/15,1,Class 5,1650,"TURF - ""C"" Course",GOOD,40,"3:36.5, 11:20.5, 10:18.5",304.5,"3,11:100.0, 3,10:108.0, 10,11:58.0",111.0,4,OUR LUCKY GLORY,G292,11,102.87,A Badel,W Y So,133.0,1041.0,4,6 8 10 11,16.0,,,0,Leaving the 1300 Metres commenced to race keenly and was steadied to avoid VIVA BOSS.  OUR LUCKY GLORY then continued to race keenly in the middle stages and near the 1100 Metres got its head up when being steadied to avoid VIVA BOSS.  A Badel could offer no explanation for the horse’s failure to run on in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.,28.69,24.11,24.28,25.79,,
Happy Valley,2026/07/15,1,Class 5,1650,"TURF - ""C"" Course",GOOD,40,"3:36.5, 11:20.5, 10:18.5",304.5,"3,11:100.0, 3,10:108.0, 10,11:58.0",111.0,7,VIVA BOSS,L139,12,104.11,Z Purton,K L Man,133.0,1032.0,5,3 6 6 12,6.4,,,0,"Leaving the 1300 Metres commenced to race keenly and was steadied to avoid VIVA BOSS.  OUR LUCKY GLORY then continued to race keenly in the middle stages and near the 1100 Metres got its head up when being steadied to avoid VIVA BOSS.  A Badel could offer no explanation for the horse’s failure to run on in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings. Z Purton stated that the only excuse he could offer for his mount’s disappointing performance was that it was reluctant to race amongst other horses.  A veterinary inspection immediately following the race did not show any significant findings.  The performance of VIVA BOSS, which finished tailed out, was considered unacceptable.  Before being allowed to race again, VIVA BOSS will be required to perform to the satisfaction of the Stewards in a barrier trial and be subjected to an official veterinary examination.",28.37,24.31,24.08,27.35,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,10,STARRY SHOW,L074,1,69.28999999999999,R Kingscote,D A Hayes,120.0,1021.0,4,4 3 1,30.0,,,0,,23.63,22.47,23.19,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,9,LOVING VIBES,J359,2,69.57,A Atzeni,M Newnham,121.0,1118.0,5,2 2 2,3.5,,,0,Leaving the 800 Metres LOVING VIBES shifted out and away from WINNING MONEY and made contact with LEAN MASTER.  Leaving the 100 Metres was hampered when taken wider and made contact with JOLLY COMPANION.  Raced wide and without cover for the majority of the event. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings.,23.47,22.43,23.67,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,4,GENIUS BABY,K132,3,69.57,K Teetan,B Crawford,127.0,1056.0,3,8 8 3,4.4,,,0,Near the 1100 Metres was steadied to avoid GENIUS BABY (K Teetan) which shifted in when not sufficiently clear.  K Teetan was advised to exercise more care. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings.,23.99,22.59,22.99,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,2,WINNING MONEY,J116,4,69.6,L Ferraris,K W Lui,131.0,1188.0,8,1 1 4,5.7,,,0,Leaving the 800 Metres LOVING VIBES shifted out and away from WINNING MONEY and made contact with LEAN MASTER.  Leaving the 100 Metres was hampered when taken wider and made contact with JOLLY COMPANION.  Raced wide and without cover for the majority of the event.,23.31,22.47,23.82,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,8,LUCK IS BACK,J398,5,69.83,E C W Wong,P C Ng,119.0,1202.0,6,11 12 5,10.0,,,0,Shortly after the start made contact with FIND MY LOVE due to both runners shifting ground.  E C W Wong stated that the intention was to hold a forward position.  He said after being hampered shortly after the start LUCK IS BACK failed to show sufficient pace in the early stages to hold a more forward position. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings.,24.43,22.63,22.77,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,12,LEAN MASTER,H134,6,69.88,P N Wong,C H Yip,111.0,1128.0,11,3 4 6,9.2,,,0,Leaving the 800 Metres shifted out and made contact with LEAN MASTER.  Sent for sampling post-race. Leaving the 800 Metres LOVING VIBES shifted out and away from WINNING MONEY and made contact with LEAN MASTER.  Leaving the 100 Metres was hampered when taken wider and made contact with JOLLY COMPANION.  Raced wide and without cover for the majority of the event. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings. From a wide barrier was shifted across behind runners in the early stages.  Leaving the 100 Metres was hampered when bumped by LEAN MASTER.,23.51,22.63,23.74,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,6,I AM BACK,L061,7,69.96000000000001,J Moreira,C Fownes,126.0,1142.0,2,9 9 7,11.0,,,0,,24.19,22.51,23.26,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,1,FIND MY LOVE,H110,8,69.97,H Bowman,D J Whyte,135.0,1172.0,7,10 10 8,8.8,,,0,Shortly after the start made contact with FIND MY LOVE due to both runners shifting ground.  E C W Wong stated that the intention was to hold a forward position.  He said after being hampered shortly after the start LUCK IS BACK failed to show sufficient pace in the early stages to hold a more forward position. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings.,24.23,22.51,23.23,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,11,JOLLY COMPANION,H454,9,70.08,K C Leung,K L Man,121.0,1192.0,10,6 6 9,23.0,,,0,Leaving the 800 Metres LOVING VIBES shifted out and away from WINNING MONEY and made contact with LEAN MASTER.  Leaving the 100 Metres was hampered when taken wider and made contact with JOLLY COMPANION.  Raced wide and without cover for the majority of the event. Shortly after the start made contact with LUCK IS BACK due to both runners shifting ground.  Leaving the 100 Metres GENIUS BABY (K Teetan) commenced to improve to the outside of LOVING VIBES as LOVING VIBES shifted out slightly. As a consequence LEAN MASTER was hampered and taken out onto JOLLY COMPANION which shifted out towards FIND MY LOVE which became unbalanced when being steadied away from JOLLY COMPANION.  K Teetan was advised to exercise more care.  H Bowman stated that his mount found it difficult to finish the race off in the Home Straight under its top weight of 135 lbs.  A veterinary inspection immediately following the race did not show any significant findings.,23.91,22.55,23.62,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,7,FREE PONY,K229,10,70.2,M L Yeung,C W Chang,122.0,1154.0,12,12 11 10,52.0,,,0,,24.47,22.39,23.34,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,3,JOLLY BONUS,L327,11,70.47,M F Poon,F C Lor,128.0,1148.0,1,7 7 11,51.0,,,0,,23.95,22.59,23.93,,,
Happy Valley,2026/07/15,2,Class 4,1200,"TURF - ""C"" Course",GOOD,60,"10:69.0, 9:15.0, 4:15.5",659.0,"9,10:201.5, 4,10:179.0, 4,9:32.0",303.5,5,EXCEPTIONAL SANTOS,K441,12,70.51,Y L Chung,W Y So,124.0,1094.0,9,5 5 12,77.0,,,0,,23.71,22.55,24.25,,,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,10,KYRUS TREASURE,K300,1,109.22999999999999,J Moreira,D Eustace,123.0,1131.0,6,1 5 5 3 1,3.0,,,0,,14.14,23.83,23.83,23.84,23.59,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,4,ROMANTIC LAOS,G476,2,109.33,K C Leung,W K Mo,128.0,1167.0,3,5 8 8 7 2,12.0,,,0,Shifted out shortly after the start and bumped ROMANTIC LAOS.,14.3,23.95,23.75,23.96,23.37,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,5,SERANGOON,H296,3,109.34,H Bowman,A S Cruz,128.0,1117.0,7,12 12 12 11 3,33.0,,,0,,15.18,23.71,23.47,23.88,23.1,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,2,CASA ROCHESTER,J494,4,109.37,L Ferraris,M Newnham,133.0,962.0,2,8 6 6 8 4,4.9,,,0,Shortly after the start was hampered when crowded by CASA ROCHESTER which shifted out.  Near the 1700 Metres raced tight to the inside of FAST SPEED which shifted in and away from HARMONY GALAXY.  Sent for sampling post-race.,14.46,23.59,23.83,24.12,23.37,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,8,FIREFOOT,J183,5,109.47,J Orman,W Y So,124.0,1157.0,8,2 1 1 1 5,7.5,,,0,,14.14,23.27,23.79,24.2,24.07,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,6,STORM RUNNER,J452,6,109.72,A Atzeni,P C Ng,128.0,1051.0,12,7 2 2 2 6,18.0,,,0,,14.38,23.23,23.75,24.24,24.12,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,9,NOBLE PURSUIT,H324,7,109.74000000000001,E C W Wong,C Fownes,121.0,1206.0,1,4 4 3 4 7,15.0,,,0,,14.22,23.51,23.79,24.24,23.98,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,12,OCEAN IMPACT,J502,8,109.82,K Teetan,D J Whyte,120.0,1177.0,9,3 3 4 5 8,6.1,,,0,K Teetan reported that his mount obtained a favourable position behind the leader with cover where it travelled well.  He said when placed under pressure in the Home Straight OCEAN IMPACT responded only fairly to his riding and was disappointing.  A veterinary inspection immediately following the race did not show any significant findings.,14.14,23.51,23.95,24.24,23.98,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,7,FAST SPEED,K351,9,109.83,P N Wong,Y S Tsui,119.0,987.0,4,6 7 7 6 9,51.0,,,0,Shortly after the start was hampered when crowded by CASA ROCHESTER which shifted out.  Near the 1700 Metres raced tight to the inside of FAST SPEED which shifted in and away from HARMONY GALAXY.  Sent for sampling post-race.,14.38,23.75,23.75,24.04,23.91,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,3,VOLCANIC SPARK,H388,10,109.83,C Y Ho,P F Yiu,129.0,1104.0,11,11 9 9 9 10,32.0,,,0,,14.66,23.67,23.75,24.04,23.71,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,1,HARMONY GALAXY,J266,11,110.22,B Avdulla,C S Shum,135.0,1017.0,5,9 10 11 10 11,16.0,,,0,Shortly after the start was hampered when crowded by CASA ROCHESTER which shifted out.  Near the 1700 Metres raced tight to the inside of FAST SPEED which shifted in and away from HARMONY GALAXY.  Sent for sampling post-race. Bumped shortly after the start.  Leaving the 1700 Metres shifted out when being corrected by its rider and made contact with HARMONY GALAXY.  Was obliged to race very wide and without cover for the majority of the event.,14.5,23.99,23.75,23.92,24.06,
Happy Valley,2026/07/15,3,Class 4,1800,"TURF - ""C"" Course",GOOD,60,"10:14.5, 4:35.0, 5:80.5",198.5,"4,10:76.5, 5,10:194.5, 4,5:486.5",30.0,11,NORTHERN BEAST,H233,12,110.49000000000001,M F Poon,D J Hall,120.0,1179.0,10,10 11 10 12 12,26.0,,,0,"M F Poon reported that he was instructed to ride his mount in a conservative manner in the early stages from a wide barrier.  He said when the pace of the event increased in the Back Straight he commenced to ride his mount along to maintain its position, however, NORTHERN BEAST did not respond to his riding in the Home Straight.  A veterinary inspection immediately following the race did not show any significant findings.",14.58,24.19,23.47,24.0,24.25,
Happy Valley,2026/07/15,4,Class 4,1650,"TURF - ""C"" Course",GOOD,60,"6:77.0, 1:24.5, 9:33.5",1358.0,"1,6:343.0, 6,9:500.0, 1,9:152.5",382.5,6,SHAMZ,L097,1,99.88,L Ferraris,A S Cruz,130.0,1139.0,12,10 10 7 1,38.0,,,0,,28.73,23.19,24.0,23.96,,
Happy Valley,2026/07/15,4,Class 4,1650,"TURF - ""C"" Course",GOOD,60,"6:77.0, 1:24.5, 9:33.5",1358.0,"1,6:343.0, 6,9:500.0, 1,9:152.5",382.5,1,SKY DEEP,K041,2,99.97,J Moreira,C Fownes,135.0,1255.0,3,2 2 4 2,7.2,,,0,"Near the 50 Metres was steadied when crowded between GAZELEY and LIGHT YEARS GLORY which was taken out by SKY DEEP (J Moreira) which shifted out.  J Moreira was reprimanded.  Z Purton stated that he was issued with no specific instructions and when his mount commenced well he was able to stride forward to lead in the early stages.  He added as GORGEOUS VICTORY was having its first race start at Happy Valley it raced ungenerously and did not appear to be comfortable on the circuit.  A veterinary inspection immediately following the race did not show any significant findings.  Sent for sampling post-race. Over the concluding stages could not be fully ridden out when racing tight between GORGEOUS VICTORY and SKY DEEP which shifted out.  H Bowman reported that with his mount stepping up distance it raced keenly throughout the early and middle stages.  He said near the 900 Metres when LIGHT YEARS GLORY refused to settle he was obliged to allow it to stride forward where it obtained the lead near the 600 Metres.  A veterinary inspection immediately following the race which included an endoscopic examination showed a substantial amount of blood in the horse’s trachea.  Before being allowed to race again, LIGHT YEARS GLORY will be subjected to an official veterinary examination. Jumped awkwardly.  After travelling a short distance shifted out and made contact with TAKE ACTION.  Near the 600 Metres came under pressure when racing between LUCKY TOGETHER and IVY LEAGUE.  A short distance later IVY LEAGUE (R Kingscote) improved to the outside of SKY DEEP when SKY DEEP became unbalanced and shifted in.  As a result IVY LEAGUE then shifted out, crowding PRESTIGE SUPERIOR between LUCKY TOGETHER and IVY LEAGUE, resulting in PRESTIGE SUPERIOR having to be steadied.  R Kingscote was severely reprimanded and advised in similar circumstances he would be expected to make a greater effort to maintain his position behind SKY DEEP.  A veterinary inspection immediately following the race did not show any significant findings.",27.73,23.39,24.6,24.25,,
Happy Valley,2026/07/15,4,Class 4,1650,"TURF - ""C"" Course",GOOD,60,"6:77.0, 1:24.5, 9:33.5",1358.0,"1,6:343.0, 6,9:500.0, 1,9:152.5",382.5,9,PRESTIGE RICKY,K009,3,100.03999999999999,K Teetan,P F Yiu,122.0,1077.0,9,12 12 10 3,13.0,,,0,From a wide barrier was shifted across behind runners in the early stages.  After travelling a short distance raced tight between PRESTIGE RICKY and TAKE ACTION.  Near the 600 Metres shifted out when being steadied to avoid PRESTIGE SUPERIOR and as a result made contact with PRESTIGE RICKY.  Between the 300 Metres and the 100 Metres had difficulty obtaining clear running.  Over the concluding stages raced tight between GAZELEY and LUCKY TOGETHER.,29.05,23.03,24.08,23.88,,
Happy Valley,2026/07/15,4,Class 4,1650,"TURF - ""C"" Course",GOOD,60,"6:77.0, 1:24.5, 9:33.5",1358.0,"1,6:343.0, 6,9:500.0, 1,9:152.5",382.5,4,TAKE ACTION,J098,4,100.09,B Avdulla,J Size,131.0,1159.0,7,9 9 11 4,8.9,,,0,"From a wide barrier was shifted across behind runners in the early stages.  After travelling a short distance raced tight between PRESTIGE RICKY and TAKE ACTION.  Near the 600 Metres shifted out when being steadied to avoid PRESTIGE SUPERIOR and as a result made contact with PRESTIGE RICKY.  Between the 300 Metres and the 100 Metres had difficulty obtaining clear running.  Over the concluding stages raced tight between GAZELEY and LUCKY TOGETHER. Jumped awkwardly.  After travelling a short distance shifted out and made contact with TAKE ACTION.  Near the 600 Metres came under pressure when racing between LUCKY TOGETHER and IVY LEAGUE.  A short distance later IVY LEAGUE (R Kingscote) improved to the outside of SKY DEEP when SKY DEEP became unbalanced and shifted in.  As a result IVY LEAGUE then shifted out, crowding PRESTIGE SUPERIOR between LUCKY TOGETHER and IVY LEAGUE, resulting in PRESTIGE SUPERIOR having to be steadied.  R Kingscote was severely reprimanded and advised in similar circumstances he would be expected to make a greater effort to maintain his position behind SKY DEEP.  A veterinary inspection immediately following the race did not show any significant findings.",28.61,23.23,24.32,23.93,,
