track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,ACA POWER,E144,1,70.39,H Bowman,D J Hall,126.0,1011.0,11,11 9 1,4.0,25.14,22.23,23.02,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,TAKINGUFURTHER,C131,2,70.43,L Ferraris,K H Ting,126.0,1118.0,1,4 4 2,5.3,24.58,22.55,23.3,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,STRIVE FOR GLORY,D186,3,70.5,M Chadwick,W Y So,130.0,1112.0,5,2 3 3,9.1,24.38,22.63,23.49,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,COMPULSORY,E328,4,70.59,Y L Chung,A T Millard,120.0,1140.0,3,1 1 4,18.0,24.34,22.51,23.74,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,TOUCH FAITH,E153,5,70.69,L Currie,J Size,129.0,1138.0,12,12 12 5,18.0,25.3,22.31,23.08,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,YOUNG HORIZON,G272,6,70.7,C Y Ho,D A Hayes,132.0,1199.0,8,6 7 6,10.0,24.66,22.63,23.41,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,FELIX THE KING,E340,7,70.74,M L Yeung,C W Chang,122.0,1147.0,9,9 10 7,17.0,24.98,22.47,23.29,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,FANTASY SPRING,E293,8,70.87,H Bentley,Y S Tsui,120.0,1250.0,6,5 5 8,25.0,24.58,22.59,23.7,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,ALLOY STAR,D053,9,70.98,K Teetan,T P Yung,115.0,1082.0,4,10 11 9,5.3,25.02,22.47,23.49,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,LE PLUS VITE,G242,10,70.99,C L Chau,P C Ng,133.0,1193.0,7,8 8 10,15.0,24.78,22.55,23.66,,,
Sha Tin,2023/02/12,1,Class 5,1200,"TURF - ""C+3"" Course",GOOD,STEEL WIN,E111,11,71.66,M F Poon,K L Man,117.0,1163.0,10,3 2 11,54.0,24.42,22.59,24.65,,,
