track,race_date,race_number,race_class,distance,course_type,track_condition,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,MEGA BONUS,E184,1,69.97,M Chadwick,P F Yiu,121.0,1271.0,7,3 4 1,6.2,23.98,23.26,22.73,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,HERCULES,C476,2,69.98,K Teetan,C H Yip,127.0,1055.0,5,8 8 2,5.4,24.46,23.18,22.34,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,MELBOURNE HALL,D118,3,70.06,M F Poon,D J Hall,118.0,1051.0,3,5 7 3,3.5,24.18,23.26,22.62,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,CIRCUIT BOOMING,E485,4,70.23,L Ferraris,A S Cruz,128.0,1064.0,2,2 2 4,4.1,23.78,23.34,23.11,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,LUCKY MARYKNOLL,E024,5,70.26,R Maia,D A Hayes,120.0,1045.0,9,7 3 5,9.9,24.34,22.86,23.06,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,NOBLE BOYZ,E156,6,70.39,H Bentley,D J Whyte,125.0,1193.0,4,6 6 6,35.0,24.26,23.18,22.95,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,SURE WIN WIN,D407,7,70.49,M L Yeung,T P Yung,117.0,1244.0,6,9 10 7,55.0,24.78,22.98,22.73,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,UNIVERSAL GO GO,B132,8,70.62,A Badel,K W Lui,132.0,1138.0,8,10 9 8,10.0,24.86,22.86,22.9,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,MASTER ALBERT,A296,9,70.78999999999999,A Hamelin,W Y So,120.0,1145.0,10,12 11 9,41.0,25.02,22.86,22.91,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,KOKUSHI MUSOU,G006,10,70.97,J Moreira,C Fownes,128.0,1116.0,12,11 12 10,30.0,25.02,22.94,23.01,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,NOBODY KNOWS,G038,11,71.23,H T Mo,L Ho,126.0,1006.0,1,4 5 11,137.0,24.02,23.3,23.91,,,
Happy Valley,2021/12/15,1,Class 4,1200,"TURF - ""C"" Course",GOOD,BEAUTY AMIGO,C124,12,71.36,K H Chan,K L Man,120.0,1057.0,11,1 1 12,25.0,23.58,23.5,24.28,,,
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,JOLLY FOREVER,D331,1,138.4,K Teetan,W Y So,122.0,1118.0,10,10 10 12 6 1 1,3.7,15.61,25.04,24.96,25.22,23.2,24.37
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,GRAND POWER,E017,2,138.55,M Chadwick,C W Chang,120.0,1037.0,12,3 1 1 1 3 2,62.0,14.89,24.12,25.08,26.3,23.96,24.2
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,SMILING FACE,D192,3,138.72,V Borges,D J Whyte,113.0,1202.0,3,6 6 5 4 2 3,38.0,15.13,24.64,25.04,25.98,23.24,24.69
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,SKY GEM,C251,4,138.74,K H Chan,C Fownes,125.0,1234.0,1,5 5 6 7 8 4,10.0,14.93,24.6,25.32,26.14,23.8,23.95
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,AMAZING BOY,D513,5,138.79,J Moreira,C W Chang,129.0,1059.0,6,7 8 7 8 5 5,4.0,15.37,24.64,25.0,25.98,23.52,24.28
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,SUCCESS ALLSTARS,D065,6,138.95,L Ferraris,D E Ferraris,129.0,969.0,11,11 11 11 11 11 6,6.4,15.65,25.0,24.84,25.9,23.76,23.8
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,EXALTATION,C370,7,139.09,H Bentley,A S Cruz,126.0,1070.0,7,8 7 8 10 10 7,8.8,15.37,24.44,25.28,26.1,23.84,24.06
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,FORTUNE TRIPLE,D274,8,139.15,A Badel,Y S Tsui,126.0,1011.0,9,9 9 9 9 9 8,13.0,15.49,24.84,24.96,25.78,23.76,24.32
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,TAILOR MADE,C522,9,139.38,C Y Ho,C Fownes,133.0,1064.0,5,2 3 4 5 4 9,12.0,14.81,24.44,25.36,26.18,23.68,24.91
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,FORTUNE PATROL,A245,10,139.44,H T Mo,A T Millard,119.0,1058.0,8,12 12 10 12 12 10,45.0,15.89,24.84,24.76,25.9,24.0,24.05
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,GREAT TIMES,D301,11,140.06,M F Poon,D J Hall,126.0,963.0,4,1 2 2 2 6 11,83.0,14.81,24.2,25.36,26.18,24.12,25.39
Happy Valley,2021/12/15,2,Class 5,2200,"TURF - ""C"" Course",GOOD,WEALTHY EMPLOYEE,D252,12,140.82999999999998,M L Yeung,K H Ting,115.0,1094.0,2,4 4 3 3 7 12,10.0,14.93,24.56,25.0,26.18,24.12,26.04
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,KUNGFUMASTER PANDA,C153,1,101.55,V Borges,P O'Sullivan,115.0,1117.0,3,6 6 6 1,18.0,29.82,24.63,24.41,22.69,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,NEARLY FINE,E430,2,101.57,K H Chan,C Fownes,126.0,1124.0,2,5 5 5 2,14.0,29.58,24.79,24.37,22.83,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,VIVA POPCORN,D307,3,101.75,J Moreira,A S Cruz,116.0,1001.0,6,8 9 9 3,1.9,30.14,24.67,24.21,22.73,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,MANNA FROM HEAVEN,C261,4,101.77000000000001,M Chadwick,K L Man,117.0,1132.0,7,3 4 3 4,9.9,29.34,24.75,24.57,23.11,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,SPEED FAY FAY,D121,5,101.82,C L Chau,T P Yung,129.0,1344.0,12,2 2 2 5,13.0,29.14,24.71,24.61,23.36,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,YEE CHEONG WARRIOR,E025,6,101.82,C Y Ho,D J Hall,123.0,1052.0,4,7 7 8 6,5.3,29.86,24.75,24.41,22.8,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,SHINY ONE,D461,7,102.19,M F Poon,P F Yiu,128.0,1147.0,10,9 8 10 7,37.0,30.22,24.55,24.37,23.05,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,FLASH FAMOUS,B162,8,102.31,K C Leung,C H Yip,117.0,1180.0,8,11 11 7 8,19.0,30.38,24.67,23.89,23.37,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,SHENRON,E284,9,102.32,K Teetan,D A Hayes,117.0,1125.0,5,1 1 1 9,26.0,29.14,24.59,24.69,23.9,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,SHADOW BREAKER,C268,10,102.47999999999999,M L Yeung,K H Ting,123.0,1038.0,9,12 10 11 10,12.0,30.66,24.35,24.25,23.22,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,UNIVERSAL HERO,E141,11,102.56,R Maia,Y S Tsui,118.0,1134.0,11,10 12 12 11,151.0,30.34,24.91,24.25,23.06,,
Happy Valley,2021/12/15,3,Class 4,1650,"TURF - ""C"" Course",GOOD,FULL POWER,C426,12,102.59,L Ferraris,R Gibson,124.0,1097.0,1,4 3 4 12,92.0,29.46,24.55,24.65,23.93,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,SPECIAL M,E271,1,56.55,J Moreira,J Size,116.0,1097.0,3,7 7 1,5.5,13.09,21.51,21.95,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,STOLTZ,G147,2,56.58,M F Poon,K W Lui,118.0,1160.0,5,2 3 2,13.0,12.73,21.59,22.26,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,WIND SPEEDER,E281,3,56.97,M L Yeung,Y S Tsui,115.0,1054.0,4,5 6 3,31.0,12.93,21.67,22.37,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,FABULOUS EIGHT,B473,4,56.98,A Badel,P F Yiu,115.0,1137.0,1,4 4 4,3.4,12.89,21.51,22.58,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,MY ECSTATIC,E004,5,57.04,M Chadwick,F C Lor,117.0,1200.0,10,9 8 5,8.8,13.13,21.67,22.24,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,WINE AND WINE,E101,6,57.08,K C Leung,T P Yung,121.0,1179.0,2,1 1 6,7.6,12.69,21.47,22.92,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,BRILLIANT FORTUNE,D421,7,57.09,K Teetan,C Fownes,122.0,1189.0,6,3 2 7,4.1,12.77,21.43,22.89,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,DECISIVE TWELVE,D280,8,57.22,C Y Ho,W Y So,133.0,1152.0,7,8 9 8,8.6,13.13,21.71,22.38,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,GOOD VIEW CLARICO,C454,9,57.34,K H Chan,C H Yip,119.0,1204.0,9,6 5 9,51.0,12.93,21.59,22.82,,,
Happy Valley,2021/12/15,4,Class 3,1000,"TURF - ""C"" Course",GOOD,ASTRO KING,G148,10,57.55,H Bentley,D J Whyte,117.0,1095.0,8,10 10 10,132.0,13.29,21.67,22.59,,,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,SACRED IBIS,A127,1,110.67,C L Chau,A T Millard,130.0,1186.0,2,8 9 9 9 1,6.0,14.71,23.63,24.92,24.31,23.1,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,WINNING VOLATILITY,D499,2,110.84,J Moreira,K W Lui,125.0,1003.0,5,7 7 8 7 2,6.7,14.63,23.47,25.0,24.31,23.43,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,RED IMPACT,E262,3,110.87,A Badel,D A Hayes,127.0,1085.0,3,5 6 5 5 3,3.6,14.27,23.63,24.96,24.39,23.62,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,FREE FOAL,E065,4,110.89,C Y Ho,F C Lor,125.0,1110.0,1,4 3 3 4 4,4.1,14.03,23.43,25.16,24.59,23.68,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,SHANGHAI DRAGON,B114,5,110.97,M F Poon,T P Yung,123.0,1204.0,8,1 1 1 1 5,16.0,13.75,23.55,25.16,24.55,23.96,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,PASSING FASHION,E122,6,111.18,R Maia,C H Yip,118.0,1007.0,11,11 12 12 12 6,99.0,15.11,23.87,24.68,24.15,23.37,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,PLIKCLONE,D003,7,111.22,A Hamelin,D J Hall,123.0,1014.0,6,3 4 4 3 7,8.9,13.95,23.71,25.08,24.43,24.05,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,METHANE,C469,8,111.22999999999999,L Ferraris,D E Ferraris,132.0,1051.0,7,9 8 7 8 8,22.0,14.91,23.43,24.72,24.43,23.74,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,NUNCHUKS,C357,9,111.31,K Teetan,C Fownes,127.0,1044.0,9,10 11 11 10 9,17.0,14.99,23.71,24.8,24.11,23.7,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,COPARTNER ERA,C534,10,111.42,V Borges,W Y So,130.0,1120.0,12,12 10 10 11 10,26.0,15.15,23.39,24.76,24.39,23.73,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,DIONYSUS COLLIN,B436,11,111.46000000000001,M Chadwick,K H Ting,116.0,1084.0,4,6 5 6 6 11,19.0,14.39,23.39,25.12,24.39,24.17,
Happy Valley,2021/12/15,5,Class 4,1800,"TURF - ""C"" Course",GOOD,FORTUNE WINNER,E248,12,112.35,H T Mo,L Ho,116.0,1118.0,10,2 2 2 2 12,130.0,13.87,23.47,25.12,24.63,25.26,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,SPICY GRILL,D159,1,70.21000000000001,K Teetan,K W Lui,121.0,1018.0,7,12 10 1,5.8,25.05,22.38,22.78,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,HAPPILY FRIENDS,C533,2,70.28999999999999,C Y Ho,K H Ting,125.0,1097.0,1,1 1 2,5.9,24.09,22.62,23.58,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,FALCON TURBO,B164,3,70.56,V Borges,D J Whyte,133.0,1183.0,9,4 6 3,20.0,24.29,22.9,23.37,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,SHADOW RUNNER,D463,4,70.64,M F Poon,P O'Sullivan,118.0,1147.0,6,11 11 4,12.0,24.77,22.7,23.17,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,CAPTAIN LONG,G014,5,70.72,K C Leung,C H Yip,128.0,1155.0,10,3 4 5,11.0,24.17,22.82,23.73,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,GREAT HARVEST,B390,6,70.8,A Badel,K L Man,129.0,1185.0,4,2 2 6,9.4,24.13,22.7,23.97,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,GOOD SHOT,C364,7,70.81,M Chadwick,A S Cruz,120.0,1011.0,8,7 8 7,21.0,24.49,22.82,23.5,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,NOIR RIDER,E138,8,70.98,C L Chau,T P Yung,126.0,1194.0,3,5 5 8,13.0,24.37,22.7,23.91,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,BAEBAE TSOI,E116,9,71.06,J Moreira,F C Lor,127.0,1104.0,5,8 9 9,2.8,24.57,22.74,23.75,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,INESTIMABLE,E378,10,71.17,R Maia,D A Hayes,126.0,1041.0,12,10 12 10,69.0,24.73,22.78,23.66,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,GREEN ENVY,C313,11,71.31,K H Chan,C Fownes,125.0,1150.0,2,6 3 11,26.0,24.37,22.58,24.36,,,
Happy Valley,2021/12/15,6,Class 4,1200,"TURF - ""C"" Course",GOOD,STRIVE FOR GLORY,D186,12,71.52,L Ferraris,D E Ferraris,122.0,1052.0,11,9 7 12,46.0,24.69,22.5,24.33,,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,INCANTO PREPARED,D009,1,100.15,J Moreira,J Size,121.0,996.0,3,5 5 5 1,6.5,29.36,23.77,24.08,22.94,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,FAST PACE,C427,2,100.21000000000001,H N Wong,C Fownes,115.0,1216.0,4,2 2 2 2,34.0,28.72,23.97,24.2,23.32,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,GORYTUS,E302,3,100.27000000000001,K C Leung,C S Shum,124.0,1016.0,10,10 9 8 3,27.0,29.92,23.57,24.08,22.7,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,TURIN REDSTAR,B092,4,100.37,H Bentley,D J Whyte,122.0,1145.0,7,8 8 7 4,16.0,29.6,23.73,24.2,22.84,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,EXCEPTIONAL NICE,D367,5,100.43,A Badel,W Y So,121.0,1059.0,6,3 3 4 5,4.2,29.04,23.85,24.24,23.3,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,EVERYONE'S DELIGHT,D029,6,100.52000000000001,M L Yeung,F C Lor,133.0,1099.0,2,1 1 1 6,11.0,28.56,24.05,24.2,23.71,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,CHEERFUL DAYS,D473,7,100.56,M F Poon,K W Lui,130.0,1211.0,11,12 12 12 7,8.4,30.28,23.37,24.16,22.75,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,YOU'REMYEVERYTHING,E413,8,100.62,C L Chau,A S Cruz,123.0,1017.0,9,6 7 9 8,4.0,29.56,23.77,24.28,23.01,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,SURREALISM,C285,9,100.75999999999999,R Maia,D E Ferraris,118.0,1136.0,8,9 11 10 9,19.0,29.92,23.57,24.32,22.95,,
Happy Valley,2021/12/15,7,Class 3,1650,"TURF - ""C"" Course",GOOD,PRECISE EXPRESS,D198,10,100.81,M Chadwick,P F Yiu,121.0,1036.0,5,7 6 6 10,7.7,29.56,23.65,24.08,23.52,,
