track,race_date,race_number,race_class,distance,course_type,track_condition,class_max_rating,place_dividends,quinella_dividend,qpl_dividends,win_dividend,horse_number,horse_name,horse_code,finish_position,finishing_time,jockey,trainer,weight_carried,horse_weight,barrier_draw,running_position,win_odds,horse_rating,gear,jockey_allowance,incident_report,sec1_time,sec2_time,sec3_time,sec4_time,sec5_time,sec6_time
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,9,NOBLE FANS,K038,1,70.06,E Brown,J Size,125.0,1169.0,4,7 6 1,21.0,,,0,,24.49,22.54,23.03,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,11,MR GOOD VIBES,H180,2,70.1,K Teetan,W Y So,122.0,1096.0,3,5 5 2,45.0,,,0,,24.29,22.66,23.15,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,5,VERBIER,J187,3,70.13,J Moreira,C Fownes,132.0,1256.0,1,1 1 3,1.8,,,0,,23.93,22.42,23.78,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,1,MADE FOR LIFE,L005,4,70.41,R Kingscote,M Newnham,135.0,1135.0,5,11 9 4,17.0,,,0,,24.81,22.38,23.22,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,4,VIGOR ELLEEGANT,J375,5,70.42,M Chadwick,K L Man,133.0,1192.0,6,3 2 5,20.0,,,0,,24.05,22.46,23.91,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,2,PERIDOT,K148,6,70.65,H Bowman,D J Hall,135.0,1110.0,12,12 12 6,10.0,,,0,,24.89,22.58,23.18,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,10,SUPREME WINNER,J255,7,70.66,A Badel,D J Whyte,123.0,1128.0,7,8 8 7,8.9,,,0,,24.49,22.62,23.55,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,7,BLUE BARON,J448,8,70.67,L Hewitson,B Crawford,129.0,1236.0,2,4 4 8,5.1,,,0,Shortly after the start shifted in and made contact with BLUE BARON.  Sent for sampling post-race.,24.25,22.58,23.84,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,6,MONEY TYCOON,K423,9,70.94,C Y Ho,F C Lor,131.0,1144.0,8,10 11 9,108.0,,,0,"Noted to have lost its left front plate after the race. <6/7/2026 Additional Veterinary Reports>The Veterinary Officer reported that MONEY TYCOON was lame in its right front leg on the morning after racing. Before being allowed to race again, MONEY TYCOON will be subjected to an official veterinary examination.",24.77,22.58,23.59,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,3,GROOVY FEELING,J515,10,70.98,A Atzeni,J Richards,133.0,1116.0,9,6 7 10,29.0,,,0,,24.45,22.66,23.87,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,8,SPARKLE AND GOLD,K259,11,71.56,K C Leung,C H Yip,127.0,1162.0,11,9 10 11,68.0,,,0,,24.61,22.7,24.25,,,
Sha Tin,2026/07/04,2,Class 5,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,40,"9:39.5, 11:92.5, 5:11.0",3306.5,"9,11:839.5, 5,9:52.0, 5,11:152.5",210.0,12,MULTIDUTCH,K171,12,72.14,Y L Chung,A S Cruz,117.0,1044.0,10,2 3 12,28.0,,,0,,24.01,22.78,25.35,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,3,NOBLE DELUXE,K052,1,68.91,H Bowman,J Size,135.0,1187.0,7,1 1 1,16.0,,,0,,23.22,22.1,23.59,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,11,MACANESE MASTER,J532,2,68.93,K Teetan,Y S Tsui,128.0,1074.0,9,2 2 2,8.6,,,0,,23.3,22.14,23.49,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,12,VIVA CHALEUR,G368,3,69.24,A Atzeni,A S Cruz,128.0,1088.0,5,5 4 3,3.5,,,0,,23.38,22.26,23.6,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,1,DAILY TROPHY,H283,4,69.25,J Moreira,C Fownes,135.0,1186.0,1,12 10 4,4.1,,,0,,23.74,22.26,23.25,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,5,BULLISH PRIDE,K181,5,69.28,A Badel,B Crawford,133.0,1153.0,2,7 6 5,12.0,,,0,Jumped only fairly.  Crowded near the 800 Metres.  Approaching the 300 Metres was bumped by BULLISH PRIDE and became unbalanced.,23.46,22.38,23.44,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,9,QUICK MONEY,K377,6,69.76,Y L Chung,C H Yip,127.0,1089.0,4,4 3 6,41.0,,,0,Near the 700 Metres was steadied to avoid QUICK MONEY.  Between the 400 Metres and the 300 Metres was held up for clear running and when being shifted to the outside of ROBOT KNIGHT approaching the 300 Metres made contact with CIRRUS SPEED.  Lay out under pressure in the Home Straight.,23.34,22.3,24.12,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,6,CIRRUS SPEED,K279,7,69.81,M F Poon,D J Hall,133.0,1105.0,6,10 7 7,10.0,,,0,"Near the 700 Metres was steadied to avoid QUICK MONEY.  Between the 400 Metres and the 300 Metres was held up for clear running and when being shifted to the outside of ROBOT KNIGHT approaching the 300 Metres made contact with CIRRUS SPEED.  Lay out under pressure in the Home Straight. Slow to begin.  Apprentice P N Wong (ROBOT KNIGHT) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 800 Metres she allowed her mount to shift in when insufficiently clear of HAPPY ACTION, resulting in HAPPY ACTION being taken in onto CIRRUS SPEED, resulting in CIRRUS SPEED being taken across the running of YOUNG STRIKER which was checked.  In accordance with previous practices, Apprentice Wong was fined the sum of $10,000 in lieu of a one-day suspension.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences grade 2 and also considered her excellent race riding record.",23.62,22.26,23.93,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,10,YOUNG STRIKER,K029,8,70.03,J Orman,W Y So,129.0,1017.0,3,11 11 8,23.0,,,0,"Slow to begin.  Apprentice P N Wong (ROBOT KNIGHT) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 800 Metres she allowed her mount to shift in when insufficiently clear of HAPPY ACTION, resulting in HAPPY ACTION being taken in onto CIRRUS SPEED, resulting in CIRRUS SPEED being taken across the running of YOUNG STRIKER which was checked.  In accordance with previous practices, Apprentice Wong was fined the sum of $10,000 in lieu of a one-day suspension.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences grade 2 and also considered her excellent race riding record. Apprentice P N Wong pleaded guilty to a careless riding charge for causing interference near the 800 Metres (see YOUNG STRIKER).  Raced wide and without cover for the majority of the event.  Apprentice Wong stated that her mount did not appreciate the ""Wet Fast” track conditions on the All Weather surface.  A veterinary inspection immediately following the race did not show any significant findings.",23.7,22.5,23.83,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,8,HAPPY ACTION,K399,9,70.05,Z Purton,D A Hayes,130.0,1122.0,8,9 8 9,7.7,,,0,"Slow to begin.  Apprentice P N Wong (ROBOT KNIGHT) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 800 Metres she allowed her mount to shift in when insufficiently clear of HAPPY ACTION, resulting in HAPPY ACTION being taken in onto CIRRUS SPEED, resulting in CIRRUS SPEED being taken across the running of YOUNG STRIKER which was checked.  In accordance with previous practices, Apprentice Wong was fined the sum of $10,000 in lieu of a one-day suspension.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences grade 2 and also considered her excellent race riding record. Near the 700 Metres was steadied when awkwardly placed between HAPPY ACTION and GIMME FIVE.  R Kingscote stated that his mount raced ungenerously throughout the event.  A veterinary inspection immediately following the race did not show any significant findings.",23.58,22.38,24.09,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,4,ROBOT KNIGHT,H464,10,70.23,P N Wong,K L Man,127.0,1111.0,10,3 5 10,11.0,,,0,"Near the 700 Metres was steadied to avoid QUICK MONEY.  Between the 400 Metres and the 300 Metres was held up for clear running and when being shifted to the outside of ROBOT KNIGHT approaching the 300 Metres made contact with CIRRUS SPEED.  Lay out under pressure in the Home Straight. Slow to begin.  Apprentice P N Wong (ROBOT KNIGHT) pleaded guilty to a charge of careless riding [Rule 100(1)] in that near the 800 Metres she allowed her mount to shift in when insufficiently clear of HAPPY ACTION, resulting in HAPPY ACTION being taken in onto CIRRUS SPEED, resulting in CIRRUS SPEED being taken across the running of YOUNG STRIKER which was checked.  In accordance with previous practices, Apprentice Wong was fined the sum of $10,000 in lieu of a one-day suspension.  In assessing penalty, the Stewards determined the carelessness grade 1 and the consequences grade 2 and also considered her excellent race riding record.",23.34,22.3,24.59,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,2,FULL OF LAUGHTER,L017,11,70.51,R Kingscote,C W Chang,135.0,1061.0,11,8 12 11,113.0,,,0,,23.5,22.74,24.27,,,
Sha Tin,2026/07/04,3,Class 5,1200,ALL WEATHER TRACK,WET FAST,40,"3:56.0, 11:26.5, 12:14.0",618.0,"3,11:203.5, 3,12:126.5, 11,12:48.0",166.5,7,GIMME FIVE,J099,12,71.52,L Ferraris,F C Lor,130.0,1084.0,12,6 9 12,24.0,,,0,Near the 700 Metres was steadied when awkwardly placed between HAPPY ACTION and GIMME FIVE.  R Kingscote stated that his mount raced ungenerously throughout the event.  A veterinary inspection immediately following the race did not show any significant findings.,23.42,22.58,25.52,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,4,RISING FORCE,K236,1,69.1,Z Purton,P F Yiu,126.0,1108.0,5,1 1 1,2.3,,,0,Shortly after the start was eased to avoid RISING FORCE which shifted in.  Sent for sampling post-race.,23.98,22.03,23.09,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,6,PAKISTAN LEGACY,J363,2,69.3,M Chadwick,W Y So,121.0,1187.0,4,2 2 2,19.0,,,0,"When being crossed by PAKISTAN LEGACY near the 550 Metres shifted out when positioned close to PAKISTAN LEGACY.  Leaving the 200 Metres was eased to avoid PAKISTAN LEGACY which shifted out slightly under pressure.  M L Yeung stated that the instructions were to go forward and attempt to lead.  He said TURQUOISE VELOCITY jumped awkwardly and as a result did not show sufficient pace to comply with those instructions.  He added that, in his opinion, TURQUOISE VELOCITY is better suited when being able to lead on the rail.  Trainer K W Lui confirmed the instructions issued.  A veterinary inspection immediately following the race did not show any significant findings.",23.98,22.15,23.17,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,3,YOUNG CHAMPION,J195,3,69.31,H Bowman,J Size,132.0,1158.0,6,6 5 3,5.4,,,0,,24.38,21.91,23.02,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,2,MUGEN,H338,4,69.41,J Orman,B Crawford,134.0,1112.0,3,7 6 4,51.0,,,0,,24.54,21.79,23.08,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,1,SKY TRUST,J161,5,69.41,J Moreira,C Fownes,135.0,1240.0,1,4 3 5,8.3,,,0,,24.18,21.99,23.24,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,5,TURQUOISE VELOCITY,K533,6,69.6,M L Yeung,K W Lui,124.0,1058.0,2,3 4 6,2.8,,,0,"When being crossed by PAKISTAN LEGACY near the 550 Metres shifted out when positioned close to PAKISTAN LEGACY.  Leaving the 200 Metres was eased to avoid PAKISTAN LEGACY which shifted out slightly under pressure.  M L Yeung stated that the instructions were to go forward and attempt to lead.  He said TURQUOISE VELOCITY jumped awkwardly and as a result did not show sufficient pace to comply with those instructions.  He added that, in his opinion, TURQUOISE VELOCITY is better suited when being able to lead on the rail.  Trainer K W Lui confirmed the instructions issued.  A veterinary inspection immediately following the race did not show any significant findings.",24.14,22.11,23.35,,,
Sha Tin,2026/07/04,4,Class 2,1200,"TURF - ""C+3"" Course",GOOD TO YIELDING,100,"4:10.1, 6:27.0, 3:19.0",146.5,"4,6:45.0, 3,4:31.5, 3,6:121.0",23.0,7,SO NAIVE,L413,7,70.59,K Teetan,B Crawford,115.0,1135.0,7,5 7 7,24.0,,,0,Raced keenly in the early stages when being restrained to obtain cover.  When unable to obtain cover SO NAIVE was left racing wide and without cover from the 700 Metres.  K Teetan reported that his mount raced too keenly in the early stages and as a result did not finish the race off in the Home Straight.,24.22,22.31,24.06,,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,11,GRACEFUL HEART,L207,1,82.08,L Hewitson,K W Lui,123.0,1158.0,11,3 2 1 1,20.0,,,0,"Near the 200 Metres L Hewitson dropped his left rein, resulting in GRACEFUL HEART shifting in before being corrected by Jockey Hewitson.  Sent for sampling post-race.",13.32,21.79,23.05,23.92,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,4,SUNDAY'S SERENADE,J231,2,82.39,H Bowman,J Richards,133.0,1057.0,5,5 7 6 2,15.0,,,0,,13.6,21.95,22.97,23.87,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,13,QUICK CONTRIBUTION,K112,3,82.42,Z Purton,D J Hall,120.0,1091.0,12,10 8 7 3,2.5,,,0,"Bumped at the start.  Sent for sampling post-race. <6/7/2026 Additional Veterinary Reports> The Veterinary Officer reported that QUICK CONTRIBUTION was lame in its right front leg on the morning after racing. Before being allowed to race again, QUICK CONTRIBUTION will be subjected to an official veterinary examination. The tongue tie was replaced at the Start.  Jumped awkwardly, shifted in and made contact with QUICK CONTRIBUTION.  Making the Home Turn was unable to improve when positioned to the inside of ROBOT STAR.  Near the 150 Metres was shifted to the outside of GOLDEN EMPIRE to continue into clear running.",13.88,21.91,22.85,23.78,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,1,ROBOT STAR,K559,4,82.56,P N Wong,K L Man,128.0,1055.0,7,11 13 13 4,16.0,,,0,"The tongue tie was replaced at the Start.  Jumped awkwardly, shifted in and made contact with QUICK CONTRIBUTION.  Making the Home Turn was unable to improve when positioned to the inside of ROBOT STAR.  Near the 150 Metres was shifted to the outside of GOLDEN EMPIRE to continue into clear running. On jumping was checked when crowded by ROBOT STAR which shifted out abruptly.  B Avdulla stated that his intention was to hold a more forward position but after being checked at the start his mount settled further back in the field than intended.",14.2,22.03,22.73,23.6,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,9,GOLDEN EMPIRE,E490,5,82.7,C L Chau,B Crawford,126.0,1099.0,14,8 10 10 5,35.0,,,0,"The tongue tie was replaced at the Start.  Jumped awkwardly, shifted in and made contact with QUICK CONTRIBUTION.  Making the Home Turn was unable to improve when positioned to the inside of ROBOT STAR.  Near the 150 Metres was shifted to the outside of GOLDEN EMPIRE to continue into clear running.",13.8,22.15,22.89,23.86,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,2,M M CONCORD,L076,6,82.83,M Chadwick,W K Mo,134.0,1069.0,1,1 1 2 6,3.7,,,0,For some distance approaching the 500 Metres raced keenly and was steadied away from M M CONCORD.  For a short distance near the 400 Metres had difficulty obtaining clear running.,13.28,21.75,23.17,24.63,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,6,LUCKY DOCTOR,L225,7,82.84,L Ferraris,P C Ng,130.0,1205.0,2,2 3 4 7,69.0,,,0,,13.32,21.91,23.17,24.44,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,3,RISING FROM ASHES,G209,8,82.96000000000001,K Teetan,C W Chang,134.0,997.0,13,14 14 14 8,35.0,,,0,,14.32,22.07,22.69,23.88,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,12,LET'S HAVE FUN,L118,9,82.98,B Avdulla,D A Hayes,122.0,1289.0,8,13 11 11 9,18.0,,,0,,14.32,21.75,22.81,24.1,,
Sha Tin,2026/07/04,5,Class 4,1400,"TURF - ""C+3"" Course",GOOD TO YIELDING,60,"11:47.5, 4:34.0, 13:13.0",1567.0,"4,11:417.5, 11,13:84.5, 4,13:68.5",209.0,14,GLORIOUS RYDER,K290,10,83.06,Y L Chung,D Eustace,115.0,980.0,4,9 9 9 10,92.0,,,0,,13.84,21.99,22.89,24.34,,
