timestamp,epoch,race_id,venue,horse_number,horse_name,win_odds,place_odds,time_to_post
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,19.0,
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.1,
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:40:28,1788601228.549,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,1,BEAUTY GEMINI,26.0,4.6,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,2,FOREVER FANCY,8.2,2.6,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,3,POWER PATCH,9.9,3.3,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,4,SUNNY Q,2.7,1.6,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.4,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,6,VERBIER,15.0,3.9,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,7,SO MY FOLKS,10.0,4.0,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,8,GROOVY FEELING,17.0,4.9,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,9,EMERGING STAR,52.0,12.0,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,10,RUNJEET,34.0,7.8,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,12,GIMME FIVE,19.0,5.3,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T17:40:36,1788601236.704,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,35.0,6.8,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,18.0,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.0,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:40:43,1788601243.797,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,1,LIGHTNESS OF MUSIC,3.4,1.5,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,2,RAPID PHANTOM,3.8,1.6,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,3,ONESHOT,13.0,3.5,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,4,RUN RUN SUNRISE,10.0,3.0,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,5,HEY BROS,52.0,9.5,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,6,MABUBU,17.0,4.8,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,7,SILVER SPURS,27.0,6.3,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,8,RUBY THRIVE,8.3,2.0,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,9,THUNDER PRINCE,8.7,2.8,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,10,COMET RADIANCE,8.9,3.7,
2026-09-05T17:40:53,1788601253.584,2026-09-06_Race2,ST,11,LET'S HAVE FUN,25.0,6.0,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,19.0,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.1,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:41:00,1788601260.856,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,1,AMAZING DUCK,4.0,2.0,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,2,HAILTOTHEVICTORS,11.0,3.8,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,3,SOARING BRONCO,17.0,4.9,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,4,I EXCELLE,17.0,4.2,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,5,FIGHTING MACHINE,9.8,4.4,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,6,SPLENDID FORCE,31.0,8.0,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,7,ALL ARE MINE,11.0,4.4,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,8,GOLDEN FORTUNE,14.0,2.3,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,9,SETANTA,13.0,4.4,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,10,GENERAL SMART,4.7,1.9,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,11,MAZING GRACE,14.0,4.0,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,12,GO GO GO,26.0,7.1,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,13,HAPPY BUDDIES,37.0,8.8,
2026-09-05T17:41:09,1788601269.371,2026-09-06_Race4,ST,14,PERFECT PAIRING,20.0,5.6,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,19.0,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.1,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:41:13,1788601273.854,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,1,ISLAND BUDDY,7.7,2.5,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,2,KANSAS,54.0,13.0,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,3,CAVA PIONEER,7.3,2.7,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,4,STUNNING BUNDLE,6.9,3.5,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,5,VIRTUS GLORY,7.0,3.0,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,6,SYNERGY IN ACTION,22.0,7.5,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,7,LIGHT YEARS GLORY,6.2,1.7,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,8,NEXT FORTUNE,9.2,2.9,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,9,LEGEND STAR,46.0,15.0,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,10,RIDING HIGH,17.0,5.3,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,11,PODIUM,35.0,6.6,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,12,MONTA FRUTTA,12.0,4.0,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,13,SUPER LOVE,20.0,5.6,
2026-09-05T17:41:22,1788601282.162,2026-09-06_Race5,ST,14,JOLLY COMPANION,11.0,3.4,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,1,JOYFUL JOY,4.0,2.9,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,2,MASTER LUCKY,16.0,4.8,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,3,ANOTHER WORLD,12.0,5.3,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,4,POSITIVE SMILE,6.2,3.3,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,5,GALLANT EPOCH,30.0,7.9,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,6,GRAND PATCH,5.2,1.2,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,7,NOBLE PATCH,17.0,5.4,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,8,SOLID CAR,14.0,5.0,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,9,GOLDEN WIN,12.0,3.2,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,10,GOLDENTRONICMIGHTY,11.0,1.9,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,11,MASSIVE REWARD,37.0,11.0,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,12,STAR SATYR,25.0,8.1,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,13,SUPER SICARIO,58.0,14.0,
2026-09-05T17:41:24,1788601284.432,2026-09-06_Race8,ST,14,CALIFORNIA BANNER,15.0,5.3,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,18.0,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.0,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:41:29,1788601289.017,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,1,LUCKY SAM GOR,8.7,2.7,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,2,THE RED HARE,17.0,4.3,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,3,POCKETING,30.0,7.4,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,4,AEROINVINCIBLE,6.2,2.3,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,5,BABY SAKURA,2.6,1.1,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,6,CIRCUIT CHAMPION,5.1,1.5,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,7,BEAUTY CRESCENT,25.0,5.3,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,8,FLYING FORTRESS,11.0,3.6,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,9,YUEN LONG ELITE,14.0,4.5,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,10,TITANCK,29.0,8.2,
2026-09-05T17:41:32,1788601292.156,2026-09-06_Race9,ST,11,EXCELLENCE VALUE,31.0,6.8,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,1,PUBLIC ATTENTION,4.5,2.9,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,2,JUMBO TREASURE,18.0,2.9,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,3,AKASHVANI,18.0,6.5,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,4,GUSTOSISIMO,11.0,5.7,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,5,JUBILANT WINNER,11.0,4.2,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,6,GOLD PATCH,11.0,3.9,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,7,LUCY IN THE SKY,14.0,3.8,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,8,SUPER STRONG KID,7.4,2.5,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,9,CALA DEI MORI,26.0,6.9,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,10,THE HEIR,30.0,7.8,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,11,THOUSAND SPIRIT,14.0,1.3,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,12,MASTER PAYMENT,3.9,2.5,
2026-09-05T17:41:40,1788601300.552,2026-09-06_Race10,ST,13,SUGAR GOODSON,67.0,21.0,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,1,PUBLIC ATTENTION,4.5,2.9,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,2,JUMBO TREASURE,18.0,2.9,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,3,AKASHVANI,18.0,6.5,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,4,GUSTOSISIMO,11.0,5.7,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,5,JUBILANT WINNER,11.0,4.2,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,6,GOLD PATCH,11.0,3.9,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,7,LUCY IN THE SKY,14.0,3.8,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,8,SUPER STRONG KID,7.4,2.5,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,9,CALA DEI MORI,26.0,6.9,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,10,THE HEIR,30.0,7.8,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,11,THOUSAND SPIRIT,14.0,1.3,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,12,MASTER PAYMENT,3.9,2.5,
2026-09-05T17:41:41,1788601301.06,2026-09-06_Race10,ST,13,SUGAR GOODSON,67.0,21.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,18.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:41:43,1788601303.806,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,2,COPARTNER PRANCE,432.0,18.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,3,PATCH OF STARS,200.0,6.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,492.0,24.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,5,LUCKY WITH YOU,314.0,12.0,
2026-09-05T17:42:00,1788601320.73,2026-09-06_Race3,ST,6,MAGIC CONTROL,370.0,18.0,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,1,BEAUTY GEMINI,26.0,4.6,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,2,FOREVER FANCY,8.1,2.7,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,3,POWER PATCH,9.9,3.3,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,4,SUNNY Q,2.7,1.6,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.3,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,6,VERBIER,15.0,3.9,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,7,SO MY FOLKS,10.0,4.0,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,8,GROOVY FEELING,17.0,4.9,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,9,EMERGING STAR,52.0,12.0,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,10,RUNJEET,34.0,7.7,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,12,GIMME FIVE,19.0,5.3,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T17:42:08,1788601328.901,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,35.0,6.8,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:42:15,1788601335.476,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,1,LIGHTNESS OF MUSIC,3.4,1.5,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,2,RAPID PHANTOM,3.8,1.6,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,3,ONESHOT,13.0,3.5,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,4,RUN RUN SUNRISE,11.0,3.0,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,5,HEY BROS,52.0,8.9,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,6,MABUBU,17.0,4.8,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,7,SILVER SPURS,27.0,6.3,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,8,RUBY THRIVE,8.2,2.0,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,9,THUNDER PRINCE,8.6,2.8,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,10,COMET RADIANCE,9.0,3.7,
2026-09-05T17:42:23,1788601343.304,2026-09-06_Race2,ST,11,LET'S HAVE FUN,25.0,6.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:42:28,1788601348.696,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,1,AMAZING DUCK,3.9,2.0,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,2,HAILTOTHEVICTORS,11.0,3.9,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,3,SOARING BRONCO,17.0,4.9,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,4,I EXCELLE,17.0,4.2,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,5,FIGHTING MACHINE,9.8,4.4,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,6,SPLENDID FORCE,31.0,8.0,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,7,ALL ARE MINE,11.0,4.4,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,8,GOLDEN FORTUNE,14.0,2.4,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,9,SETANTA,13.0,4.4,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,10,GENERAL SMART,4.7,1.8,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,11,MAZING GRACE,14.0,4.1,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,12,GO GO GO,26.0,7.1,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,13,HAPPY BUDDIES,37.0,8.8,
2026-09-05T17:42:37,1788601357.417,2026-09-06_Race4,ST,14,PERFECT PAIRING,20.0,5.7,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:42:44,1788601364.028,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,1,ISLAND BUDDY,7.8,2.5,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,2,KANSAS,54.0,13.0,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,3,CAVA PIONEER,7.2,2.7,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,4,STUNNING BUNDLE,7.1,3.5,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,5,VIRTUS GLORY,6.9,3.0,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,6,SYNERGY IN ACTION,22.0,7.5,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,7,LIGHT YEARS GLORY,6.2,1.7,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,8,NEXT FORTUNE,9.2,2.9,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,9,LEGEND STAR,47.0,15.0,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,10,RIDING HIGH,15.0,5.3,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,11,PODIUM,36.0,6.6,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,12,MONTA FRUTTA,12.0,4.0,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,13,SUPER LOVE,20.0,5.6,
2026-09-05T17:42:52,1788601372.518,2026-09-06_Race5,ST,14,JOLLY COMPANION,11.0,3.4,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:42:59,1788601379.166,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:43:29,1788601409.732,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,1,BEAUTY GEMINI,26.0,4.6,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,2,FOREVER FANCY,8.1,2.7,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,3,POWER PATCH,9.9,3.3,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,4,SUNNY Q,2.7,1.6,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,5,RISING ELITE,11.0,3.3,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,6,VERBIER,15.0,3.9,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,7,SO MY FOLKS,10.0,4.0,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,8,GROOVY FEELING,17.0,4.9,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,9,EMERGING STAR,52.0,12.0,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,10,RUNJEET,34.0,7.7,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,11,YEE CHEONG RAIDER,11.0,3.4,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,12,GIMME FIVE,19.0,5.3,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,13,GOOD FORTUNE,15.0,3.4,
2026-09-05T17:43:38,1788601418.997,2026-09-06_Race1,ST,14,SPARKLE AND GOLD,35.0,6.8,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,1,KA YING RISING,1.0,1.0,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,2,COPARTNER PRANCE,428.0,18.0,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,3,PATCH OF STARS,197.0,6.0,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,4,TOMODACHI KOKOROE,490.0,24.0,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,5,LUCKY WITH YOU,311.0,12.0,
2026-09-05T17:43:44,1788601424.933,2026-09-06_Race3,ST,6,MAGIC CONTROL,368.0,18.0,
2026-09-05T17:43:46,1788601426.655,2026-09-06_Race2,ST,1,LIGHTNESS OF MUSIC,3.4,1.5,
2026-09-05T17:43:46,1788601426.655,2026-09-06_Race2,ST,2,RAPID PHANTOM,3.8,1.6,
