date,bankroll,pnl,peak_bankroll,drawdown
2022-04-03,-42110.0,-52110.0,9950.0,-5.232160804020101
2022-04-03,-42160.0,-52160.0,9950.0,-5.237185929648241
2022-04-03,-42220.0,-52220.0,9950.0,-5.24321608040201
2022-04-06,-42240.0,-52240.0,9950.0,-5.245226130653267
2022-04-06,-42260.0,-52260.0,9950.0,-5.2472361809045225
2022-04-06,-42340.0,-52340.0,9950.0,-5.255276381909548
2022-04-06,-42370.0,-52370.0,9950.0,-5.2582914572864325
2022-04-06,-42420.0,-52420.0,9950.0,-5.263316582914573
2022-04-06,-42430.0,-52430.0,9950.0,-5.264321608040201
2022-04-06,-42490.0,-52490.0,9950.0,-5.27035175879397
2022-04-06,-42570.0,-52570.0,9950.0,-5.278391959798995
2022-04-06,-42610.0,-52610.0,9950.0,-5.282412060301508
2022-04-10,-42670.0,-52670.0,9950.0,-5.288442211055276
2022-04-10,-42720.0,-52720.0,9950.0,-5.293467336683417
2022-04-10,-42770.0,-52770.0,9950.0,-5.2984924623115575
2022-04-10,-42830.0,-52830.0,9950.0,-5.304522613065327
2022-04-10,-42900.0,-52900.0,9950.0,-5.311557788944723
2022-04-10,-42960.0,-52960.0,9950.0,-5.317587939698493
2022-04-10,-43020.0,-53020.0,9950.0,-5.323618090452261
2022-04-10,-43060.0,-53060.0,9950.0,-5.327638190954774
2022-04-10,-43140.0,-53140.0,9950.0,-5.335678391959799
2022-04-10,-43180.0,-53180.0,9950.0,-5.339698492462311
2022-04-13,-43240.0,-53240.0,9950.0,-5.345728643216081
2022-04-13,-43300.0,-53300.0,9950.0,-5.351758793969849
2022-04-13,-43360.0,-53360.0,9950.0,-5.357788944723618
2022-04-13,-43410.0,-53410.0,9950.0,-5.362814070351758
2022-04-13,-43470.0,-53470.0,9950.0,-5.368844221105528
2022-04-13,-43520.0,-53520.0,9950.0,-5.3738693467336685
2022-04-13,-43590.0,-53590.0,9950.0,-5.380904522613065
2022-04-13,-43670.0,-53670.0,9950.0,-5.38894472361809
2022-04-13,-43750.0,-53750.0,9950.0,-5.396984924623116
2022-04-16,-43810.0,-53810.0,9950.0,-5.403015075376884
2022-04-16,-43870.0,-53870.0,9950.0,-5.409045226130654
2022-04-16,-43920.0,-53920.0,9950.0,-5.414070351758794
2022-04-16,-43970.0,-53970.0,9950.0,-5.419095477386935
2022-04-16,-44020.0,-54020.0,9950.0,-5.4241206030150755
2022-04-16,-44060.0,-54060.0,9950.0,-5.428140703517588
2022-04-16,-44110.0,-54110.0,9950.0,-5.433165829145729
2022-04-16,-44150.0,-54150.0,9950.0,-5.437185929648241
2022-04-16,-44200.0,-54200.0,9950.0,-5.442211055276382
2022-04-16,-44240.0,-54240.0,9950.0,-5.446231155778895
2022-04-20,-44290.0,-54290.0,9950.0,-5.451256281407035
2022-04-20,-44340.0,-54340.0,9950.0,-5.456281407035176
2022-04-20,-44390.0,-54390.0,9950.0,-5.461306532663317
2022-04-20,-44440.0,-54440.0,9950.0,-5.466331658291457
2022-04-20,-44490.0,-54490.0,9950.0,-5.471356783919598
2022-04-20,-44520.0,-54520.0,9950.0,-5.4743718592964825
2022-04-20,-44570.0,-54570.0,9950.0,-5.479396984924623
2022-04-20,-44610.0,-54610.0,9950.0,-5.483417085427136
2022-04-20,-44660.0,-54660.0,9950.0,-5.488442211055276
2022-04-24,-44720.0,-54720.0,9950.0,-5.494472361809045
2022-04-24,-44780.0,-54780.0,9950.0,-5.500502512562814
2022-04-24,-44850.0,-54850.0,9950.0,-5.507537688442211
2022-04-24,-44940.0,-54940.0,9950.0,-5.516582914572864
2022-04-24,-44970.0,-54970.0,9950.0,-5.519597989949749
2022-04-24,-45030.0,-55030.0,9950.0,-5.5256281407035175
2022-04-24,-45070.0,-55070.0,9950.0,-5.52964824120603
2022-04-24,-45120.0,-55120.0,9950.0,-5.534673366834171
2022-04-24,-45200.0,-55200.0,9950.0,-5.542713567839196
2022-04-24,-45230.0,-55230.0,9950.0,-5.545728643216081
2022-04-24,-45280.0,-55280.0,9950.0,-5.5507537688442214
2022-04-27,-45310.0,-55310.0,9950.0,-5.553768844221105
2022-04-27,-45350.0,-55350.0,9950.0,-5.557788944723618
2022-04-27,-45390.0,-55390.0,9950.0,-5.561809045226131
2022-04-27,-45450.0,-55450.0,9950.0,-5.567839195979899
2022-04-27,-45490.0,-55490.0,9950.0,-5.571859296482412
2022-04-27,-45550.0,-55550.0,9950.0,-5.577889447236181
2022-04-27,-45600.0,-55600.0,9950.0,-5.582914572864322
2022-04-27,-45640.0,-55640.0,9950.0,-5.586934673366835
2022-04-27,-45690.0,-55690.0,9950.0,-5.591959798994975
2022-05-01,-45720.0,-55720.0,9950.0,-5.594974874371859
2022-05-01,-45780.0,-55780.0,9950.0,-5.6010050251256285
2022-05-01,-45830.0,-55830.0,9950.0,-5.606030150753769
2022-05-01,-45890.0,-55890.0,9950.0,-5.612060301507538
2022-05-01,-45900.0,-55900.0,9950.0,-5.613065326633166
2022-05-01,-45930.0,-55930.0,9950.0,-5.61608040201005
2022-05-01,-45980.0,-55980.0,9950.0,-5.621105527638191
2022-05-01,-46040.0,-56040.0,9950.0,-5.6271356783919595
2022-05-01,-46100.0,-56100.0,9950.0,-5.633165829145729
2022-05-01,-46140.0,-56140.0,9950.0,-5.637185929648242
2022-05-01,-46210.0,-56210.0,9950.0,-5.644221105527638
2022-05-04,-46280.0,-56280.0,9950.0,-5.6512562814070355
2022-05-04,-46330.0,-56330.0,9950.0,-5.656281407035176
2022-05-04,-46370.0,-56370.0,9950.0,-5.660301507537689
2022-05-04,-46420.0,-56420.0,9950.0,-5.665326633165829
2022-05-04,-46450.0,-56450.0,9950.0,-5.668341708542713
2022-05-04,-46520.0,-56520.0,9950.0,-5.675376884422111
2022-05-04,-46570.0,-56570.0,9950.0,-5.680402010050251
2022-05-04,-46610.0,-56610.0,9950.0,-5.684422110552764
2022-05-04,-46640.0,-56640.0,9950.0,-5.687437185929649
2022-05-07,-46680.0,-56680.0,9950.0,-5.69145728643216
2022-05-07,-46700.0,-56700.0,9950.0,-5.693467336683417
2022-05-07,-46760.0,-56760.0,9950.0,-5.699497487437186
2022-05-07,-46790.0,-56790.0,9950.0,-5.7025125628140705
2022-05-07,-46830.0,-56830.0,9950.0,-5.706532663316583
2022-05-07,-46880.0,-56880.0,9950.0,-5.711557788944724
2022-05-07,-46940.0,-56940.0,9950.0,-5.717587939698492
2022-05-07,-46970.0,-56970.0,9950.0,-5.720603015075377
2022-05-07,-47010.0,-57010.0,9950.0,-5.72462311557789
2022-05-07,-47070.0,-57070.0,9950.0,-5.730653266331658
2022-05-11,-47120.0,-57120.0,9950.0,-5.735678391959799
2022-05-11,-47150.0,-57150.0,9950.0,-5.738693467336684
2022-05-11,-47200.0,-57200.0,9950.0,-5.743718592964824
2022-05-11,-47250.0,-57250.0,9950.0,-5.748743718592965
2022-05-11,-47320.0,-57320.0,9950.0,-5.755778894472362
2022-05-11,-47370.0,-57370.0,9950.0,-5.760804020100503
2022-05-11,-47430.0,-57430.0,9950.0,-5.766834170854271
2022-05-11,-47460.0,-57460.0,9950.0,-5.769849246231156
2022-05-11,-47500.0,-57500.0,9950.0,-5.773869346733668
2022-05-15,-47540.0,-57540.0,9950.0,-5.777889447236181
2022-05-15,-47600.0,-57600.0,9950.0,-5.78391959798995
2022-05-15,-47610.0,-57610.0,9950.0,-5.784924623115578
2022-05-15,-47620.0,-57620.0,9950.0,-5.785929648241206
2022-05-15,-47690.0,-57690.0,9950.0,-5.792964824120603
2022-05-15,-47730.0,-57730.0,9950.0,-5.796984924623116
2022-05-15,-47770.0,-57770.0,9950.0,-5.801005025125628
2022-05-15,-47820.0,-57820.0,9950.0,-5.806030150753769
2022-05-15,-47860.0,-57860.0,9950.0,-5.810050251256281
2022-05-15,-47910.0,-57910.0,9950.0,-5.8150753768844226
2022-05-18,-47970.0,-57970.0,9950.0,-5.821105527638191
2022-05-18,-48010.0,-58010.0,9950.0,-5.825125628140704
2022-05-18,-48060.0,-58060.0,9950.0,-5.830150753768844
2022-05-18,-48100.0,-58100.0,9950.0,-5.834170854271357
2022-05-18,-48150.0,-58150.0,9950.0,-5.839195979899498
2022-05-18,-48190.0,-58190.0,9950.0,-5.84321608040201
2022-05-18,-48230.0,-58230.0,9950.0,-5.847236180904523
2022-05-18,-48270.0,-58270.0,9950.0,-5.851256281407035
2022-05-18,-48330.0,-58330.0,9950.0,-5.857286432160804
2022-05-22,-48340.0,-58340.0,9950.0,-5.858291457286432
2022-05-22,-48390.0,-58390.0,9950.0,-5.863316582914573
2022-05-22,-48450.0,-58450.0,9950.0,-5.869346733668341
2022-05-22,-48510.0,-58510.0,9950.0,-5.875376884422111
